60000	229444
9197	9196	6000000
9197	9230	34
9197	9198	6000000
9198	9206	116
9198	9195	10
9198	9213	188
9198	9197	6000000
9198	9199	6000000
9199	9200	6000000
9199	9169	164
9199	9190	58
9199	9198	6000000
9200	6192	103
9200	9201	6000000
9200	9172	68
9200	9220	54
9200	9214	172
9200	9199	6000000
9201	9200	6000000
9201	9202	6000000
9201	9203	132
9201	9209	119
9202	9201	6000000
9202	9394	158
9202	9203	6000000
9202	9364	36
9203	9201	132
9203	9202	6000000
9203	9316	16
9203	9364	67
9203	9204	6000000
9203	9193	50
9204	9216	95
9204	9203	6000000
9204	9188	124
9204	9205	6000000
9204	9192	43
9204	9231	110
9205	9204	6000000
9205	9190	38
9205	9206	6000000
9205	9223	144
9205	9210	48
9206	9205	6000000
9206	9207	6000000
9206	9307	59
9206	9198	116
9208	6192	52
9208	9184	31
9208	9207	6000000
9208	9209	6000000
9208	9212	114
9209	9201	119
9209	9218	50
9209	9314	185
9209	9208	6000000
9209	9210	6000000
9210	9205	48
9210	9209	6000000
9210	9211	6000000
9210	9231	44
9212	9187	42
9212	9208	114
9212	4827	80
9212	9211	6000000
9212	10413	90
9212	9213	6000000
9213	9235	91
9213	9306	65
9213	9195	139
9213	9212	6000000
9213	9198	188
9213	9214	6000000
9214	9200	172
9214	9393	101
9214	9213	6000000
9214	9215	6000000
9215	9216	6000000
9215	4827	20
9215	9214	6000000
9216	9217	6000000
9216	9204	95
9216	9192	141
9216	9215	6000000
9218	9217	6000000
9218	9219	6000000
9218	9209	50
9218	9374	31
9218	9359	141
9219	9218	6000000
9219	9220	6000000
9219	9221	70
9219	9222	104
9219	9225	21
9220	9200	54
9220	9219	6000000
9220	9221	6000000
9220	9375	94
9221	9219	70
9221	9220	6000000
9221	9222	6000000
9221	9374	36
9222	9219	104
9222	9221	6000000
9222	9223	6000000
9222	9373	3
9223	9410	94
9223	9205	144
9223	9222	6000000
9223	9224	6000000
9224	9233	136
9224	9238	99
9224	9223	6000000
9224	9225	6000000
9225	9393	147
9225	9219	21
9225	9224	6000000
9225	9226	6000000
9226	9225	6000000
9226	9354	87
9226	9227	6000000
9226	9229	160
9227	9329	138
9227	9226	6000000
9227	9228	6000000
9227	9229	31
9228	9306	12
9228	9227	6000000
9228	9229	6000000
9228	9230	184
9229	9235	160
9229	9226	160
9229	9227	31
9229	9228	6000000
9229	9230	6000000
9230	9330	141
9230	9228	184
9230	9197	34
9230	9229	6000000
9230	9231	6000000
9231	9232	6000000
9231	9411	191
9231	9204	110
9231	9241	130
9231	9210	44
9231	9230	6000000
9232	9233	6000000
9232	9186	195
9232	9239	140
9232	9231	6000000
9233	9232	6000000
9233	9393	88
9233	9234	6000000
9233	9224	136
9234	9233	6000000
9234	9235	6000000
9234	9237	10
9234	9371	161
9235	9234	6000000
9235	9236	6000000
9235	9321	154
9235	9213	91
9235	9229	160
9236	9235	6000000
9236	9237	6000000
9236	9335	13
9237	9234	10
9237	9236	6000000
9237	9238	6000000
9237	9271	109
9237	9335	162
9238	9237	6000000
9238	9239	6000000
9238	9224	99
9238	9242	70
9239	9232	140
9239	9238	6000000
9239	9240	6000000
9239	9241	90
9241	9392	39
9241	9239	90
9241	9240	6000000
9241	9242	6000000
9241	9231	130
9242	9392	106
9242	9238	70
9242	9241	6000000
9242	9243	6000000
9243	9283	140
9243	9274	75
9243	9242	6000000
9243	9244	6000000
9243	9245	6
9244	9275	144
9244	10411	120
9244	9243	6000000
9244	9245	6000000
9245	10632	175
9245	9243	6
9245	9244	6000000
9245	9246	6000000
9246	9269	121
9246	9386	133
9246	9245	6000000
9246	9263	23
9246	9247	6000000
9247	9248	6000000
9247	9249	166
9247	9250	196
9247	9246	6000000
9249	9248	6000000
9249	9250	6000000
9249	9247	166
9250	9249	6000000
9250	9251	6000000
9250	9334	121
9250	9247	196
9251	9250	6000000
9251	9252	6000000
9251	9365	91
9251	9366	125
9252	9251	6000000
9252	9253	6000000
9252	9254	151
9252	9258	99
9254	9252	151
9254	9253	6000000
9254	9255	6000000
9254	9371	91
9255	9254	6000000
9255	9256	6000000
9255	9257	105
9255	9260	82
9257	9255	105
9257	9256	6000000
9257	10634	47
9257	9258	6000000
9257	10635	114
9258	9252	99
9258	9270	24
9258	9257	6000000
9258	9259	6000000
9260	9255	82
9260	9259	6000000
9260	9261	6000000
9260	9262	132
9261	9260	6000000
9261	10638	189
9261	9262	6000000
9261	10639	184
9262	9275	127
9262	9387	73
9262	9260	132
9262	9261	6000000
9262	9263	6000000
9263	9264	6000000
9263	9275	43
9263	9246	23
9263	9262	6000000
9264	9265	6000000
9264	9386	80
9264	9418	39
9264	9421	26
9264	9263	6000000
9265	9264	6000000
9265	9266	6000000
9265	9991	196
9266	9265	6000000
9266	9267	6000000
9266	9993	126
9267	9266	6000000
9267	9268	6000000
9267	9353	198
9268	9267	6000000
9268	9284	104
9268	9269	6000000
9269	9379	166
9269	9268	6000000
9269	9270	6000000
9269	9246	121
9270	9269	6000000
9270	9287	189
9270	9271	6000000
9270	9288	66
9270	9258	24
9271	9237	109
9271	9334	121
9271	9270	6000000
9271	9272	6000000
9272	9271	6000000
9272	9273	6000000
9272	9278	148
9272	9279	88
9273	9272	6000000
9273	9274	6000000
9273	10411	177
9274	9282	65
9274	9273	6000000
9274	9243	75
9274	9275	6000000
9274	9278	170
9275	9274	6000000
9275	9244	144
9275	9276	6000000
9275	9262	127
9275	9263	43
9276	9385	156
9276	9275	6000000
9276	9277	6000000
9277	9388	4
9277	9276	6000000
9277	9278	6000000
9277	9327	199
9278	9286	180
9278	9272	148
9278	9274	170
9278	9277	6000000
9278	9279	6000000
9279	9280	6000000
9279	9281	11
9279	9272	88
9279	9278	6000000
9280	9281	6000000
9280	10412	15
9280	9279	6000000
9281	9280	6000000
9281	9282	6000000
9281	9283	51
9281	10412	171
9281	9279	11
9282	9281	6000000
9282	9283	6000000
9282	9274	65
9283	9328	198
9283	9281	51
9283	9282	6000000
9283	9284	6000000
9283	9243	140
9284	9283	6000000
9284	9268	104
9284	9285	6000000
9284	9352	102
9285	9347	78
9285	9284	6000000
9285	9286	6000000
9285	9287	191
9286	9285	6000000
9286	9287	6000000
9286	9278	180
9287	9285	191
9287	9270	189
9287	9286	6000000
9287	9288	6000000
9287	9289	61
9288	9300	74
9288	9270	66
9288	9287	6000000
9288	9289	6000000
9289	9287	61
9289	9288	6000000
9289	9369	53
9289	9290	6000000
9290	9289	6000000
9290	9291	6000000
9290	9292	191
9290	9295	18
9291	10006	60
9291	9290	6000000
9291	9292	6000000
9292	10016	144
9292	10007	78
9292	9290	191
9292	9291	6000000
9292	9293	6000000
9293	9176	66
9293	9292	6000000
9293	9294	6000000
9294	9168	178
9294	9293	6000000
9294	9295	6000000
9295	9296	6000000
9295	9301	153
9295	9290	18
9295	9294	6000000
9296	9297	6000000
9296	9302	41
9296	9295	6000000
9297	9296	6000000
9297	9298	6000000
9297	9333	100
9297	10007	199
9298	9345	30
9298	9297	6000000
9298	9299	6000000
9298	9300	16
9299	9298	6000000
9299	9300	6000000
9299	9370	138
9299	9324	196
9300	9298	16
9300	9346	6
9300	9299	6000000
9300	9301	6000000
9300	9288	74
9300	9322	25
9301	9300	6000000
9301	9302	6000000
9301	9339	159
9301	9295	153
9302	9296	41
9302	9333	116
9302	9301	6000000
9302	9303	6000000
9302	9339	127
9303	9302	6000000
9303	9304	6000000
9303	9305	190
9303	9338	100
9303	9340	141
9304	9303	6000000
9304	9305	6000000
9304	9338	61
9304	9325	18
9305	9303	190
9305	9304	6000000
9305	9306	6000000
9306	9305	6000000
9306	9307	6000000
9306	9228	12
9306	9213	65
9307	9206	59
9307	9367	118
9307	9306	6000000
9307	9308	6000000
9308	9430	105
9308	9415	149
9308	9307	6000000
9308	9309	6000000
9309	9108	29
9309	9110	106
9309	5050	163
9309	9308	6000000
9309	9310	6000000
9311	9312	6000000
9311	7625	24
9311	9310	6000000
9312	9329	34
9312	9313	6000000
9312	9355	42
9312	9311	6000000
9313	9312	6000000
9313	9314	6000000
9313	9141	112
9313	9357	192
9314	9361	43
9314	9313	6000000
9314	9315	6000000
9314	9316	1
9314	9365	58
9314	9209	185
9315	9170	184
9315	9314	6000000
9315	9363	118
9315	9316	6000000
9315	9317	35
9315	9194	159
9316	9314	1
9316	9203	16
9316	9363	161
9316	9315	6000000
9316	9317	6000000
9317	9315	35
9317	9316	6000000
9317	9398	166
9317	9318	6000000
9317	9319	16
9318	9153	136
9318	9154	135
9318	9317	6000000
9318	9319	6000000
9319	9154	54
9319	9317	16
9319	9318	6000000
9319	9320	6000000
9319	9164	83
9320	9399	176
9320	9319	6000000
9320	10649	177
9320	9321	6000000
9321	9235	154
9321	9335	28
9321	9320	6000000
9321	9322	6000000
9321	9196	22
9322	9300	25
9322	9321	6000000
9322	9323	6000000
9322	9324	115
9324	9299	196
9324	9322	115
9324	9323	6000000
9324	9325	6000000
9325	9304	18
9325	9324	6000000
9325	9326	6000000
9326	9328	134
9326	9325	6000000
9326	9327	6000000
9327	9328	6000000
9327	9277	199
9327	9326	6000000
9328	9329	6000000
9328	9283	198
9328	9388	185
9328	9326	134
9328	9327	6000000
9329	9312	34
9329	9328	6000000
9329	9330	6000000
9329	9227	138
9330	9329	6000000
9330	9331	6000000
9330	9197	156
9330	9230	141
9331	9330	6000000
9331	9332	6000000
9331	5061	51
9332	9331	6000000
9332	9333	6000000
9332	365	68
9332	5854	164
9333	9297	100
9333	9332	6000000
9333	9302	116
9333	9334	6000000
9333	9337	81
9334	9250	121
9334	9171	115
9334	9333	6000000
9334	9271	121
9334	9335	6000000
9335	9236	13
9335	9237	162
9335	9334	6000000
9335	9336	6000000
9335	9321	28
9336	9335	6000000
9336	8041	63
9336	9337	6000000
9337	9333	81
9337	9336	6000000
9337	10009	70
9337	9338	6000000
9338	9303	100
9338	9383	155
9338	9304	61
9338	9337	6000000
9338	9339	6000000
9339	9301	159
9339	9302	127
9339	9383	112
9339	9338	6000000
9339	9340	6000000
9340	9382	33
9340	9303	141
9340	9339	6000000
9340	9341	6000000
9340	9343	31
9341	9345	154
9341	9384	53
9341	9340	6000000
9341	9342	6000000
9343	9344	6000000
9343	9340	31
9343	9342	6000000
9344	9345	6000000
9344	9380	144
9344	9381	6
9344	9343	6000000
9345	9344	6000000
9345	9298	30
9345	9346	6000000
9345	9341	154
9346	9345	6000000
9346	9347	6000000
9346	9300	6
9347	9346	6000000
9347	9348	6000000
9347	9285	78
9347	9349	168
9348	3730	190
9348	9347	6000000
9348	9349	6000000
9348	3014	41
9348	10059	171
9349	9347	168
9349	9348	6000000
9349	9350	6000000
9352	9284	102
9352	9351	6000000
9352	9353	6000000
9353	9267	198
9353	9352	6000000
9353	9354	6000000
9354	9353	6000000
9354	9226	87
9354	9355	6000000
9355	9312	42
9355	9354	6000000
9355	9356	6000000
9355	9357	163
9356	9140	8
9356	9355	6000000
9356	9357	6000000
9356	9358	200
9357	9313	192
9357	9355	163
9357	9356	6000000
9357	9358	6000000
9358	9127	110
9358	5164	63
9358	9356	200
9358	9357	6000000
9358	9359	6000000
9359	9360	6000000
9359	9218	141
9359	9373	110
9359	9358	6000000
9360	9361	6000000
9360	9362	108
9360	9387	69
9360	9359	6000000
9361	9360	6000000
9361	9314	43
9361	9362	6000000
9361	9365	16
9362	9360	108
9362	9361	6000000
9362	9363	6000000
9363	9362	6000000
9363	9315	118
9363	9316	161
9363	9364	6000000
9363	9191	199
9364	9202	36
9364	9203	67
9364	9363	6000000
9364	9396	165
9364	9365	6000000
9365	9361	16
9365	9314	58
9365	9251	91
9365	9364	6000000
9365	9366	6000000
9366	9251	125
9366	9365	6000000
9366	9367	6000000
9367	9174	181
9367	9366	6000000
9367	9368	6000000
9367	9307	118
9369	9368	6000000
9369	9289	53
9369	9370	6000000
9370	9299	138
9370	9369	6000000
9370	9371	6000000
9371	9234	161
9371	9254	91
9371	9370	6000000
9371	9372	6000000
9372	9371	6000000
9372	9373	6000000
9372	8815	108
9373	9222	3
9373	9372	6000000
9373	9374	6000000
9373	9359	110
9374	9218	31
9374	9395	122
9374	9221	36
9374	9373	6000000
9374	9375	6000000
9375	9376	6000000
9375	9220	94
9375	9374	6000000
9376	9377	6000000
9376	10630	50
9376	9102	62
9376	9375	6000000
9378	9377	6000000
9378	9379	6000000
9378	10629	20
9378	4920	115
9379	9378	6000000
9379	9380	6000000
9379	9269	166
9380	9344	144
9380	9379	6000000
9380	9381	6000000
9380	9384	75
9381	9344	6
9381	9380	6000000
9381	9382	6000000
9382	9381	6000000
9382	9383	6000000
9382	9340	33
9383	9382	6000000
9383	9384	6000000
9383	9385	156
9383	9338	155
9383	9339	112
9384	9380	75
9384	9383	6000000
9384	9385	6000000
9384	9341	53
9385	10002	46
9385	9383	156
9385	9384	6000000
9385	9993	113
9385	9386	6000000
9385	9276	156
9385	9388	3
9386	9264	80
9386	9991	6
9386	9385	6000000
9386	9387	6000000
9386	9246	133
9387	9360	69
9387	9386	6000000
9387	9388	6000000
9387	9262	73
9387	9391	99
9388	9328	185
9388	9385	3
9388	9387	6000000
9388	9277	4
9388	9389	6000000
9389	9112	104
9389	9388	6000000
9389	9390	6000000
9390	9112	95
9390	9389	6000000
9390	9391	6000000
9391	9392	6000000
9391	9412	61
9391	9387	99
9391	9390	6000000
9392	9393	6000000
9392	9412	173
9392	9241	39
9392	9242	106
9392	9391	6000000
9393	9392	6000000
9393	9233	88
9393	9394	6000000
9393	9225	147
9393	9214	101
9394	9393	6000000
9394	9202	158
9394	9395	6000000
9394	9142	11
9395	9394	6000000
9395	9396	6000000
9395	9181	170
9395	9374	122
9396	9395	6000000
9396	9364	165
9396	9397	6000000
9397	9396	6000000
9397	9398	6000000
9397	9179	115
9398	9317	166
9398	9397	6000000
9398	9399	6000000
9399	9120	66
9399	9398	6000000
9399	9320	176
9399	9400	6000000
9400	6246	74
9400	9399	6000000
9400	9401	6000000
9400	9114	115
9400	9405	75
9401	9400	6000000
9401	9114	59
9401	9402	6000000
9401	9405	6
9401	9437	193
9402	4966	6
9402	9401	6000000
9402	9403	6000000
9403	8951	64
9403	9402	6000000
9403	9404	6000000
9404	8951	156
9404	9403	6000000
9404	9405	6000000
9405	9400	75
9405	9401	6
9405	9404	6000000
9405	9406	6000000
9406	6251	70
9406	9405	6000000
9406	9407	6000000
9407	9408	6000000
9407	338	167
9407	9406	6000000
9408	9409	6000000
9408	9076	168
9408	917	4
9408	6104	140
9408	9407	6000000
9409	9408	6000000
9409	9410	6000000
9409	916	87
9409	6248	4
9409	6251	3
9410	9409	6000000
9410	9411	6000000
9410	9157	47
9410	9223	94
9410	10414	120
9411	9410	6000000
9411	9412	6000000
9411	9231	191
9412	9392	173
9412	9411	6000000
9412	9413	6000000
9412	9414	28
9412	9391	61
9413	9412	6000000
9413	9414	6000000
9413	9419	171
9413	9420	106
9414	9412	28
9414	9157	123
9414	9413	6000000
9414	9415	6000000
9415	9157	103
9415	9414	6000000
9415	9416	6000000
9415	9308	149
9416	9415	6000000
9416	9417	6000000
9416	1997	179
9417	9991	129
9417	9992	145
9417	9416	6000000
9417	9418	6000000
9418	9264	39
9418	9417	6000000
9418	9995	157
9418	9419	6000000
9419	9424	176
9419	9413	171
9419	9418	6000000
9419	9420	6000000
9419	9423	88
9420	9413	106
9420	9431	82
9420	9435	70
9420	9419	6000000
9420	9421	6000000
9421	9264	26
9421	9420	6000000
9421	10638	25
9421	9422	6000000
9423	9424	6000000
9423	9425	114
9423	9419	88
9423	9422	6000000
9424	9425	6000000
9424	9431	137
9424	9432	160
9424	9419	176
9424	9423	6000000
9425	9424	6000000
9425	9426	6000000
9425	9427	159
9425	9423	114
9427	9425	159
9427	9426	6000000
9427	9428	6000000
9428	5905	189
9428	9427	6000000
9428	9429	6000000
9428	9446	6
9428	9447	173
9430	9429	6000000
9430	9431	6000000
9430	9433	3
9430	9308	105
9430	9438	62
9431	9424	137
9431	9430	6000000
9431	9432	6000000
9431	9420	82
9432	9424	160
9432	10018	92
9432	9431	6000000
9432	9433	6000000
9432	9995	31
9433	9430	3
9433	9432	6000000
9433	9434	6000000
9433	9435	147
9433	9436	195
9434	9110	167
9434	9433	6000000
9434	9435	6000000
9435	9433	147
9435	9434	6000000
9435	9420	70
9435	9436	6000000
9436	9441	167
9436	9443	21
9436	9433	195
9436	9435	6000000
9436	9437	6000000
9437	9444	71
9437	9445	157
9437	9401	193
9437	9436	6000000
9437	9438	6000000
9438	9440	129
9438	9430	62
9438	9437	6000000
9438	9439	6000000
9439	9440	6000000
9439	9441	106
9439	9438	6000000
9440	9441	6000000
9440	9442	48
9440	9444	120
9440	9438	129
9440	9439	6000000
9441	9440	6000000
9441	9442	6000000
9441	10026	73
9441	9436	167
9441	9439	106
9442	9440	48
9442	9441	6000000
9442	9443	6000000
9442	9445	29
9442	9448	69
9443	9442	6000000
9443	10019	163
9443	9444	6000000
9443	10025	135
9443	9436	21
9444	4432	175
9444	9440	120
9444	9443	6000000
9444	9445	6000000
9444	10713	186
9444	9437	71
9445	9442	29
9445	9444	6000000
9445	9446	6000000
9445	9448	150
9445	9437	157
9446	9428	6
9446	9445	6000000
9446	9447	6000000
9446	9448	141
9446	9449	110
9446	9450	7
9447	9428	173
9447	9446	6000000
9447	9448	6000000
9447	9453	132
9448	9442	69
9448	9445	150
9448	9446	141
9448	9447	6000000
9448	9449	6000000
9449	9446	110
9449	9448	6000000
9449	9450	6000000
9449	9454	86
9449	9455	34
9450	9446	7
9450	9463	54
9450	9449	6000000
9450	9451	6000000
9451	9463	30
9451	9450	6000000
9451	9452	6000000
9451	9453	121
9453	9447	132
9453	9451	121
9453	9452	6000000
9453	9454	6000000
9454	9449	86
9454	9453	6000000
9454	9455	6000000
9455	9456	6000000
9455	10049	89
9455	9449	34
9455	9470	115
9455	9454	6000000
9455	10047	21
9457	9456	6000000
9457	9458	6000000
9457	9480	110
9457	10127	118
9458	9457	6000000
9458	10082	149
9458	9459	6000000
9458	9476	99
9458	10805	156
9459	9458	6000000
9459	9460	6000000
9459	9493	48
9459	10071	124
9459	9486	83
9460	9459	6000000
9460	6100	91
9460	9461	6000000
9460	6102	144
9460	9462	40
9461	9460	6000000
9461	9462	6000000
9461	9480	68
9461	9467	41
9462	9460	40
9462	9476	4
9462	9461	6000000
9462	9463	6000000
9462	9481	85
9463	9462	6000000
9463	9464	6000000
9463	9450	54
9463	9451	30
9463	10127	6
9464	9463	6000000
9464	9465	6000000
9464	9466	171
9464	9467	176
9465	9464	6000000
9465	9466	6000000
9465	10127	9
9466	9464	171
9466	9465	6000000
9466	9467	6000000
9467	9461	41
9467	9464	176
9467	9481	130
9467	9466	6000000
9467	9468	6000000
9468	9467	6000000
9468	9469	6000000
9468	9470	100
9470	10054	9
9470	9482	43
9470	9468	100
9470	9469	6000000
9470	9455	115
9470	9471	6000000
9471	9472	6000000
9471	9475	198
9471	9476	189
9471	6102	188
9471	9470	6000000
9472	9473	6000000
9472	9474	97
9472	9479	199
9472	9471	6000000
9474	9472	97
9474	9473	6000000
9474	9475	6000000
9475	9474	6000000
9475	9476	6000000
9475	9471	198
9476	9458	99
9476	9475	6000000
9476	9477	6000000
9476	9462	4
9476	9478	191
9476	9471	189
9477	5122	52
9477	9476	6000000
9477	9478	6000000
9477	4743	111
9477	9495	166
9478	9476	191
9478	9477	6000000
9478	9479	6000000
9478	9481	113
9478	9482	177
9479	9472	199
9479	9478	6000000
9479	9480	6000000
9480	9457	110
9480	9461	68
9480	9479	6000000
9480	9481	6000000
9481	9462	85
9481	9478	113
9481	9480	6000000
9481	9482	6000000
9481	9467	130
9482	9478	177
9482	9481	6000000
9482	9483	6000000
9482	9470	43
9483	9491	150
9483	9482	6000000
9483	9484	6000000
9483	10061	89
9483	10062	95
9485	9492	116
9485	9496	173
9485	9484	6000000
9485	9486	6000000
9486	9459	83
9486	9485	6000000
9486	9487	6000000
9487	10624	116
9487	9488	6000000
9487	9489	128
9487	9486	6000000
9488	9489	6000000
9488	9490	142
9488	9492	43
9488	9494	194
9488	9487	6000000
9489	9488	6000000
9489	9490	6000000
9489	5877	166
9489	9487	128
9490	9488	142
9490	9489	6000000
9490	9491	6000000
9490	10332	119
9491	9490	6000000
9491	9492	6000000
9491	9483	150
9491	9499	60
9491	10060	176
9492	9488	43
9492	9491	6000000
9492	9493	6000000
9492	9485	116
9493	9459	48
9493	9492	6000000
9493	9494	6000000
9494	9488	194
9494	9493	6000000
9494	9495	6000000
9494	9496	52
9494	9497	160
9494	9498	12
9495	5121	41
9495	5012	18
9495	5124	188
9495	9477	166
9495	9494	6000000
9495	9496	6000000
9496	10067	23
9496	9494	52
9496	9495	6000000
9496	9497	6000000
9496	9485	173
9497	10068	83
9497	10069	81
9497	9494	160
9497	9496	6000000
9497	9498	6000000
9498	9494	12
9498	10070	47
9498	9497	6000000
9498	9499	6000000
9498	9501	89
9499	9491	60
9499	9498	6000000
9499	9500	6000000
9500	8426	128
9500	9499	6000000
9500	9501	6000000
9501	9498	89
9501	9500	6000000
9501	9502	6000000
9502	5012	103
9502	10892	101
9502	9501	6000000
9502	5375	149
9502	9503	6000000
9504	9505	6000000
9504	9508	38
9504	6095	8
9504	9503	6000000
9505	9504	6000000
9505	9506	6000000
9505	9507	94
9505	9509	190
9505	5898	60
9507	9505	94
9507	9506	6000000
9507	9508	6000000
9508	9504	38
9508	9507	6000000
9508	9509	6000000
9509	9505	190
9509	9508	6000000
9509	9510	6000000
9510	9523	47
9510	9509	6000000
9510	5847	74
9510	9511	6000000
9510	5898	175
9511	9510	6000000
9511	9512	6000000
9511	9513	71
9511	9514	111
9511	6095	135
9512	9521	2
9512	9526	48
9512	9511	6000000
9512	9513	6000000
9512	9518	22
9513	9511	71
9513	9512	6000000
9513	9530	6
9513	9514	6000000
9513	9515	40
9513	9517	23
9514	10080	121
9514	9511	111
9514	9513	6000000
9514	9515	6000000
9514	9516	148
9515	10087	36
9515	9513	40
9515	9514	6000000
9515	9516	6000000
9516	9514	148
9516	9515	6000000
9516	9517	6000000
9517	10086	91
9517	9513	23
9517	10089	19
9517	9531	196
9517	9516	6000000
9517	9518	6000000
9518	9512	22
9518	9517	6000000
9518	9519	6000000
9519	9520	6000000
9519	9526	192
9519	9518	6000000
9520	9521	6000000
9520	9525	107
9520	9529	144
9520	9519	6000000
9521	9520	6000000
9521	9522	6000000
9521	9512	2
9521	9528	126
9522	9536	31
9522	9521	6000000
9522	9523	6000000
9522	9530	56
9523	9522	6000000
9523	9524	6000000
9523	9525	178
9523	9510	47
9523	9535	157
9524	9523	6000000
9524	9525	6000000
9524	9526	67
9525	9520	107
9525	9523	178
9525	9524	6000000
9525	9526	6000000
9526	9524	67
9526	9525	6000000
9526	9527	6000000
9526	9512	48
9526	9519	192
9527	9684	5
9527	9845	151
9527	9526	6000000
9527	9528	6000000
9527	5179	34
9528	9521	126
9528	9527	6000000
9528	10104	131
9528	9529	6000000
9528	9535	200
9529	9520	144
9529	9528	6000000
9529	9530	6000000
9530	9522	56
9530	9513	6
9530	9529	6000000
9530	9531	6000000
9531	9530	6000000
9531	10092	33
9531	9532	6000000
9531	9517	196
9532	5892	173
9532	9544	159
9532	9531	6000000
9532	9533	6000000
9533	9538	38
9533	9545	45
9533	9546	28
9533	9532	6000000
9533	9534	6000000
9534	7594	111
9534	9533	6000000
9534	9535	6000000
9535	9536	6000000
9535	9523	157
9535	9528	200
9535	6091	96
9535	9534	6000000
9536	9537	6000000
9536	9522	31
9536	9535	6000000
9537	9536	6000000
9537	9538	6000000
9537	9541	69
9537	9542	166
9538	9553	89
9538	9537	6000000
9538	9539	6000000
9538	6091	136
9538	9533	38
9539	9538	6000000
9539	9540	6000000
9539	10089	94
9539	10093	48
9541	10096	171
9541	9537	69
9541	10097	91
9541	9540	6000000
9541	9542	6000000
9542	9537	166
9542	9554	87
9542	9541	6000000
9542	9543	6000000
9543	9552	160
9543	9555	73
9543	9556	60
9543	9542	6000000
9543	9544	6000000
9544	5889	189
9544	5890	163
9544	9543	6000000
9544	9545	6000000
9544	9532	159
9545	5920	42
9545	9544	6000000
9545	6089	17
9545	9546	6000000
9545	9533	45
9546	9545	6000000
9546	9547	6000000
9546	9548	145
9546	9533	28
9547	10772	137
9547	9546	6000000
9547	9548	6000000
9547	9551	140
9548	9546	145
9548	9547	6000000
9548	9549	6000000
9549	9568	48
9549	9548	6000000
9549	9550	6000000
9549	9551	200
9551	9552	6000000
9551	9558	72
9551	9578	199
9551	9547	140
9551	9549	200
9551	9550	6000000
9552	9553	6000000
9552	9558	134
9552	9543	160
9552	9551	6000000
9553	9552	6000000
9553	9538	89
9553	9554	6000000
9554	9553	6000000
9554	9555	6000000
9554	9542	87
9555	9554	6000000
9555	9556	6000000
9555	9543	73
9556	9555	6000000
9556	9557	6000000
9556	9558	75
9556	9543	60
9556	9559	25
9556	9560	18
9556	9561	106
9557	9556	6000000
9557	10117	62
9557	9558	6000000
9557	10119	18
9557	10333	76
9558	9552	134
9558	9556	75
9558	9557	6000000
9558	9559	6000000
9558	9551	72
9559	9556	25
9559	9558	6000000
9559	9560	6000000
9559	9562	96
9559	9582	149
9560	9556	18
9560	10119	149
9560	9559	6000000
9560	9561	6000000
9560	9562	64
9561	10115	140
9561	9556	106
9561	10101	90
9561	9560	6000000
9561	9562	6000000
9561	10333	11
9562	9585	30
9562	9559	96
9562	9560	64
9562	9561	6000000
9562	9563	6000000
9562	10110	26
9563	9697	115
9563	9562	6000000
9563	7435	60
9563	9564	6000000
9564	7249	182
9564	9563	6000000
9564	9693	127
9564	9565	6000000
9565	10105	39
9565	9564	6000000
9565	9566	6000000
9566	9601	119
9566	9597	193
9566	9565	6000000
9566	9567	6000000
9567	6256	170
9567	10880	148
9567	9568	6000000
9567	6257	89
9567	10801	94
9567	9566	6000000
9568	9569	6000000
9568	9549	48
9568	9567	6000000
9570	9569	6000000
9570	9571	6000000
9570	9573	36
9570	9574	76
9571	9570	6000000
9571	9572	6000000
9571	9575	97
9573	9570	36
9573	5891	53
9573	9572	6000000
9573	9574	6000000
9574	9570	76
9574	9573	6000000
9574	9575	6000000
9574	10121	123
9574	9594	198
9574	9579	188
9575	9571	97
9575	9574	6000000
9575	9576	6000000
9575	9579	193
9576	9575	6000000
9576	9577	6000000
9576	9578	43
9576	9580	85
9578	9576	43
9578	9577	6000000
9578	9579	6000000
9578	9582	70
9578	9551	199
9579	9589	151
9579	9574	188
9579	9575	193
9579	9578	6000000
9579	9580	6000000
9580	9576	85
9580	9579	6000000
9580	9581	6000000
9582	10773	80
9582	10774	172
9582	9559	149
9582	9578	70
9582	9581	6000000
9582	9583	6000000
9583	9584	6000000
9583	8263	76
9583	10860	194
9583	9582	6000000
9583	8271	6
9585	9584	6000000
9585	9586	6000000
9585	9562	30
9585	10111	117
9586	9585	6000000
9586	9587	6000000
9586	3172	9
9586	3163	73
9586	3180	96
9587	9586	6000000
9587	7443	184
9587	9619	18
9587	9604	154
9587	9588	6000000
9587	9596	153
9588	6257	127
9588	9587	6000000
9588	9589	6000000
9588	6255	199
9588	10463	138
9589	9588	6000000
9589	9590	6000000
9589	9593	173
9589	9579	151
9590	9589	6000000
9590	9591	6000000
9590	9593	16
9590	9597	48
9591	6257	116
9591	5764	7
9591	9590	6000000
9591	6263	195
9591	9592	6000000
9592	10882	175
9592	6260	184
9592	9591	6000000
9592	9593	6000000
9592	5775	190
9593	9589	173
9593	9590	16
9593	9592	6000000
9593	9594	6000000
9593	9595	61
9594	7570	65
9594	9574	198
9594	9593	6000000
9594	9595	6000000
9594	9596	148
9595	10775	190
9595	9593	61
9595	9594	6000000
9595	9596	6000000
9596	9587	153
9596	9594	148
9596	9595	6000000
9596	9613	36
9596	9597	6000000
9597	9590	48
9597	9596	6000000
