50000	147082
6602	6589	220
6602	6621	892
6603	4482	996
6603	6597	235
6603	1322	461
6603	6623	135
6604	6609	601
6604	10615	527
6604	7449	399
6604	1340	562
6605	1322	542
6605	1323	582
6605	1339	854
6605	1343	602
6606	6608	478
6606	6626	650
6606	6611	533
6606	6607	474
6607	7346	396
6607	6611	25
6607	7348	691
6607	6606	474
6608	6609	176
6608	6627	680
6608	1340	495
6608	6606	478
6609	6608	176
6609	7348	653
6609	10363	564
6609	6604	601
6610	6611	133
6610	6612	765
6610	6631	500
6610	6584	345
6611	7345	1000
6611	6610	133
6611	6606	533
6611	6607	25
6612	6610	765
6612	6613	943
6612	6629	800
6612	6586	224
6613	6612	943
6613	6614	656
6613	6585	200
6613	6635	672
6614	6613	656
6614	6615	140
6614	6616	236
6614	6637	624
6615	7616	400
6615	6614	140
6616	7637	394
6616	6614	236
6616	7640	950
6617	6596	158
6617	6695	450
6617	6699	467
6618	6598	621
6618	6619	169
6618	6620	505
6619	6594	150
6619	6618	169
6619	7533	674
6620	6618	505
6620	7499	637
6620	6621	421
6621	6642	743
6621	6602	892
6621	6620	421
6621	6622	812
6622	6641	686
6622	6597	617
6622	6621	812
6622	6623	270
6623	6625	807
6623	6643	229
6623	6603	135
6623	6622	270
6624	6625	35
6624	6627	805
6624	1340	710
6624	6654	604
6625	6624	35
6625	6657	823
6625	1323	79
6625	6623	807
6626	6627	509
6626	6649	274
6626	6606	650
6626	7343	901
6627	6608	680
6627	6624	805
6627	6626	509
6627	6651	879
6628	6629	359
6628	6632	1000
6628	6666	528
6628	6636	835
6629	6612	800
6629	6628	359
6629	6631	381
6629	6635	257
6630	7344	598
6630	7345	463
6630	6631	439
6630	6632	233
6630	7343	291
6631	6610	500
6631	10435	146
6631	6629	381
6631	6630	439
6632	6628	1000
6632	6630	233
6632	6666	684
6633	6634	911
6633	6635	474
6633	6636	510
6634	6707	535
6634	6633	911
6634	6638	426
6635	6613	672
6635	6629	257
6635	6633	474
6636	6674	389
6636	6628	835
6636	6633	510
6637	6614	624
6637	6638	682
6637	7614	838
6637	7583	945
6638	6634	426
6638	6637	682
6638	6669	669
6639	6640	799
6639	6647	632
6639	6663	667
6639	7112	230
6640	7072	237
6640	7068	667
6640	6639	799
6641	6642	870
6641	6643	910
6641	6681	220
6641	6622	686
6641	6702	137
6642	6641	870
6642	6621	743
6643	6641	910
6643	6658	220
6643	6623	229
6644	6645	338
6644	6680	64
6644	6670	95
6645	7616	798
6645	6644	338
6645	7613	153
6646	6727	371
6646	6558	900
6647	7431	672
6647	7102	316
6647	6639	632
6648	6660	598
6648	6662	882
6648	10440	529
6648	6649	97
6649	10785	496
6649	6626	274
6649	6648	97
6649	6651	545
6650	10786	935
6650	6662	209
6650	6651	803
6650	6653	591
6651	6627	879
6651	6649	545
6651	6650	803
6651	6654	496
6652	6656	33
6652	10787	245
6652	6653	56
6652	6654	819
6653	10788	237
6653	6650	591
6653	6652	56
6654	6624	604
6654	6657	33
6654	6651	496
6654	6652	819
6655	6656	243
6655	6657	361
6655	7591	748
6655	6668	291
6656	10792	63
6656	6652	33
6656	6655	243
6657	6625	823
6657	6654	33
6657	6655	361
6658	6672	257
6658	6643	220
6658	6668	882
6659	6660	622
6659	6661	78
6659	6667	227
6660	10785	203
6660	6659	622
6660	6648	598
6661	7344	182
6661	10785	323
6661	6659	78
6662	6648	882
6662	10441	502
6662	6650	209
6663	7111	53
6663	6664	749
6663	7050	669
6663	6639	667
6664	6663	749
6665	6694	329
6665	6666	933
6665	6667	537
6666	6674	560
6666	6628	528
6666	6632	684
6666	6665	933
6667	7344	786
6667	7585	93
6667	6659	227
6667	6665	537
6668	6658	882
6668	6655	291
6668	6671	904
6669	6675	481
6669	6707	520
6669	6638	669
6670	6644	95
6670	10410	739
6670	5435	228
6671	6672	707
6671	6668	904
6671	6703	350
6672	6658	257
6672	6671	707
6673	6674	582
6673	6675	249
6673	6678	767
6674	6673	582
6674	6707	394
6674	6666	560
6674	6636	389
6675	6673	249
6675	10394	662
6675	6669	481
6676	6691	676
6676	6677	805
6676	6725	726
6677	6676	805
6677	7332	913
6677	6456	15
6677	6700	579
6678	6673	767
6678	7588	252
6678	7589	987
6678	6679	33
6679	6678	33
6679	7583	949
6680	6690	527
6680	6644	64
6681	6848	913
6681	6641	220
6681	6774	421
6681	7499	554
6681	7515	754
6682	6704	639
6682	10790	50
6682	6683	582
6683	7591	382
6683	6682	582
6683	6703	865
6684	6692	148
6684	6685	823
6684	6687	849
6684	6719	746
6685	10786	912
6685	10789	976
6685	6684	823
6686	6688	252
6686	6689	546
6686	6706	249
6686	6687	898
6687	10789	983
6687	6684	849
6687	6686	898
6688	10787	600
6688	10789	986
6688	6686	252
6689	10790	710
6689	10794	397
6689	6686	546
6690	6680	527
6690	5467	674
6690	5452	884
6690	10591	121
6691	6676	676
6691	6724	70
6691	6713	738
6692	7579	909
6692	6684	148
6693	7585	744
6693	6694	21
6693	7590	211
6694	7588	331
6694	6693	21
6694	6665	329
6695	6617	450
6696	6697	470
6696	10253	330
6697	6696	470
6697	6750	461
6698	6712	899
6698	6699	833
6698	6700	520
6699	7331	149
6699	6617	467
6699	6698	833
6699	6700	183
6700	6677	579
6700	6698	520
6700	6699	183
6700	396	272
6701	6722	733
6701	6708	332
6701	6702	696
6701	6703	991
6702	6641	137
6702	10936	326
6702	6701	696
6703	6683	865
6703	6701	991
6703	6671	350
6704	6705	853
6704	6708	664
6704	6682	639
6705	6704	853
6705	6720	466
6705	6706	782
6705	6719	434
6706	6705	782
6706	10796	292
6706	6686	249
6707	6674	394
6707	6634	535
6707	6669	520
6708	6704	664
6708	6721	802
6708	6701	332
6709	7632	535
6709	6710	944
6709	6774	807
6709	6714	376
6710	6709	944
6710	6791	805
6710	7514	222
6710	6766	378
6711	6592	992
6711	6729	671
6712	6737	859
6712	6713	613
6712	6698	899
6713	6691	738
6713	6724	789
6713	6712	613
6713	6746	27
6714	7506	434
6714	6709	376
6714	6766	104
6715	6720	21
6715	6716	144
6715	6735	220
6716	6715	144
6717	6732	905
6717	6718	907
6717	6719	261
6718	6717	907
6719	6705	434
6719	6684	746
6719	6717	261
6720	6705	466
6720	6715	21
6720	6735	89
6721	6736	269
6721	6723	958
6721	6708	802
6722	6723	88
6722	7515	43
6722	6701	733
6723	6721	958
6723	6722	88
6723	6743	984
6724	6691	70
6724	6725	271
6724	6713	789
6724	6746	939
6725	6676	726
6725	6724	271
6725	6758	459
6725	6729	229
6726	6754	147
6726	6727	935
6726	6728	287
6727	6646	371
6727	6726	935
6727	6793	438
6727	7337	680
6728	6726	287
6728	6590	640
6728	7326	840
6728	7327	300
6729	6738	398
6729	6725	229
6729	6711	671
6730	6731	125
6730	6987	842
6730	7551	365
6731	7552	57
6731	6730	125
6731	6986	268
6732	6742	576
6732	6745	980
6732	6717	905
6733	6953	412
6733	6734	409
6734	6840	769
6734	7548	983
6734	6733	409
6735	6720	89
6735	6715	220
6735	6747	431
6736	6721	269
6736	6769	782
6736	6761	159
6737	6771	439
6737	6712	859
6737	6809	146
6738	6741	431
6738	6805	762
6738	6729	398
6739	6740	197
6739	6744	948
6739	6765	608
6740	6739	197
6741	6738	431
6741	6762	126
6741	5436	912
6742	6760	489
6742	6747	645
6742	6732	576
6743	7632	742
6743	6723	984
6744	6546	33
6744	6739	948
6744	7623	953
6745	6757	262
6745	6732	980
6745	6751	12
6746	6724	939
6746	6758	902
6746	6713	27
6747	6753	353
6747	6742	645
6747	6735	431
6748	450	146
6748	6754	644
6748	6749	414
6749	6748	414
6750	10257	474
6750	6697	461
6750	10250	37
6750	10254	38
6751	6752	585
6751	6756	446
6751	6759	958
6751	6745	12
6752	6751	585
6753	6755	885
6753	6761	781
6753	6747	353
6754	6820	308
6754	6726	147
6754	6748	644
6755	6753	885
6755	6763	265
6755	6764	40
6756	7538	361
6756	6757	86
6756	6760	945
6756	6751	446
6757	6756	86
6757	6745	262
6758	6979	56
6758	6725	459
6758	6746	902
6759	10364	285
6759	7646	411
6759	6751	958
6760	6756	945
6760	6742	489
6760	6763	206
6760	6588	888
6761	6736	159
6761	6753	781
6761	6769	404
6761	6770	172
6761	7513	874
6762	6592	682
6762	6741	126
6762	6779	467
6763	6755	265
6763	6772	795
6763	6760	206
6763	6764	306
6764	6770	117
6764	6755	40
6764	6777	807
6764	6763	306
6765	6739	608
6766	7508	338
6766	6710	378
6766	6714	104
6767	6768	450
6767	5517	676
6768	7508	265
6768	7509	872
6768	6782	204
6768	6767	450
6769	6736	782
6769	7506	380
6769	6761	404
6770	6785	304
6770	6761	172
6770	6764	117
6771	6737	439
6771	6809	515
6772	6789	856
6772	6777	828
6772	6763	795
6772	6588	281
6773	6784	995
6773	6788	912
6773	6774	653
6774	6709	807
6774	6773	653
6774	6681	421
6774	7515	916
6775	6784	728
6775	6807	486
6775	6776	829
6776	6775	829
6777	6785	211
6777	6772	828
6777	6764	807
6777	6796	492
6778	6793	760
6778	6779	416
6778	6780	272
6779	7316	798
6779	7334	140
6779	6762	467
6779	6778	416
6780	6778	272
6781	6804	684
6781	6782	905
6782	6768	204
6782	7514	946
6782	6781	905
6783	7538	744
6783	6587	99
6783	6811	56
6783	10365	390
6784	6773	995
6784	6775	728
6784	6807	525
6785	6770	304
6785	6777	211
6785	6794	599
6786	6787	270
6786	6788	624
6786	6806	385
6786	10620	924
6787	6786	270
6787	6791	738
6787	6795	452
6788	6786	624
6788	6773	912
6788	6901	634
6789	6772	856
6789	6824	762
6789	6587	843
6789	6796	719
6790	6804	476
6790	6791	385
6790	6795	919
6791	6787	738
6791	6710	805
6791	6790	385
6792	450	721
6792	6834	887
6792	6793	267
6793	6802	86
6793	6727	438
6793	6792	267
6793	6778	760
6794	6785	599
6794	7633	39
6794	6798	334
6795	6800	234
6795	6787	452
6795	6790	919
6796	7633	273
6796	6789	719
6796	6777	492
6796	6829	622
6797	7509	883
6797	6798	338
6797	6799	488
6797	6815	21
6798	7505	808
6798	6794	334
6798	6797	338
6798	6799	504
6799	7618	929
6799	6797	488
6799	6798	504
6800	6806	702
6800	6808	705
6800	6795	234
6801	6802	823
6801	6803	128
6801	6812	604
6802	6801	823
6802	7335	338
6802	6793	86
6802	6813	594
6803	6801	128
6804	6790	476
6804	6781	684
6805	6738	762
6805	6819	559
6805	5436	872
6806	6800	702
6806	6816	33
6806	6786	385
6807	6784	525
6807	6775	486
6807	6828	698
6808	6800	705
6808	6816	843
6808	10617	645
6809	6737	146
6809	6771	515
6809	6852	322
6810	6824	415
6810	6587	374
6810	6811	187
6811	6810	187
6811	7342	53
6811	6783	56
6812	6832	452
6812	6801	604
6812	6813	910
6813	6802	594
6813	7335	846
6813	7336	532
6813	6812	910
6814	6821	932
6814	5516	183
6814	6815	360
6815	7505	134
6815	6797	21
6815	6814	360
6816	6817	779
6816	6806	33
6816	6808	843
6817	6816	779
6817	10617	480
6818	6819	642
6819	6818	642
6819	6850	987
6819	6979	8
6819	6805	559
6820	6754	308
6820	4587	315
6820	6907	504
6820	7339	885
6821	6827	970
6821	6814	932
6821	6846	945
6822	6850	909
6822	6823	173
6822	6831	719
6823	6822	173
6824	6789	762
6824	6810	415
6824	6829	954
6825	6838	538
6825	6826	255
6825	6827	955
6826	7505	874
6826	7633	395
6826	6825	255
6827	7281	797
6827	6821	970
6827	6825	955
6828	6807	698
6828	6844	69
6829	6838	934
6829	6824	954
6829	6796	622
6830	6835	882
6830	7357	834
6830	6831	750
6831	6822	719
6831	7357	818
6831	6830	750
6831	7359	455
6832	6833	637
6832	6867	294
6832	6812	452
6833	6832	637
6833	6834	519
6833	6839	470
6834	6833	519
6834	6792	887
6835	6836	66
6835	6854	47
6835	6830	882
6836	6835	66
6836	6837	169
6836	6870	511
6837	6836	169
6837	7334	884
6837	7353	878
6837	7355	407
6838	6933	143
6838	6825	538
6838	6829	934
6839	6833	470
6839	6865	203
6839	6881	734
6840	7340	179
6840	7373	873
6840	6734	769
6840	7374	390
6841	6849	75
6841	6857	90
6841	6842	80
6841	6843	322
6842	6850	436
6842	6841	80
6842	6843	557
6842	7500	807
6843	6841	322
6843	6842	557
6843	7357	812
6843	7358	463
6844	6828	69
6844	6847	35
6845	7512	607
6845	6846	435
6845	6878	497
6846	6821	945
6846	7511	554
6846	6845	435
6847	6848	88
6847	6866	701
6847	6844	35
6848	7541	198
6848	6681	913
6848	6847	88
6849	6850	631
6849	6841	75
6849	6877	400
6850	6849	631
6850	6819	987
6850	6822	909
6850	6842	436
6851	7379	742
6851	6852	758
6851	6853	392
6852	6851	758
6852	6979	675
6852	6809	322
6852	7498	239
6853	6851	392
6853	7542	952
6853	7543	390
6854	6835	47
6854	6870	355
6854	7356	320
6855	6856	693
6855	7368	172
6855	6863	403
6856	6855	693
6856	7370	533
6856	7628	712
6857	6841	90
6857	6858	137
6857	6874	642
6858	6857	137
6858	7354	824
6858	7356	750
6858	7358	588
6859	6901	842
6859	6860	650
6859	6861	923
6860	7510	173
6860	10616	717
6860	6859	650
6861	6869	962
6861	7512	962
6861	6859	923
6862	7365	105
6862	6873	715
6862	6863	819
6863	6855	403
6863	7624	661
6863	6862	819
6864	6865	660
6864	6897	305
6864	6890	834
6865	6864	660
6865	7361	180
6865	6839	203
6866	6883	423
6866	6847	701
6867	6832	294
6867	6881	516
6867	6886	464
6868	6869	817
6868	6875	709
6868	6879	626
6869	6868	817
6869	6861	962
6870	6836	511
6870	6854	355
6870	6876	407
6870	7356	496
6871	6882	366
6871	6872	227
6871	6873	16
6872	6885	468
6872	7622	908
6872	6871	227
6873	6871	16
6873	6493	253
6873	6862	715
6874	6857	642
6874	6889	391
6874	6877	689
6875	6868	709
6875	6888	691
6876	6870	407
6876	7355	553
6877	6849	400
6877	6874	689
6877	6895	278
6878	6880	652
6878	6928	920
6878	6845	497
6879	6880	283
6879	6868	626
6879	6888	327
6879	7512	408
6880	6878	652
6880	6879	283
6881	7361	794
6881	6867	516
6881	6839	734
6881	6890	460
6881	6894	142
6882	6884	417
6882	6871	366
6882	6910	117
6883	6866	423
6883	6915	929
6884	6882	417
6884	6885	250
6884	6887	230
6885	6884	250
6885	6872	468
6885	7580	77
6886	6867	464
6886	6891	736
6886	6894	213
6887	6896	377
6887	6884	230
6887	6892	373
6888	6900	797
6888	6875	691
6888	6879	327
6889	6874	391
6889	6895	967
6890	6864	834
6890	6881	460
6890	6897	835
6891	7362	81
6891	6886	736
6892	6902	898
6892	6887	373
6892	6908	853
6893	6912	745
6893	6920	638
6893	6894	379
6894	7360	517
6894	6881	142
6894	6886	213
6894	6893	379
6895	6916	393
6895	6889	967
6895	6877	278
6896	7364	484
6896	6887	377
6897	6864	305
6897	6920	752
6897	6890	835
6898	6899	772
6898	6922	155
6899	6898	772
6899	7282	753
6900	6888	797
6901	6915	271
6901	6788	634
6901	6859	842
6902	6903	525
6902	6904	233
6902	6892	898
6903	6902	525
6903	7562	915
6903	7626	165
6904	6902	233
6904	7559	109
6904	10523	504
6905	6906	396
6906	7367	867
6906	6905	396
6906	7369	681
6906	7629	777
6907	6820	504
6907	6936	35
6907	7385	44
6908	6892	853
6908	6911	883
6908	6927	37
6909	6946	692
6909	6910	661
6909	6926	626
6910	6882	117
6910	7364	19
6910	7366	460
6910	6909	661
6911	6908	883
6912	7493	643
6912	6919	686
6912	6893	745
6913	6914	611
6913	8059	672
6914	6913	611
6914	7559	889
6914	7560	755
6915	6883	929
6915	6901	271
6915	7599	105
6916	6921	382
6916	6941	554
6916	6895	393
6917	6918	788
6917	6919	303
6917	6925	53
6918	6917	788
6918	7494	525
6918	7495	706
6918	6925	829
6919	6912	686
6919	6917	303
6919	7493	937
6919	7496	996
6920	6897	752
6920	6951	27
6920	6893	638
6921	6931	790
6921	6916	382
6921	6937	50
6922	6898	155
6922	6934	837
6922	6923	566
6923	6928	72
6923	6934	685
6923	6922	566
6924	6929	274
6924	6935	132
6924	6925	184
6925	6917	53
6925	6949	153
6925	6918	829
6925	6924	184
6926	6909	626
6926	6942	12
6926	6927	44
6927	7363	507
6927	7364	757
6927	6908	37
6927	6926	44
6928	6961	508
6928	6923	72
6928	6878	920
6929	6930	389
6929	6935	238
6929	6924	274
6930	6929	389
6931	6932	109
6931	6921	790
6931	6937	592
6932	6931	109
6933	5552	592
6933	6838	143
6933	6970	155
6934	6922	837
6934	6923	685
6934	6975	101
6935	6929	238
6935	6945	516
6935	6924	132
6936	7382	3
6936	7545	775
6936	6907	35
6937	6944	102
6937	6931	592
6937	6921	50
6938	6939	538
6938	6940	682
6938	6957	157
6938	6958	236
6939	7376	817
6939	6938	538
6940	6962	878
6940	6938	682
6940	7599	966
6941	6944	61
6941	6916	554
6941	6969	908
6942	7408	205
6942	7489	791
6942	6926	12
6942	6943	480
6943	6942	480
6943	7566	183
6943	7567	804
6944	6937	102
6944	6969	857
6944	6941	61
6945	6948	922
6945	6935	516
6945	6952	814
6946	6960	662
6946	6947	61
6946	7627	321
6946	6909	692
6947	6946	61
6947	7554	490
6947	7556	976
6948	6945	922
6948	6949	502
6948	6950	979
6949	6948	502
6949	7493	778
6949	6951	152
6949	6925	153
6950	6948	979
6950	6951	102
6950	6972	407
6951	6949	152
6951	6950	102
6951	6920	27
6951	7390	993
6952	6945	814
6952	6963	678
6952	6955	591
6953	6954	734
6953	6733	412
6953	6973	19
6954	6953	734
6954	7385	635
6955	6963	889
6955	6952	591
6955	6956	107
6956	6955	107
6956	7388	771
6957	6962	52
6957	7017	897
6957	6938	157
6958	6967	800
6958	7001	907
6958	6938	236
6959	6960	674
6959	6980	810
6959	7067	418
6960	7409	926
6960	7489	939
6960	6946	662
6960	6959	674
6961	6928	508
6961	6992	299
6961	6962	651
6962	6961	651
6962	6940	878
6962	6957	52
6963	6952	678
6963	6968	51
6963	6955	889
6964	5744	556
6964	6970	154
6964	5551	910
6965	7377	378
6965	6966	549
6965	6967	114
6966	6965	549
6967	7376	902
6967	6965	114
6967	6958	800
6967	7375	300
6968	6963	51
6968	6971	165
6968	6972	235
6969	6944	857
6969	6982	700
6969	6941	908
6970	6977	590
6970	6993	712
6970	6964	154
6970	6933	155
6971	6968	165
6971	6990	245
6972	6950	407
6972	6968	235
6972	7003	797
6973	6953	19
6973	6988	183
6973	6974	117
6974	6973	117
6975	6976	651
6975	7044	799
6975	6934	101
6976	6977	717
6976	7035	924
6976	6975	651
6977	6976	717
6977	7400	435
6977	6970	590
6977	7036	496
6978	6979	183
6978	6981	60
6978	7016	146
6979	6978	183
6979	6819	8
6979	6852	675
6979	6758	56
6980	6959	810
6981	7008	852
6981	6978	60
6981	6999	534
6982	6996	880
6982	6969	700
6982	7022	529
6983	6994	647
6983	6984	341
6983	6985	255
6984	7379	429
6984	7380	653
6984	6983	341
6985	7377	261
6985	7378	186
6985	7380	799
6985	6983	255
6986	6731	268
6987	6730	842
6988	7010	554
6988	6973	183
6988	6989	915
6989	10344	601
6989	7627	457
6989	6988	915
6990	6997	29
6990	6971	245
6991	6992	736
6991	7013	514
6991	7007	629
6992	6961	299
6992	7537	570
6992	6991	736
6993	7014	511
6993	6970	712
6993	5581	149
6994	7008	711
6994	6995	445
6994	6983	647
6994	7032	624
6995	7377	599
6995	6994	445
6995	10550	467
6996	6982	880
6996	6998	276
6996	7031	591
6997	6998	312
6997	7003	584
6997	6990	29
6998	6996	276
6998	6997	312
6998	7387	214
6998	7389	79
6999	7012	482
6999	6981	534
7000	6152	751
7000	5577	513
7001	7011	220
7001	7002	51
7001	6958	907
7002	7001	51
7003	6997	584
7003	7019	536
7003	6972	797
7004	7028	63
7004	7384	536
7004	7082	839
7004	7005	84
7004	7039	502
7005	7382	222
7005	7384	474
7005	7385	908
7005	7004	84
7006	7007	691
7007	7393	312
7007	7006	691
7007	6991	629
7008	6994	711
7008	7012	785
7008	6981	852
7008	7029	46
7009	7040	558
7009	7010	525
7009	7026	270
7010	7040	813
7010	7009	525
7010	6988	554
7011	7001	220
7012	7008	785
7012	7030	725
7012	6999	482
7012	7016	577
7013	7537	15
7013	7015	356
7013	6991	514
7014	6993	511
7014	7034	214
7014	7038	523
7015	7013	356
7016	6978	146
7016	7012	577
7016	7033	253
7016	7018	44
7017	7392	892
7017	7058	181
7017	6957	897
7018	7056	752
7018	7016	44
7018	7022	504
7019	7003	536
7020	7075	173
7020	5621	914
7020	7021	174
7021	5587	798
7021	6151	876
7021	7020	174
7022	6982	529
7022	7018	504
7022	7037	462
7023	7024	90
7023	7031	545
7023	7037	895
7024	7023	90
7025	7026	872
7026	7009	270
7026	7025	872
7026	7082	518
7026	7386	626
7027	7028	986
7028	7027	986
7028	7383	107
7028	7082	191
7028	7004	63
7029	7008	46
7029	7030	808
7029	7033	544
7030	7012	725
7030	7029	808
7031	6996	591
7031	7023	545
7032	6994	624
7033	7395	113
7033	7029	544
7033	7016	253
7034	7043	473
7034	7014	214
7034	7036	990
7035	6976	924
7035	7044	327
7035	7036	168
7035	7052	799
7036	6977	496
7036	7034	990
7036	7035	168
7036	7052	595
7037	7399	693
7037	7022	462
7037	7023	895
7038	7043	588
7038	7014	523
7039	7040	52
7039	7082	797
7039	7004	502
7040	7009	558
7040	7010	813
7040	7039	52
7041	7042	858
7041	7045	728
7041	7080	54
7042	7041	858
7043	7034	473
7043	7051	887
7043	7038	588
7044	7285	342
7044	7035	327
7044	7068	272
7044	6975	799
7045	7041	728
7045	7046	410
7045	7084	773
7046	8596	145
7046	7045	410
7046	8230	376
7046	8231	149
7047	7048	913
7047	7049	273
7047	7050	454
7047	7053	812
7048	7537	350
7048	7285	735
7048	7047	913
7049	7392	244
7049	7393	679
7049	7092	137
7049	7047	273
7050	7285	5
7050	6663	669
7050	7047	454
7051	7073	337
7051	7043	887
7051	7052	795
7052	7073	153
7052	7035	799
7052	7051	795
7052	7036	595
7053	7091	274
7053	7047	812
7053	7111	540
7054	7104	365
7054	7060	183
7054	7055	507
7055	7060	258
7055	7399	840
7055	7054	507
7056	7018	752
7057	7058	222
7057	7092	432
7057	7063	628
7058	7392	732
7058	7057	222
7058	7063	107
7058	7017	181
7059	7060	118
7059	7061	223
7059	7064	787
7059	7069	992
7060	7059	118
7060	7054	183
7060	7055	258
7061	7059	223
7062	7063	725
7063	7057	628
7063	7058	107
7063	7062	725
7063	7391	14
7064	7059	787
7064	7065	637
7064	7071	649
7065	7064	637
7066	7619	330
7066	7079	723
7066	7067	495
7067	7409	287
7067	7066	495
7067	7406	496
7067	6959	418
7068	6640	667
7068	7072	794
7068	7044	272
7069	7059	992
7070	7095	736
7070	7085	363
7070	7071	367
7071	7064	649
7071	10552	41
7071	7070	367
7072	6640	237
7072	7073	465
7072	7068	794
7072	7102	878
7073	7072	465
7073	7051	337
7073	7052	153
7073	7102	643
7074	7075	421
7075	7074	421
7075	5620	32
7075	7020	173
7076	7077	270
7076	7125	774
7076	7080	749
7077	7619	491
7077	7076	270
7077	7098	433
7078	7094	334
7078	7079	862
7078	7610	855
7079	7078	862
7079	7066	723
7079	7406	769
7080	7041	54
7080	7076	749
7080	7084	950
7081	7093	240
7081	7082	309
7081	7083	158
7082	7026	518
7082	7028	191
7082	7081	309
7082	7004	839
7082	7406	224
7082	7039	797
7083	7602	477
7083	7603	438
7083	7081	158
7084	8307	548
7084	7045	773
7084	7080	950
7085	7096	134
7085	7070	363
7085	7086	879
7086	7106	160
7086	10551	904
7086	7085	879
7087	7088	911
7087	8375	155
7088	7115	68
7088	7087	911
7089	7090	110
7089	7091	342
7089	7284	12
7089	7100	442
7090	7089	110
7090	7395	347
7090	7396	477
7090	7391	41
7091	7089	342
7091	7092	514
7091	7053	274
7092	7057	432
7092	7091	514
7092	7049	137
7092	7391	801
7093	7122	50
7093	7094	491
7093	7081	240
7094	7093	491
7094	7078	334
7094	7405	876
7094	7406	892
7095	7070	736
7096	7604	533
7096	7097	138
7096	7099	947
7096	7085	134
7097	7096	138
7098	7077	433
7098	7621	355
7099	7096	947
7100	7089	442
7100	7105	385
7100	7101	488
7101	7105	59
7101	7107	655
7101	7100	488
7102	7072	878
7102	7073	643
7102	6647	316
7102	5629	557
7103	7104	949
7103	7136	965
7103	7113	15
7104	7571	177
7104	7054	365
7104	7103	949
7105	7108	457
7105	7100	385
7105	7101	59
7106	7383	578
7106	7389	967
7106	7086	160
7106	7390	577
7107	7101	655
7108	7105	457
7108	7109	757
7108	7403	800
7109	7108	757
7110	7111	59
7110	7127	477
7110	7112	720
7110	7592	26
7111	7284	582
7111	7110	59
7111	6663	53
7111	7053	540
7112	7569	421
7112	7110	720
7112	6639	230
7113	7114	758
7113	7117	55
7113	7103	15
7114	7576	287
7114	7113	758
7114	7402	629
7115	7088	68
7115	7116	517
7116	8609	455
7116	8358	136
7116	8937	639
7116	7115	517
7117	7113	55
7118	7120	608
7118	7124	593
7118	7119	990
7119	7610	352
7119	7612	200
7119	7118	990
7120	7121	319
7120	7138	640
7120	7118	608
7121	7120	319
7122	7123	346
7122	7093	50
7122	7131	377
7123	7122	346
7123	10329	27
7124	7125	150
7124	7173	598
7124	7118	593
7125	7076	774
7125	7124	150
7125	7621	462
7125	7439	857
7126	5178	887
7127	10770	699
7127	7110	477
7127	7133	886
7128	7143	885
7128	7129	310
7128	7132	987
7129	7284	236
7129	7413	794
7129	7415	452
7129	7128	310
7130	7426	772
7130	7131	734
7130	7134	304
7131	7122	377
7131	7412	157
7131	7130	734
7131	7405	320
7132	7137	914
7132	7128	987
7132	7133	184
7133	7140	575
7133	7127	886
7133	7144	379
7133	7132	184
7134	7158	719
7134	7130	304
7134	7167	817
7135	7136	113
7135	7141	780
7135	7163	705
7136	7171	481
7136	7404	733
7136	7103	965
7136	7135	113
7137	7140	928
7137	7132	914
7138	7120	640
7138	7139	805
7138	7149	340
7139	7138	805
7140	7137	928
7140	7143	308
7140	7145	251
7140	7133	575
7141	7172	398
7141	7142	53
7141	7135	780
7142	7170	104
7142	7141	53
7143	7140	308
7143	7128	885
7143	7146	144
7143	7148	925
7144	7145	587
7144	7148	198
7144	7133	379
7145	7140	251
7145	7144	587
7146	7143	144
7146	7147	77
7146	7151	549
7147	7413	629
7147	7417	782
7147	7146	77
7148	7143	925
7148	7144	198
7148	5787	369
7149	7138	340
7149	7157	281
7149	7150	596
7150	7149	596
7151	7152	984
7151	7146	549
7151	7162	860
7152	7151	984
7153	7154	907
7153	7155	667
7153	7420	486
7154	7153	907
7155	7153	667
7155	7169	806
7155	7156	604
7156	7169	310
7156	7155	604
7156	7411	222
7156	7428	610
7157	7158	232
7157	7149	281
7157	7165	120
7158	7157	232
7158	7405	361
7158	7134	719
7158	7423	401
7159	6173	747
7160	10368	823
7160	7161	942
7160	7214	440
7161	7160	942
7162	7168	35
7162	7177	958
7162	7151	860
7163	7172	658
7163	7164	742
7163	7181	103
7163	7135	705
7164	7416	451
7164	7577	652
7164	7163	742
7165	7157	120
7165	7173	341
7165	7423	700
7166	7169	597
7166	7185	641
7166	7167	420
7167	7186	705
7167	7426	281
7167	7134	817
7167	7166	420
7168	7162	35
7169	7155	806
7169	7156	310
7169	7166	597
7169	7199	35
7170	7171	732
7170	7142	104
7170	7422	114
7171	7136	481
7171	7170	732
7171	7411	903
7172	7141	398
7172	7174	348
7172	7163	658
7173	7124	598
7173	7209	465
7173	7165	341
7173	7183	180
7174	7172	348
7174	7175	455
7174	7176	493
7174	7194	272
7175	7174	455
7175	7419	729
7175	7422	41
7176	7174	493
7177	7188	974
7177	7162	958
7177	7180	4
7178	7187	30
7178	7179	817
7178	7180	75
7179	7178	817
7180	7188	445
7180	7177	4
7180	7178	75
7180	5787	131
7181	7163	103
7181	7182	48
7182	7203	617
7182	7181	48
7183	7184	185
7183	7202	456
7183	7173	180
7183	7196	715
7184	7183	185
7185	7186	511
7185	7244	269
7185	7166	641
7185	7199	26
