40000	154594
4755	5165	27
4756	4754	168
4756	4755	4000000
4756	4757	4000000
4756	4746	164
4756	10379	47
4757	4754	147
4757	4756	4000000
4757	4758	4000000
4757	4759	62
4758	4757	4000000
4758	4759	4000000
4758	10379	145
4759	4757	62
4759	4758	4000000
4759	4760	4000000
4759	4761	136
4760	5188	73
4760	5190	103
4760	4759	4000000
4760	4761	4000000
4760	10379	159
4761	4759	136
4761	4760	4000000
4761	4762	4000000
4761	4765	124
4763	4769	28
4763	4771	147
4763	4762	4000000
4763	4764	4000000
4764	5177	182
4764	5179	180
4764	4763	4000000
4764	4765	4000000
4765	4774	190
4765	4761	124
4765	4764	4000000
4765	4766	4000000
4765	4767	156
4767	4768	4000000
4767	4773	181
4767	4765	156
4767	4766	4000000
4769	4768	4000000
4769	4770	4000000
4769	4777	182
4769	4763	28
4769	4779	74
4770	4769	4000000
4770	4771	4000000
4770	4772	109
4770	5738	136
4771	4770	4000000
4771	9684	28
4771	4772	4000000
4771	5737	53
4771	4763	147
4772	4770	109
4772	4771	4000000
4772	9684	62
4772	4773	4000000
4772	10459	59
4772	5007	57
4773	4772	4000000
4773	4774	4000000
4773	4776	197
4773	4782	116
4773	4767	181
4774	4773	4000000
4774	4775	4000000
4774	4780	143
4774	4765	190
4776	4773	197
4776	4775	4000000
4776	4777	4000000
4776	10380	110
4777	4769	182
4777	4805	36
4777	4776	4000000
4777	4778	4000000
4778	4784	191
4778	4777	4000000
4778	4779	4000000
4779	4769	74
4779	5737	16
4779	4778	4000000
4779	4780	4000000
4780	4785	41
4780	4774	143
4780	4779	4000000
4780	4781	4000000
4782	4787	98
4782	4773	116
4782	4781	4000000
4782	4783	4000000
4784	4785	4000000
4784	4778	191
4784	4794	122
4784	4813	166
4784	4783	4000000
4785	4784	4000000
4785	4786	4000000
4785	4804	126
4785	4780	41
4786	4785	4000000
4786	4787	4000000
4786	4805	49
4787	4786	4000000
4787	4788	4000000
4787	4796	130
4787	4782	98
4788	4787	4000000
4788	4789	4000000
4788	10381	174
4788	10382	99
4789	4788	4000000
4789	4790	4000000
4789	4791	118
4789	4808	157
4790	4789	4000000
4790	4791	4000000
4790	5019	125
4790	5021	17
4791	5024	190
4791	5026	135
4791	4789	118
4791	4790	4000000
4791	4792	4000000
4792	5027	117
4792	4806	22
4792	4791	4000000
4792	4793	4000000
4793	5027	116
4793	4807	53
4793	4792	4000000
4793	4794	4000000
4793	4732	19
4794	4784	122
4794	4793	4000000
4794	4795	4000000
4794	4797	5
4796	4787	130
4796	5897	148
4796	4795	4000000
4796	5196	195
4796	4797	4000000
4797	4794	5
4797	5034	123
4797	4796	4000000
4797	4798	4000000
4798	10885	164
4798	5738	32
4798	4797	4000000
4798	4799	4000000
4799	4800	4000000
4799	5785	60
4799	5771	135
4799	4798	4000000
4800	4801	4000000
4800	10802	25
4800	5033	55
4800	10797	125
4800	4799	4000000
4801	4800	4000000
4801	4802	4000000
4801	4803	144
4801	4811	64
4802	4801	4000000
4802	4803	4000000
4802	5195	166
4802	5197	153
4803	4801	144
4803	4802	4000000
4803	4804	4000000
4804	4785	126
4804	4803	4000000
4804	4805	4000000
4804	5897	30
4804	4813	10
4805	4786	49
4805	4804	4000000
4805	4806	4000000
4805	4777	36
4806	4805	4000000
4806	4807	4000000
4806	4792	22
4806	4824	127
4807	5029	109
4807	4806	4000000
4807	4808	4000000
4807	4793	53
4808	4789	157
4808	5110	134
4808	4807	4000000
4808	4809	4000000
4809	4833	99
4809	4808	4000000
4809	4810	4000000
4810	5027	56
4810	5028	194
4810	4809	4000000
4810	4811	4000000
4810	5021	10
4811	4801	64
4811	4810	4000000
4811	4812	4000000
4811	4830	170
4812	5040	41
4812	5041	93
4812	4821	164
4812	4811	4000000
4812	4813	4000000
4813	4784	166
4813	4817	199
4813	4819	144
4813	4804	10
4813	5032	83
4813	4812	4000000
4813	4814	4000000
4814	4816	134
4814	4825	126
4814	4813	4000000
4814	4815	4000000
4816	4817	4000000
4816	4814	134
4816	4815	4000000
4817	4816	4000000
4817	4818	4000000
4817	4821	34
4817	4822	109
4817	4813	199
4818	4817	4000000
4818	4819	4000000
4818	5813	101
4818	5829	150
4819	4818	4000000
4819	4820	4000000
4819	5032	38
4819	5035	68
4819	4813	144
4821	4817	34
4821	4820	4000000
4821	4822	4000000
4821	4840	104
4821	4812	164
4822	4817	109
4822	5042	69
4822	4821	4000000
4822	4823	4000000
4822	4840	133
4823	4822	4000000
4823	4824	4000000
4823	4825	105
4823	5164	198
4824	5043	2
4824	4806	127
4824	4823	4000000
4824	4825	4000000
4825	5043	163
4825	4823	105
4825	4824	4000000
4825	4826	4000000
4825	5163	171
4825	4814	126
4826	2964	80
4826	2949	67
4826	4825	4000000
4826	4827	4000000
4826	4829	186
4827	4826	4000000
4827	9212	21
4827	4828	4000000
4827	9215	122
4829	4832	179
4829	4826	186
4829	4828	4000000
4829	4830	4000000
4829	4831	10
4830	2948	62
4830	2965	49
4830	4811	170
4830	4829	4000000
4830	4831	4000000
4831	4832	4000000
4831	4835	60
4831	2948	49
4831	4829	10
4831	4830	4000000
4832	4833	4000000
4832	4835	98
4832	4836	48
4832	4829	179
4832	4831	4000000
4833	4848	32
4833	4832	4000000
4833	4834	4000000
4833	4809	99
4834	4833	4000000
4834	4835	4000000
4834	5110	157
4834	5002	67
4835	4832	98
4835	4834	4000000
4835	4836	4000000
4835	4837	113
4835	4831	60
4836	4832	48
4836	4835	4000000
4836	4837	4000000
4836	4838	71
4837	4835	113
4837	4836	4000000
4837	4838	4000000
4837	4841	68
4838	4836	71
4838	4837	4000000
4838	5191	63
4838	4839	4000000
4839	4867	50
4839	4838	4000000
4839	4855	37
4839	4840	4000000
4840	4962	67
4840	4852	85
4840	4821	104
4840	4822	133
4840	4839	4000000
4840	4841	4000000
4841	4837	68
4841	4840	4000000
4841	4842	4000000
4841	5116	191
4842	4853	29
4842	4854	61
4842	4841	4000000
4842	4843	4000000
4843	4857	43
4843	4842	4000000
4843	4844	4000000
4843	5853	41
4844	5841	179
4844	5832	28
4844	4843	4000000
4844	4845	4000000
4845	4851	67
4845	4858	86
4845	4844	4000000
4845	4846	4000000
4847	4848	4000000
4847	4850	161
4847	4856	2
4847	4846	4000000
4848	4833	32
4848	4849	4000000
4848	4850	110
4848	5028	16
4848	4847	4000000
4850	4848	110
4850	4849	4000000
4850	4851	4000000
4850	5093	68
4850	4847	161
4851	4850	4000000
4851	4852	4000000
4851	4855	46
4851	4845	67
4852	4851	4000000
4852	4853	4000000
4852	10631	146
4852	4840	85
4853	4852	4000000
4853	4854	4000000
4853	4842	29
4853	4859	74
4854	4853	4000000
4854	4855	4000000
4854	4842	61
4854	4858	74
4855	4864	169
4855	4851	46
4855	4854	4000000
4855	4839	37
4855	4856	4000000
4856	4855	4000000
4856	4857	4000000
4856	4860	141
4856	4847	2
4856	4863	197
4857	5859	47
4857	4856	4000000
4857	4858	4000000
4857	4843	43
4857	4861	54
4858	4864	125
4858	4854	74
4858	4857	4000000
4858	4859	4000000
4858	4845	86
4858	4862	100
4859	4865	19
4859	4866	127
4859	4853	74
4859	4858	4000000
4859	4860	4000000
4860	5093	181
4860	4856	141
4860	5048	148
4860	4859	4000000
4860	4861	4000000
4861	4880	195
4861	5862	109
4861	4857	54
4861	4860	4000000
4861	4862	4000000
4862	1362	3
4862	4858	100
4862	4874	152
4862	4861	4000000
4862	4863	4000000
4863	4912	30
4863	4864	4000000
4863	4856	197
4863	4872	108
4863	4862	4000000
4864	4865	4000000
4864	4867	133
4864	4855	169
4864	4858	125
4864	4863	4000000
4865	4864	4000000
4865	4866	4000000
4865	4871	149
4865	4906	75
4865	4859	19
4866	4865	4000000
4866	4867	4000000
4866	4859	127
4867	4864	133
4867	4866	4000000
4867	4868	4000000
4867	4839	50
4867	4874	144
4868	4867	4000000
4868	4869	4000000
4868	4873	95
4868	4889	149
4869	4868	4000000
4869	5046	115
4869	4870	4000000
4869	5050	176
4870	1362	25
4870	4869	4000000
4870	4871	4000000
4871	4865	149
4871	4881	110
4871	4883	49
4871	4870	4000000
4871	4872	4000000
4872	5136	160
4872	4871	4000000
4872	4873	4000000
4872	4875	83
4872	4863	108
4873	4868	95
4873	4872	4000000
4873	4874	4000000
4873	4876	60
4873	4892	197
4874	4867	144
4874	4873	4000000
4874	4875	4000000
4874	4876	110
4874	4862	152
4875	4931	72
4875	4884	153
4875	4872	83
4875	4874	4000000
4875	4876	4000000
4876	4896	74
4876	4873	60
4876	4874	110
4876	4875	4000000
4876	4877	4000000
4878	5136	199
4878	5047	146
4878	4877	4000000
4878	4879	4000000
4879	4880	4000000
4879	1332	107
4879	5689	195
4879	5690	79
4879	6220	163
4879	4878	4000000
4880	5873	23
4880	4881	4000000
4880	9097	188
4880	4861	195
4880	4879	4000000
4881	4880	4000000
4881	4882	4000000
4881	4899	58
4881	4871	110
4882	4881	4000000
4882	4883	4000000
4882	4888	78
4883	4882	4000000
4883	4884	4000000
4883	4886	68
4883	4871	49
4883	4894	91
4884	4897	67
4884	4898	32
4884	4883	4000000
4884	4885	4000000
4884	4875	153
4885	4896	148
4885	1362	13
4885	4884	4000000
4885	4901	55
4885	4886	4000000
4885	4888	186
4886	4883	68
4886	4885	4000000
4886	4887	4000000
4888	4882	78
4888	4885	186
4888	4887	4000000
4888	4889	4000000
4889	4868	149
4889	4888	4000000
4889	4890	4000000
4889	4907	78
4889	4892	2
4890	4900	170
4890	4889	4000000
4890	4891	4000000
4890	4893	81
4891	4890	4000000
4891	5116	28
4891	4892	4000000
4891	5117	78
4892	4896	125
4892	4873	197
4892	4889	2
4892	4891	4000000
4892	4893	4000000
4893	4916	94
4893	9093	32
4893	4890	81
4893	4892	4000000
4893	4894	4000000
4894	4883	91
4894	4905	79
4894	4893	4000000
4894	4895	4000000
4896	4897	4000000
4896	4885	148
4896	4917	43
4896	4876	74
4896	4892	125
4896	4895	4000000
4897	4896	4000000
4897	4898	4000000
4897	4884	67
4897	4902	192
4897	4903	154
4898	4897	4000000
4898	4899	4000000
4898	4884	32
4899	4881	58
4899	9090	50
4899	4898	4000000
4899	4900	4000000
4899	4920	38
4900	9120	176
4900	4915	11
4900	4899	4000000
4900	4901	4000000
4900	4890	170
4901	4900	4000000
4901	4885	55
4901	4902	4000000
4901	4920	105
4901	4910	176
4902	4897	192
4902	4901	4000000
4902	4903	4000000
4903	4897	154
4903	4914	97
4903	4902	4000000
4903	4904	4000000
4905	4904	4000000
4905	4906	4000000
4905	4894	79
4906	4865	75
4906	4905	4000000
4906	4907	4000000
4906	5118	134
4907	4918	133
4907	9096	165
4907	4889	78
4907	4906	4000000
4907	4908	4000000
4908	9121	148
4908	9129	91
4908	4907	4000000
4908	9133	78
4908	4909	4000000
4910	4901	176
4910	4919	117
4910	4909	4000000
4910	9103	34
4910	4911	4000000
4911	4912	4000000
4911	4913	100
4911	5059	54
4911	4910	4000000
4912	4913	4000000
4912	4423	7
4912	4863	30
4912	4911	4000000
4913	4912	4000000
4913	4914	4000000
4913	5060	75
4913	5111	153
4913	4911	100
4914	4913	4000000
4914	4915	4000000
4914	4903	97
4914	4921	160
4914	4922	18
4915	4914	4000000
4915	9107	176
4915	4900	11
4915	4916	4000000
4915	9095	78
4916	4915	4000000
4916	4917	4000000
4916	4924	133
4916	4893	94
4916	4926	186
4917	4896	43
4917	4916	4000000
4917	4918	4000000
4917	4919	114
4917	4925	181
4918	4932	12
4918	4917	4000000
4918	4919	4000000
4918	4907	133
4919	9092	97
4919	4917	114
4919	4918	4000000
4919	4920	4000000
4919	4910	117
4920	9105	109
4920	9378	179
4920	4899	38
4920	4901	105
4920	4919	4000000
4920	4921	4000000
4921	4914	160
4921	4930	130
4921	4920	4000000
4921	4922	4000000
4922	4914	18
4922	5113	58
4922	4921	4000000
4922	4923	4000000
4924	4916	133
4924	4923	4000000
4924	4925	4000000
4925	4917	181
4925	4924	4000000
4925	4926	4000000
4926	9090	84
4926	9091	187
4926	4916	186
4926	4925	4000000
4926	4927	4000000
4927	4928	4000000
4927	4929	4
4927	4926	4000000
4927	1647	6
4928	4929	4000000
4928	4588	199
4928	4927	4000000
4929	4928	4000000
4929	4930	4000000
4929	4933	54
4929	4598	84
4929	1646	179
4929	4927	4
4930	4929	4000000
4930	4931	4000000
4930	4921	130
4930	5113	186
4931	4930	4000000
4931	4932	4000000
4931	4875	72
4932	4931	4000000
4932	10628	177
4932	4933	4000000
4932	4918	12
4932	9096	87
4933	4929	54
4933	4932	4000000
4933	4934	4000000
4934	4933	4000000
4934	4599	36
4934	4935	4000000
4934	4936	53
4934	4590	162
4935	4934	4000000
4935	4936	4000000
4935	4939	21
4935	4940	172
4936	5076	13
4936	4934	53
4936	4935	4000000
4936	4937	4000000
4936	1646	7
4937	1653	118
4937	5080	188
4937	4936	4000000
4937	2154	183
4937	4938	4000000
4939	4595	77
4939	4935	21
4939	4938	4000000
4939	4940	4000000
4940	4935	172
4940	4939	4000000
4940	4941	4000000
4940	4607	169
4942	1652	98
4942	1640	191
4942	4941	4000000
4942	4943	4000000
4943	4944	4000000
4943	5080	102
4943	4604	59
4943	4942	4000000
4944	4945	4000000
4944	4946	61
4944	4600	127
4944	4617	133
4944	4943	4000000
4946	4944	61
4946	4609	151
4946	4945	4000000
4946	4947	4000000
4946	4617	19
4947	4946	4000000
4947	4627	180
4947	4948	4000000
4948	4947	4000000
4948	4949	4000000
4948	4950	168
4948	4951	166
4948	5143	159
4949	4948	4000000
4949	5142	105
4949	4950	4000000
4949	10232	65
4950	4948	168
4950	4949	4000000
4950	10263	16
4950	4951	4000000
4950	4621	38
4950	5151	18
4951	4948	166
4951	5142	14
4951	4950	4000000
4951	5144	160
4951	4952	4000000
4952	4625	119
4952	4951	4000000
4952	4953	4000000
4952	4954	161
4952	4955	185
4953	4629	169
4953	4952	4000000
4953	4954	4000000
4954	5301	72
4954	4952	161
4954	4953	4000000
4954	4955	4000000
4954	5948	83
4955	4624	194
4955	4952	185
4955	4954	4000000
4955	5948	179
4955	4956	4000000
4956	4614	109
4956	4955	4000000
4956	4957	4000000
4956	4623	64
4956	4959	78
4956	5087	196
4957	4690	193
4957	4965	175
4957	4956	4000000
4957	4958	4000000
4958	5088	119
4958	4957	4000000
4958	5087	166
4958	4959	4000000
4959	4960	4000000
4959	4615	12
4959	5081	17
4959	5082	17
4959	4956	78
4959	4958	4000000
4960	4961	4000000
4960	533	132
4960	4647	170
4960	4971	195
4960	4959	4000000
4961	4960	4000000
4961	4962	4000000
4961	532	111
4961	533	99
4961	10330	1
4961	10316	115
4962	4961	4000000
4962	4963	4000000
4962	8647	104
4962	4840	67
4962	5039	23
4963	4640	31
4963	4962	4000000
4963	4964	4000000
4963	4646	170
4964	4963	4000000
4964	4965	4000000
4964	4968	164
4964	4666	178
4964	4652	168
4965	4964	4000000
4965	4966	4000000
4965	4636	101
4965	4652	172
4965	4957	175
4965	4654	153
4966	4965	4000000
4966	4967	4000000
4966	6248	147
4966	9402	110
4966	6251	135
4967	4966	4000000
4967	5895	180
4967	4968	4000000
4967	6250	44
4968	5985	178
4968	4644	140
4968	4964	164
4968	4967	4000000
4968	4969	4000000
4968	5371	44
4969	4968	4000000
4969	4970	4000000
4969	5100	1
4970	4694	186
4970	10360	99
4970	4969	4000000
4970	4971	4000000
4971	4960	195
4971	10359	60
4971	537	124
4971	4970	4000000
4971	4972	4000000
4972	4977	121
4972	4971	4000000
4972	4973	4000000
4972	4974	1
4974	4977	16
4974	537	86
4974	4972	1
4974	4973	4000000
4974	4975	4000000
4975	4976	4000000
4975	4977	49
4975	531	174
4975	4974	4000000
4976	4977	4000000
4976	10359	99
4976	4669	51
4976	4975	4000000
4977	4976	4000000
4977	4978	4000000
4977	531	92
4977	4972	121
4977	4974	16
4977	4975	49
4978	4977	4000000
4978	531	72
4978	4979	4000000
4978	5160	107
4979	497	152
4979	5154	12
4979	4978	4000000
4979	4980	4000000
4980	4979	4000000
4980	4981	4000000
4980	4665	198
4981	4692	97
4981	4980	4000000
4981	4982	4000000
4981	4696	163
4981	4986	132
4982	5120	27
4982	4692	130
4982	4981	4000000
4982	4711	86
4982	4983	4000000
4982	4650	19
4985	5105	108
4985	5106	180
4985	4984	4000000
4985	4986	4000000
4985	4700	166
4986	4707	5
4986	4981	132
4986	4985	4000000
4986	4987	4000000
4986	4684	10
4986	1325	101
4987	4986	4000000
4987	4715	172
4987	4988	4000000
4988	4723	2
4988	6211	43
4988	6212	42
4988	6266	9
4988	4987	4000000
4988	4989	4000000
4989	4722	99
4989	4681	198
4989	4988	4000000
4989	4718	59
4989	4990	4000000
4989	4991	114
4990	4716	72
4990	4717	87
4990	4989	4000000
4990	4719	182
4990	4991	4000000
4991	4992	4000000
4991	4722	170
4991	4999	78
4991	4989	114
4991	4990	4000000
4992	4993	4000000
4992	4717	29
4992	4991	4000000
4993	4992	4000000
4993	4994	4000000
4993	4710	97
4993	5000	174
4993	4717	66
4995	5137	21
4995	4994	4000000
4995	4996	4000000
4995	1862	107
4995	2393	117
4996	4995	4000000
4996	4997	4000000
4996	5194	133
4996	5004	93
4997	5186	136
4997	4996	4000000
4997	4998	4000000
4997	5194	91
4998	4725	68
4998	4997	4000000
4998	4726	92
4998	4999	4000000
4998	4751	179
4999	4998	4000000
4999	5000	4000000
4999	4750	72
4999	4751	141
4999	4991	78
5000	4993	174
5000	4726	86
5000	4999	4000000
5000	5001	4000000
5001	5000	4000000
5001	4714	145
5001	5002	4000000
5002	4834	67
5002	5110	68
5002	5001	4000000
5002	5003	4000000
5004	4753	79
5004	4996	93
5004	5129	22
5004	5003	4000000
5004	5197	109
5004	5005	4000000
5005	5063	151
5005	5064	100
5005	5004	4000000
5005	5006	4000000
5006	5128	108
5006	5133	107
5006	5005	4000000
5006	5134	76
5006	5007	4000000
5007	5008	4000000
5007	4772	57
5007	5013	181
5007	10459	70
5007	5006	4000000
5008	5009	4000000
5008	10420	153
5008	10459	95
5008	5182	113
5008	5007	4000000
5009	5008	4000000
5009	5010	4000000
5009	5023	192
5010	5009	4000000
5010	5011	4000000
5010	10885	88
5010	10459	179
5010	10623	27
5011	5010	4000000
5011	5012	4000000
5011	5015	92
5011	5178	103
5011	5183	167
5012	4752	170
5012	5011	4000000
5012	5013	4000000
5012	9495	128
5012	9502	158
5013	5012	4000000
5013	5014	4000000
5013	5178	78
5013	5179	69
5013	5182	83
5013	5007	181
5014	5013	4000000
5014	5015	4000000
5014	4729	49
5014	5017	156
5015	5011	92
5015	5126	97
5015	5014	4000000
5015	5016	4000000
5016	4736	94
5016	4738	125
5016	5015	4000000
5016	5017	4000000
5016	4730	1
5017	5124	163
5017	5014	156
5017	5016	4000000
5017	5018	4000000
5017	10383	143
5018	4736	33
5018	5017	4000000
5018	5019	4000000
5019	4790	125
5019	5018	4000000
5019	5020	4000000
5019	5021	55
5020	4710	86
5020	5019	4000000
5020	5021	4000000
5020	4734	8
5021	4790	17
5021	4810	10
5021	5019	55
5021	5020	4000000
5021	5022	4000000
5022	5021	4000000
5022	4734	35
5022	5023	4000000
5023	5024	4000000
5023	5009	192
5023	5033	121
5023	5022	4000000
5024	5025	4000000
5024	4791	190
5024	5049	84
5024	5023	4000000
5025	5024	4000000
5025	5026	4000000
5025	5064	32
5025	5065	129
5025	5066	88
5026	5025	4000000
5026	5027	4000000
5026	4791	135
5026	5066	186
5026	5115	158
5027	5026	4000000
5027	5028	4000000
5027	4792	117
5027	4793	116
5027	4810	56
5028	4848	16
5028	5027	4000000
5028	5029	4000000
5028	4810	194
5029	5043	57
5029	5028	4000000
5029	5030	4000000
5029	4807	109
5030	5029	4000000
5030	5031	4000000
5030	4713	36
5030	4670	89
5031	5030	4000000
5031	5032	4000000
5031	5036	120
5032	4819	38
5032	5829	153
5032	5031	4000000
5032	5033	4000000
5032	4813	83
5033	4800	55
5033	5032	4000000
5033	5034	4000000
5033	5035	28
5033	5023	121
5034	5033	4000000
5034	5035	4000000
5034	4797	123
5035	4819	68
5035	5033	28
5035	5034	4000000
5035	5036	4000000
5035	10797	62
5036	5042	70
5036	5031	120
5036	5035	4000000
5036	5037	4000000
5038	5062	45
5038	5037	4000000
5038	5135	134
5038	5039	4000000
5039	5040	4000000
5039	4962	23
5039	5042	130
5039	5045	2
5039	5038	4000000
5040	5041	4000000
5040	5897	152
5040	4812	41
5040	5902	78
5040	5039	4000000
5041	5040	4000000
5041	5042	4000000
5041	5192	148
5041	4812	93
5041	5196	194
5042	5041	4000000
5042	5043	4000000
5042	4822	69
5042	5050	164
5042	5036	70
5042	5039	130
5043	5042	4000000
5043	5044	4000000
5043	5029	57
5043	4824	2
5043	4825	163
5043	5114	105
5044	5043	4000000
5044	5045	4000000
5044	5046	124
5045	5044	4000000
5045	5046	4000000
5045	5050	41
5045	5039	2
5046	5044	124
5046	4869	115
5046	5045	4000000
5046	8647	64
5046	5047	4000000
5047	5046	4000000
5047	5048	4000000
5047	4878	146
5048	5093	147
5048	5047	4000000
5048	5049	4000000
5048	4860	148
5049	5024	84
5049	5048	4000000
5049	5050	4000000
5050	5042	164
5050	4869	176
5050	5045	41
5050	5049	4000000
5050	5051	4000000
5050	9309	176
5051	9141	198
5051	5050	4000000
5051	5052	4000000
5052	5058	194
5052	5060	75
5052	9127	3
5052	5051	4000000
5052	5053	4000000
5053	5562	163
5053	5052	4000000
5053	1325	169
5053	4685	79
5053	5054	4000000
5053	5055	156
5054	4672	47
5054	5056	18
5054	5053	4000000
5054	5167	180
5054	5055	4000000
5055	5056	4000000
5055	4674	34
5055	5053	156
5055	5054	4000000
5056	5168	15
5056	4673	76
5056	5057	4000000
5056	4667	189
5056	5054	18
5056	5055	4000000
5057	5056	4000000
5057	5489	174
5057	5426	185
5057	5058	4000000
5057	6004	169
5057	4667	8
5058	5057	4000000
5058	5059	4000000
5058	5052	194
5059	5058	4000000
5059	5060	4000000
5059	5061	134
5059	9130	49
5059	4911	54
5060	4913	75
5060	5059	4000000
5060	5061	4000000
5060	5112	39
5060	5052	75
5061	5059	134
5061	9331	85
5061	5060	4000000
5061	5062	4000000
5062	5061	4000000
5062	5063	4000000
5062	5065	65
5062	10361	140
5062	5038	45
5063	5062	4000000
5063	5064	4000000
5063	5005	151
5063	5134	55
5064	5025	32
5064	5063	4000000
5064	5065	4000000
5064	5005	100
5064	5133	89
5065	5025	129
5065	5062	65
5065	5064	4000000
5065	5066	4000000
5065	5135	155
5066	5025	88
5066	5026	186
5066	5065	4000000
5066	5067	4000000
5066	4751	52
5067	5127	1
5067	5066	4000000
5067	5068	4000000
5067	5133	70
5068	4640	114
5068	5067	4000000
5068	5069	4000000
5068	5070	179
5069	4645	30
5069	5068	4000000
5069	5070	4000000
5070	5153	11
5070	5068	179
5070	5069	4000000
5070	5071	4000000
5071	5072	4000000
5071	1540	25
5071	5070	4000000
5071	3471	138
5072	5073	4000000
5072	1734	175
5072	5071	4000000
5073	5072	4000000
5073	5074	4000000
5073	1731	196
5073	5075	124
5073	1733	26
5074	5073	4000000
5074	5075	4000000
5074	1702	160
5074	1703	146
5074	1576	98
5075	5073	124
5075	5074	4000000
5075	5076	4000000
5075	1703	50
5076	5075	4000000
5076	5077	4000000
5076	4599	6
5076	4936	13
5077	5076	4000000
5077	5078	4000000
5077	4602	181
5078	6128	104
5078	5077	4000000
5078	5079	4000000
5078	4602	48
5079	5078	4000000
5079	5080	4000000
5079	4618	75
5080	4615	99
5080	5079	4000000
5080	4937	188
5080	5081	4000000
5080	4943	102
5081	4689	45
5081	6247	73
5081	5080	4000000
5081	2154	81
5081	5082	4000000
5081	4959	17
5082	5081	4000000
5082	5083	4000000
5082	4959	17
5083	5082	4000000
5083	5084	4000000
5083	5085	65
5084	4628	118
5084	10516	164
5084	5083	4000000
5084	5085	4000000
5085	4635	73
5085	5083	65
5085	5084	4000000
5085	5086	4000000
5086	4635	85
5086	5085	4000000
5086	5087	4000000
5087	5088	4000000
5087	4956	196
5087	4637	6
5087	4958	166
5087	5086	4000000
5088	5089	4000000
5088	5141	65
5088	6133	83
5088	4958	119
5088	5087	4000000
5089	5088	4000000
5089	5090	4000000
5089	4654	118
5090	5089	4000000
5090	5091	4000000
5090	4661	177
5091	5090	4000000
5091	5092	4000000
5091	4680	138
5092	1697	191
5092	5091	4000000
5092	5093	4000000
5093	4850	68
5093	5092	4000000
5093	5094	4000000
5093	5048	147
5093	5610	164
5093	4860	181
5094	4672	145
5094	5093	4000000
5094	4678	117
5094	5095	4000000
5094	5097	126
5095	4673	86
5095	5094	4000000
5095	5096	4000000
5095	5097	50
5095	5098	128
5096	5172	180
5096	5095	4000000
5096	5097	4000000
5097	4673	89
5097	5094	126
5097	5095	50
5097	5096	4000000
5097	5098	4000000
5098	5095	128
5098	5097	4000000
5098	5099	4000000
5099	4693	64
5099	4649	153
5099	5098	4000000
5099	5100	4000000
5100	10360	47
5100	4969	1
5100	5099	4000000
5100	5101	4000000
5102	5104	116
5102	3896	145
5102	5101	4000000
5102	5103	4000000
5104	5105	4000000
5104	5102	116
5104	5103	4000000
5105	5104	4000000
5105	5106	4000000
5105	5107	161
5105	3896	135
5105	4985	108
5106	5105	4000000
5106	5107	4000000
5106	4985	180
5107	5105	161
5107	5106	4000000
5107	5108	4000000
5108	5107	4000000
5108	5109	4000000
5108	4702	111
5109	7732	34
5109	5108	4000000
5109	5110	4000000
5109	4520	53
5109	7720	130
5109	4521	99
5110	4834	157
5110	5109	4000000
5110	5111	4000000
5110	4808	134
5110	5002	68
5111	4913	153
5111	5110	4000000
5111	5112	4000000
5112	5060	39
5112	5111	4000000
5112	5113	4000000
5113	4930	186
5113	8471	76
5113	5112	4000000
5113	4922	58
5113	5114	4000000
5114	5043	105
5114	5113	4000000
5114	5115	4000000
5115	5026	158
5115	5114	4000000
5115	5116	4000000
5116	5191	19
5116	4841	191
5116	4891	28
5116	5115	4000000
5116	5117	4000000
5117	4891	78
5117	5116	4000000
5117	365	43
5117	5854	72
5117	5118	4000000
5118	4906	134
5118	5117	4000000
5118	5119	4000000
5119	5120	4000000
5119	7203	42
5119	7204	77
5119	1294	82
5119	7246	155
5119	5118	4000000
5120	5121	4000000
5120	4982	27
5120	5119	4000000
5121	5120	4000000
5121	5122	4000000
5121	9495	108
5121	4747	133
5122	5185	26
5122	5121	4000000
5122	5123	4000000
5122	9477	192
5122	4746	53
5123	5122	4000000
5123	5124	4000000
5123	4711	198
5124	4738	116
5124	5123	4000000
5124	4740	18
5124	5125	4000000
5124	9495	178
5124	5017	163
5125	5124	4000000
5125	5126	4000000
5125	2377	127
5126	5125	4000000
5126	5015	97
5126	5127	4000000
5127	4753	143
5127	5126	4000000
5127	5128	4000000
5127	5130	2
5127	5067	1
5128	5127	4000000
5128	5129	4000000
5128	5130	142
5128	5131	98
5128	5006	108
5129	5128	4000000
5129	5130	4000000
5129	5004	22
5129	5132	62
5130	5127	2
5130	5128	142
5130	5129	4000000
5130	5131	4000000
5130	5132	49
5131	5128	98
5131	10361	13
5131	5130	4000000
5131	5132	4000000
5132	5129	62
5132	5130	49
5132	5131	4000000
5132	5133	4000000
5133	5064	89
5133	5067	70
5133	5132	4000000
5133	5006	107
5133	5134	4000000
5134	5063	55
5134	5133	4000000
5134	5006	76
5134	5135	4000000
5135	5136	4000000
5135	5065	155
5135	5038	134
5135	5134	4000000
5136	5137	4000000
5136	4872	160
5136	4878	199
5136	5135	4000000
5137	5136	4000000
5137	5138	4000000
5137	4995	21
5138	5137	4000000
5138	4706	70
5138	5139	4000000
5138	5652	156
5138	1320	5
5139	6064	78
5139	4722	19
5139	5138	4000000
5139	5140	4000000
5140	6211	19
5140	5139	4000000
5140	5141	4000000
5140	5689	18
5141	5088	65
5141	5140	4000000
5141	5142	4000000
5142	10147	100
5142	4949	105
