1000	3540
612	611	100000
612	613	100000
612	619	168
612	684	161
613	611	69
613	612	100000
613	614	100000
613	684	133
613	703	43
614	611	80
614	613	100000
614	615	100000
614	618	52
614	622	171
615	614	100000
615	616	100000
615	617	55
615	623	90
616	615	100000
616	808	192
616	617	100000
616	811	53
617	615	55
617	616	100000
617	618	100000
618	659	156
618	614	52
618	617	100000
618	619	100000
619	612	168
619	682	163
619	618	100000
619	683	74
619	620	100000
620	628	185
620	619	100000
620	621	100000
620	622	197
621	660	169
621	620	100000
621	622	100000
622	659	175
622	614	171
622	620	197
622	621	100000
622	623	100000
623	624	100000
623	625	100
623	615	90
623	622	100000
624	625	100000
624	831	140
624	623	100000
625	624	100000
625	626	100000
625	623	100
626	625	100000
626	627	100000
626	634	177
626	685	116
627	626	100000
627	628	100000
627	629	42
627	637	124
627	638	196
628	627	100000
628	629	100000
628	695	66
628	620	185
629	627	42
629	628	100000
629	630	100000
629	668	94
629	637	136
629	669	99
630	386	43
630	629	100000
630	631	100000
630	686	166
631	386	159
631	707	52
631	630	100000
631	632	100000
634	626	177
634	645	130
634	633	100000
634	635	100000
635	659	144
635	646	26
635	634	100000
635	683	28
635	636	100000
636	672	42
636	635	100000
636	637	100000
636	639	69
637	627	124
637	629	136
637	636	100000
637	638	100000
637	639	89
638	627	196
638	653	55
638	637	100000
638	639	100000
639	640	100000
639	636	69
639	637	89
639	653	56
639	638	100000
640	673	105
640	641	100000
640	642	184
640	639	100000
641	672	90
641	640	100000
641	673	189
641	642	100000
641	654	119
641	655	125
642	640	184
642	641	100000
642	643	100000
642	649	44
642	651	169
643	657	173
643	642	100000
643	644	100000
643	650	144
644	643	100000
644	645	100000
644	664	61
644	665	96
644	666	150
645	644	100000
645	646	100000
645	634	130
646	645	100000
646	647	100000
646	681	124
646	635	26
647	678	24
647	646	100000
647	648	100000
647	687	120
649	642	44
649	648	100000
649	650	100000
649	651	105
650	656	115
650	643	144
650	649	100000
650	651	100000
651	642	169
651	649	105
651	650	100000
651	652	100000
651	655	2
652	651	100000
652	653	100000
652	654	87
652	670	69
653	667	7
653	652	100000
653	638	55
653	654	100000
653	639	56
654	641	119
654	674	185
654	652	87
654	653	100000
654	671	53
654	655	100000
655	656	100000
655	641	125
655	676	142
655	651	2
655	654	100000
656	657	100000
656	658	186
656	676	102
656	650	115
656	655	100000
657	656	100000
657	658	100000
657	643	173
657	677	98
658	656	186
658	657	100000
658	691	108
658	659	100000
659	658	100000
659	660	100000
659	618	156
659	635	144
659	683	184
659	622	175
660	704	109
660	659	100000
660	661	100000
660	621	169
661	704	46
661	705	28
661	660	100000
661	662	100000
662	661	100000
662	663	100000
662	685	90
664	673	31
664	644	61
664	694	36
664	663	100000
664	665	100000
665	644	96
665	664	100000
665	666	100000
666	673	163
666	644	150
666	665	100000
666	667	100000
667	688	123
667	666	100000
667	668	100000
667	653	7
667	670	181
668	629	94
668	667	100000
668	669	100000
669	629	99
669	668	100000
669	670	100000
670	667	181
670	652	69
670	669	100000
670	671	100000
671	672	100000
671	674	56
671	654	53
671	670	100000
672	641	90
672	673	100000
672	636	42
672	671	100000
673	640	105
673	672	100000
673	641	189
673	674	100000
673	664	31
673	666	163
674	673	100000
674	675	100000
674	654	185
674	671	56
675	690	110
675	674	100000
675	676	100000
676	656	102
676	691	86
676	675	100000
676	677	100000
676	655	142
677	657	98
677	676	100000
677	678	100000
677	680	5
678	677	100000
678	647	24
678	679	100000
680	677	5
680	679	100000
680	681	100000
681	646	124
681	680	100000
681	682	100000
682	608	166
682	696	132
682	681	100000
682	619	163
682	683	100000
683	610	131
683	659	184
683	682	100000
683	619	74
683	635	28
683	684	100000
684	609	94
684	612	161
684	613	133
684	683	100000
684	685	100000
685	626	116
685	662	90
685	684	100000
685	686	100000
685	879	78
686	692	111
686	630	166
686	685	100000
686	687	100000
687	688	100000
687	647	120
687	686	100000
688	689	100000
688	667	123
688	687	100000
690	689	100000
690	675	110
690	691	100000
690	697	10
691	658	108
691	690	100000
691	676	86
691	692	100000
692	691	100000
692	693	100000
692	686	111
694	693	100000
694	695	100000
694	664	36
695	628	66
695	694	100000
695	696	100000
696	695	100000
696	697	100000
696	682	132
697	690	10
697	696	100000
697	698	100000
698	610	59
698	808	38
698	697	100000
698	699	100000
698	700	34
699	808	15
699	698	100000
699	796	200
699	700	100000
700	698	34
700	699	100000
700	797	153
700	701	100000
702	609	59
702	610	30
702	701	100000
702	703	100000
703	704	100000
703	613	43
703	702	100000
704	705	100000
704	660	109
704	661	46
704	703	100000
705	704	100000
705	706	100000
705	661	28
707	706	100000
707	708	100000
707	631	52
708	707	100000
708	709	100000
708	777	16
709	708	100000
709	789	85
709	710	100000
709	780	160
710	709	100000
710	919	133
710	711	100000
710	921	48
711	710	100000
711	712	100000
711	863	47
712	711	100000
712	713	100000
712	714	10
712	715	196
713	712	100000
713	922	137
713	714	100000
714	712	10
714	921	80
714	713	100000
714	922	71
714	715	100000
715	712	196
715	714	100000
715	716	100000
716	720	74
716	715	100000
716	717	100000
718	723	117
718	717	100000
718	719	100000
719	720	100000
719	721	78
719	718	100000
720	721	100000
720	724	88
720	986	59
720	716	74
720	732	28
720	719	100000
721	720	100000
721	722	100000
721	723	84
721	719	78
723	721	84
723	722	100000
723	724	100000
723	718	117
724	720	88
724	723	100000
724	725	100000
724	727	176
725	931	11
725	724	100000
725	726	100000
725	729	147
727	724	176
727	726	100000
727	728	100000
727	730	195
728	727	100000
728	729	100000
728	975	183
729	740	188
729	725	147
729	728	100000
729	730	100000
729	735	2
730	737	127
730	727	195
730	729	100000
730	731	100000
730	975	4
731	736	11
731	730	100000
731	732	100000
731	733	46
732	720	28
732	731	100000
732	988	68
732	733	100000
733	736	189
733	930	96
733	731	46
733	732	100000
733	734	100000
734	988	14
734	733	100000
734	735	100000
735	736	100000
735	739	104
735	755	167
735	729	2
735	734	100000
736	737	100000
736	738	125
736	930	4
736	731	11
736	733	189
736	735	100000
737	736	100000
737	738	100000
737	730	127
738	736	125
738	929	186
738	737	100000
738	739	100000
738	744	134
739	738	100000
739	740	100000
739	747	173
739	748	17
739	735	104
740	739	100000
740	741	100000
740	729	188
740	746	65
742	753	121
742	755	179
742	741	100000
742	743	100000
743	929	23
743	930	100
743	931	17
743	742	100000
743	744	100000
744	738	134
744	743	100000
744	745	100000
744	927	59
745	744	100000
745	746	100000
745	973	188
745	974	161
746	740	65
746	756	91
746	745	100000
746	747	100000
746	941	92
747	739	173
747	746	100000
747	748	100000
747	749	182
748	739	17
748	747	100000
748	749	100000
748	766	79
749	747	182
749	748	100000
749	750	100000
749	943	127
750	752	11
750	925	159
750	749	100000
750	751	100000
751	752	100000
751	973	81
751	750	100000
751	975	180
752	753	100000
752	750	11
752	751	100000
753	752	100000
753	754	100000
753	742	121
753	774	164
754	929	169
754	753	100000
754	755	100000
755	754	100000
755	756	100000
755	742	179
755	761	52
755	735	167
756	755	100000
756	757	100000
756	746	91
756	767	47
758	773	145
758	757	100000
758	759	100000
758	760	195
758	782	79
759	758	100000
759	760	100000
759	940	112
760	758	195
760	774	39
760	759	100000
760	761	100000
760	972	52
760	927	151
761	755	52
761	787	77
761	760	100000
761	762	100000
761	765	58
762	769	128
762	761	100000
762	763	100000
762	764	113
764	762	113
764	763	100000
764	765	100000
765	761	58
765	810	151
765	764	100000
765	766	100000
766	748	79
766	989	98
766	765	100000
766	767	100000
767	768	100000
767	979	141
767	756	47
767	766	100000
769	768	100000
769	770	100000
769	984	199
769	762	128
770	769	100000
770	771	100000
770	772	192
770	805	33
772	770	192
772	771	100000
772	773	100000
773	772	100000
773	758	145
773	774	100000
773	793	103
774	753	164
774	773	100000
774	775	100000
774	760	39
774	938	100
775	774	100000
775	776	100000
775	478	32
776	775	100000
776	777	100000
776	478	164
777	708	16
777	789	154
777	790	71
777	776	100000
777	778	100000
778	804	2
778	777	100000
778	779	100000
778	780	185
778	958	140
780	709	160
780	778	185
780	779	100000
780	781	100000
781	780	100000
781	782	100000
781	783	34
782	758	79
782	793	50
782	940	113
782	781	100000
782	783	100000
783	784	100000
783	781	34
783	782	100000
784	801	180
784	785	100000
784	786	135
784	783	100000
786	784	135
786	785	100000
786	787	100000
787	786	100000
787	788	100000
787	791	167
787	761	77
787	938	162
788	787	100000
788	789	100000
788	790	126
788	796	171
789	788	100000
789	709	85
789	790	100000
789	777	154
790	788	126
790	789	100000
790	791	100000
790	777	71
790	797	29
791	787	167
791	790	100000
791	792	100000
791	937	19
791	795	123
792	791	100000
792	793	100000
792	794	181
792	814	126
792	815	103
793	773	103
793	792	100000
793	794	100000
793	782	50
794	792	181
794	793	100000
794	938	179
794	939	165
794	795	100000
795	801	69
795	791	123
795	936	88
795	794	100000
795	796	100000
796	788	171
796	699	200
796	795	100000
796	797	100000
797	790	29
797	700	153
797	796	100000
797	798	100000
798	800	88
798	807	19
798	797	100000
798	799	100000
799	960	12
799	800	100000
799	958	62
799	798	100000
800	801	100000
800	798	88
800	799	100000
801	784	180
801	800	100000
801	802	100000
801	810	134
801	795	69
802	992	187
802	801	100000
802	803	100000
802	920	134
802	382	65
803	402	190
803	802	100000
803	804	100000
803	841	160
803	298	175
804	803	100000
804	805	100000
804	778	2
804	828	85
804	844	107
805	770	33
805	804	100000
805	806	100000
805	829	92
806	979	64
806	981	36
806	805	100000
806	807	100000
807	806	100000
807	808	100000
807	809	91
807	478	86
807	798	19
808	807	100000
808	616	192
808	809	100000
808	698	38
808	699	15
808	828	154
809	818	24
809	807	91
809	808	100000
809	953	59
809	810	100000
810	801	134
810	820	59
810	809	100000
810	811	100000
810	812	167
810	765	151
811	616	53
811	810	100000
811	812	100000
811	831	182
812	823	9
812	810	167
812	811	100000
812	813	100000
813	812	100000
813	941	126
813	942	53
813	814	100000
813	943	73
814	837	112
814	792	126
814	824	39
814	813	100000
814	815	100000
815	816	100000
815	837	81
815	792	103
815	875	114
815	814	100000
816	817	100000
816	818	76
816	840	45
816	830	194
816	815	100000
817	976	194
817	816	100000
817	818	100000
818	816	76
818	817	100000
818	819	100000
818	809	24
819	832	63
819	818	100000
819	820	100000
819	845	183
820	833	166
820	819	100000
820	821	100000
820	951	31
820	810	59
821	835	85
821	820	100000
821	822	100000
821	823	193
823	821	193
823	822	100000
823	951	90
823	824	100000
823	812	9
823	942	73
824	823	100000
824	825	100000
824	814	39
825	401	186
825	402	111
825	403	90
825	824	100000
825	826	100000
826	825	100000
826	842	88
826	827	100000
826	828	57
826	847	102
828	804	85
828	869	95
828	808	154
828	826	57
828	827	100000
828	829	100000
829	805	92
829	838	130
829	828	100000
829	830	100000
830	816	194
830	829	100000
830	831	100000
831	624	140
831	832	100000
831	842	197
831	811	182
831	830	100000
832	833	100000
832	834	100
832	819	63
832	831	100000
833	832	100000
833	834	100000
833	820	166
833	936	147
834	832	100
834	833	100000
834	835	100000
834	937	79
834	939	196
835	834	100000
835	836	100000
835	821	85
835	838	128
837	866	123
837	836	100000
837	838	100000
837	814	112
837	815	81
838	835	128
838	837	100000
838	839	100000
838	858	107
838	829	130
839	852	129
839	838	100000
839	840	100000
839	959	52
840	816	45
840	839	100000
840	952	108
840	953	181
840	841	100000
841	403	86
841	803	160
841	840	100000
841	842	100000
842	841	100000
842	826	88
842	843	100000
842	831	197
842	879	29
843	869	186
843	842	100000
843	844	100000
843	846	109
844	804	107
844	843	100000
844	845	100000
845	864	119
845	819	183
845	855	78
845	844	100000
845	846	100000
846	851	9
846	969	77
846	843	109
846	845	100000
846	847	100000
847	848	100000
847	826	102
847	859	34
847	846	100000
849	848	100000
849	961	135
849	850	100000
849	851	24
850	849	100000
850	962	156
850	851	100000
850	959	40
851	849	24
851	850	100000
851	852	100000
851	970	98
851	846	9
852	851	100000
852	853	100000
852	839	129
852	856	39
852	862	55
853	852	100000
853	85	2
853	854	100000
854	853	100000
854	903	78
854	855	100000
855	950	42
855	854	100000
855	951	153
855	856	100000
855	845	78
856	883	46
856	852	39
856	855	100000
856	857	100000
856	877	73
857	882	162
857	872	82
857	856	100000
857	858	100000
858	838	107
858	951	75
858	952	157
858	857	100000
858	859	100000
859	868	6
859	858	100000
859	860	100000
859	878	170
859	847	34
860	963	102
860	859	100000
860	876	115
860	861	100000
860	862	196
861	961	86
861	964	154
861	971	79
861	860	100000
861	862	100000
862	962	83
862	852	55
862	860	196
862	877	55
862	861	100000
862	863	100000
863	864	100000
863	711	47
863	862	100000
864	865	100000
864	867	58
864	950	35
864	845	119
864	863	100000
865	864	100000
865	866	100000
865	870	124
865	886	11
866	945	169
866	865	100000
866	867	100000
866	837	123
867	864	58
867	866	100000
867	868	100000
867	874	50
867	893	32
868	867	100000
868	869	100000
868	966	47
868	859	6
869	868	100000
869	870	100000
869	843	186
869	828	95
870	865	124
870	884	102
870	869	100000
870	871	100000
872	871	100000
872	857	82
872	873	100000
874	867	50
874	873	100000
874	875	100000
874	894	17
875	888	84
875	874	100000
875	891	156
875	876	100000
875	815	114
876	880	70
876	875	100000
876	860	115
876	877	100000
877	883	164
877	856	73
877	876	100000
877	862	55
877	878	100000
878	859	170
878	877	100000
878	879	100000
879	880	100000
879	842	29
879	685	78
879	878	100000
880	881	100000
880	876	70
880	879	100000
881	880	100000
881	882	100000
881	883	65
882	881	100000
882	883	100000
882	952	199
882	857	162
883	881	65
883	882	100000
883	884	100000
883	856	46
883	952	101
883	877	164
884	883	100000
884	885	100000
884	870	102
885	897	149
885	946	68
885	884	100000
885	886	100000
886	944	124
886	865	11
886	945	35
886	885	100000
886	887	100000
887	886	100000
887	888	100000
887	889	159
887	894	81
888	948	143
888	887	100000
888	889	100000
888	875	84
888	891	72
889	887	159
889	888	100000
889	890	100000
890	889	100000
890	891	100000
890	892	108
891	888	72
891	890	100000
891	875	156
891	892	100000
892	946	30
892	947	177
892	890	108
892	891	100000
892	893	100000
893	867	32
893	901	89
893	892	100000
893	894	100000
894	994	111
894	887	81
894	874	17
894	893	100000
894	895	100000
895	896	100000
895	85	99
895	894	100000
897	896	100000
897	898	100000
897	885	149
901	900	100000
901	902	100000
901	893	89
903	854	78
903	902	100000
903	904	100000
903	905	92
905	903	92
905	904	100000
905	906	100000
908	955	37
908	907	100000
908	909	100000
909	954	24
909	955	44
909	908	100000
909	910	100000
919	710	133
919	918	100000
919	920	100000
920	802	134
920	919	100000
920	921	100000
921	710	48
921	920	100000
921	714	80
921	922	100000
922	713	137
922	921	100000
922	714	71
922	923	100000
925	928	19
925	924	100000
925	750	159
925	926	100000
927	928	100000
927	929	185
927	744	59
927	760	151
927	972	97
927	926	100000
928	929	100000
928	925	19
928	927	100000
929	928	100000
929	738	186
929	754	169
929	930	100000
929	743	23
929	927	185
930	736	4
930	929	100000
930	931	100000
930	743	100
930	733	96
931	930	100000
931	932	100000
931	725	11
931	743	17
933	932	100000
933	934	100000
933	953	178
934	960	195
934	933	100000
934	935	100000
936	833	147
936	935	100000
936	937	100000
936	795	88
937	834	79
937	791	19
937	936	100000
937	938	100000
937	939	130
938	787	162
938	774	100
938	937	100000
938	794	179
938	939	100000
939	834	196
939	937	130
939	794	165
939	938	100000
939	940	100000
940	759	112
940	939	100000
940	941	100000
940	782	113
941	746	92
941	940	100000
941	813	126
941	990	109
941	942	100000
942	823	73
942	813	53
942	941	100000
942	943	100000
943	944	100000
943	749	127
943	813	73
943	942	100000
944	945	100000
944	886	124
944	943	100000
945	944	100000
945	866	169
945	946	100000
945	886	35
946	945	100000
946	947	100000
946	885	68
946	949	190
946	892	30
947	946	100000
947	948	100000
947	892	177
948	947	100000
948	949	100000
948	888	143
949	946	190
949	948	100000
949	950	100000
950	864	35
950	949	100000
950	855	42
950	951	100000
951	820	31
951	950	100000
951	823	90
951	855	153
951	952	100000
951	858	75
952	882	199
952	883	101
952	951	100000
952	840	108
952	953	100000
952	858	157
953	933	178
953	840	181
953	952	100000
953	809	59
953	954	100000
954	953	100000
954	955	100000
954	956	82
954	909	24
954	957	36
955	954	100000
955	908	37
955	956	100000
955	909	44
956	969	144
956	954	82
956	970	187
956	955	100000
956	957	100000
957	966	77
957	968	41
957	954	36
957	956	100000
957	958	100000
958	960	124
958	778	140
958	957	100000
958	799	62
958	959	100000
959	960	100000
959	850	40
959	962	5
959	839	52
959	958	100000
960	961	100000
960	934	195
960	958	124
960	799	12
960	959	100000
961	960	100000
961	849	135
961	962	100000
961	964	191
961	971	3
961	861	86
962	961	100000
962	850	156
962	963	100000
962	971	112
962	862	83
962	959	5
963	962	100000
963	964	100000
963	965	47
963	860	102
964	961	191
964	963	100000
964	965	100000
964	861	154
965	963	47
965	964	100000
965	966	100000
966	868	47
966	965	100000
966	967	100000
966	957	77
968	967	100000
968	969	100000
968	957	41
969	968	100000
969	970	100000
969	956	144
969	846	77
970	851	98
970	969	100000
970	971	100000
970	956	187
971	961	3
971	962	112
971	970	100000
971	972	100000
971	861	79
972	760	52
972	971	100000
972	973	100000
972	974	118
972	927	97
973	745	188
973	972	100000
973	974	100000
973	751	81
974	745	161
974	972	118
974	973	100000
974	975	100000
975	976	100000
975	728	183
975	730	4
975	974	100000
975	751	180
976	817	194
976	977	100000
976	978	54
976	975	100000
977	976	100000
977	978	100000
977	984	8
978	976	54
978	977	100000
978	979	100000
979	978	100000
979	980	100000
979	806	64
979	767	141
981	980	100000
981	806	36
981	982	100000
984	769	199
984	977	8
984	983	100000
984	985	100000
985	984	100000
985	986	100000
985	987	100
986	720	59
986	985	100000
986	987	100000
986	988	51
987	985	100
987	986	100000
987	988	100000
988	986	51
988	987	100000
988	732	68
988	989	100000
988	734	14
989	988	100000
989	766	98
989	990	100000
990	941	109
990	989	100000
990	991	100000
991	992	100000
991	993	28
991	363	77
991	990	100000
992	993	100000
992	802	187
992	991	100000
993	992	100000
993	994	100000
993	991	28
994	993	100000
994	995	100000
994	894	111
