30000	114422
3916	3972	180
3916	3656	141
3916	3915	3000000
3916	3917	3000000
3917	3909	80
3917	3929	177
3917	3914	25
3917	3916	3000000
3917	3918	3000000
3918	3915	46
3918	3917	3000000
3918	3919	3000000
3919	3920	3000000
3919	3940	191
3919	3910	118
3919	3898	139
3919	3918	3000000
3920	3921	3000000
3920	3906	3
3920	3927	197
3920	3932	84
3920	3919	3000000
3921	3920	3000000
3921	3905	7
3921	3922	3000000
3921	3930	148
3922	4385	169
3922	3921	3000000
3922	3923	3000000
3922	4278	111
3922	4281	77
3923	3922	3000000
3923	3956	111
3923	3924	3000000
3923	3941	102
3924	3923	3000000
3924	3957	45
3924	3925	3000000
3924	3814	160
3924	3900	29
3925	3924	3000000
3925	3926	3000000
3925	3915	115
3925	3932	79
3925	3950	157
3926	2739	39
3926	3925	3000000
3926	3927	3000000
3926	3949	141
3926	3839	113
3927	3920	197
3927	3909	69
3927	3926	3000000
3927	3928	3000000
3927	3929	75
3928	3927	3000000
3928	3929	3000000
3928	3914	4
3928	3930	65
3928	3931	77
3929	3927	75
3929	3928	3000000
3929	3930	3000000
3929	3931	199
3929	3917	177
3930	3921	148
3930	3928	65
3930	3929	3000000
3930	3931	3000000
3931	3928	77
3931	3929	199
3931	3930	3000000
3931	3932	3000000
3932	3920	84
3932	3925	79
3932	3931	3000000
3932	3933	3000000
3932	3950	4
3933	3937	148
3933	3907	5
3933	3910	107
3933	3932	3000000
3933	3934	3000000
3934	3936	61
3934	2615	195
3934	3933	3000000
3934	3935	3000000
3936	3937	3000000
3936	3934	61
3936	3935	3000000
3937	3936	3000000
3937	3954	30
3937	3938	3000000
3937	3940	22
3937	3933	148
3938	3937	3000000
3938	3939	3000000
3938	3973	48
3938	3948	102
3939	3873	174
3939	4290	146
3939	3938	3000000
3939	3940	3000000
3939	389	106
3940	3937	22
3940	3939	3000000
3940	3941	3000000
3940	10956	169
3940	3919	191
3940	3951	124
3941	3923	102
3941	3940	3000000
3941	3942	3000000
3941	3899	137
3941	3963	149
3943	4213	78
3943	3942	3000000
3943	3944	3000000
3943	7660	49
3944	3952	50
3944	3943	3000000
3944	3976	49
3944	3945	3000000
3944	4303	52
3945	3953	22
3945	3944	3000000
3945	4282	43
3945	3946	3000000
3945	4283	158
3946	3973	165
3946	3945	3000000
3946	3947	3000000
3946	3948	70
3947	4409	55
3947	3946	3000000
3947	3948	3000000
3947	3886	157
3948	3938	102
3948	3946	70
3948	3947	3000000
3948	3949	3000000
3949	3926	141
3949	3964	192
3949	3948	3000000
3949	3950	3000000
3949	3967	106
3950	3925	157
3950	3932	4
3950	3949	3000000
3950	3951	3000000
3951	3952	3000000
3951	3940	124
3951	3995	30
3951	3950	3000000
3951	4287	186
3952	3953	3000000
3952	3975	87
3952	3944	50
3952	3951	3000000
3953	3952	3000000
3953	3954	3000000
3953	4280	129
3953	3945	22
3953	4281	150
3954	3937	30
3954	3953	3000000
3954	3955	3000000
3955	3954	3000000
3955	3956	3000000
3955	3894	97
3956	3923	111
3956	3955	3000000
3956	3957	3000000
3956	3958	81
3957	3987	2
3957	3924	45
3957	3956	3000000
3957	3958	3000000
3957	3913	159
3958	3956	81
3958	3957	3000000
3958	3959	3000000
3958	3992	142
3958	3963	145
3959	3958	3000000
3959	3911	40
3959	3960	3000000
3960	3894	155
3960	3959	3000000
3960	3961	3000000
3961	3960	3000000
3961	3962	3000000
3961	3870	152
3961	3966	160
3962	3961	3000000
3962	3963	3000000
3962	10956	116
3963	3941	149
3963	3958	145
3963	3977	26
3963	3962	3000000
3963	3964	3000000
3964	4292	105
3964	3963	3000000
3964	3949	192
3964	3965	3000000
3964	3294	125
3964	3967	6
3965	10439	162
3965	2473	34
3965	3964	3000000
3965	10909	103
3965	3966	3000000
3966	3961	160
3966	3994	136
3966	3965	3000000
3966	10462	169
3966	3967	3000000
3967	3968	3000000
3967	3207	143
3967	3964	6
3967	3949	106
3967	3966	3000000
3967	3567	91
3968	3969	3000000
3968	3987	66
3968	3913	108
3968	3980	127
3968	3967	3000000
3969	3968	3000000
3969	3970	3000000
3969	2473	44
3970	3969	3000000
3970	3971	3000000
3970	1723	117
3970	10878	109
3971	3970	3000000
3971	3972	3000000
3971	10872	127
3971	2475	106
3972	4225	47
3972	3971	3000000
3972	3973	3000000
3972	2615	24
3972	3916	180
3973	3938	48
3973	3972	3000000
3973	3974	3000000
3973	3946	165
3973	3982	166
3974	3988	121
3974	3989	69
3974	3973	3000000
3974	3975	3000000
3975	3952	87
3975	4416	88
3975	3974	3000000
3975	3976	3000000
3976	4000	42
3976	3975	3000000
3976	3944	49
3976	3977	3000000
3976	4014	101
3977	4001	83
3977	3976	3000000
3977	3978	3000000
3977	3963	26
3977	4303	194
3978	3989	180
3978	3977	3000000
3978	3995	110
3978	3979	3000000
3980	3968	127
3980	4026	68
3980	3979	3000000
3980	2893	95
3980	3981	3000000
3981	4273	100
3981	4295	41
3981	3980	3000000
3981	3294	106
3981	3982	3000000
3982	3973	166
3982	4005	41
3982	3981	3000000
3982	3983	3000000
3983	3984	3000000
3983	4404	2
3983	4405	115
3983	3982	3000000
3984	3985	3000000
3984	3988	103
3984	4308	48
3984	3983	3000000
3986	3985	3000000
3986	3987	3000000
3986	3991	162
3986	4025	170
3987	3968	66
3987	3986	3000000
3987	3988	3000000
3987	3957	2
3987	4026	91
3988	3984	103
3988	3987	3000000
3988	3989	3000000
3988	3974	121
3988	4009	108
3989	3988	3000000
3989	3974	69
3989	3990	3000000
3989	3978	180
3990	4003	16
3990	3989	3000000
3990	3991	3000000
3990	3996	49
3991	4001	173
3991	3986	162
3991	3990	3000000
3991	3992	3000000
3992	4451	52
3992	3958	142
3992	3991	3000000
3992	3993	3000000
3993	4008	69
3993	3992	3000000
3993	3994	3000000
3993	3995	66
3994	4408	162
3994	3993	3000000
3994	3995	3000000
3994	3966	136
3995	4003	180
3995	3993	66
3995	3978	110
3995	3994	3000000
3995	3996	3000000
3995	3951	30
3996	3990	49
3996	3995	3000000
3996	3997	3000000
3997	3913	80
3997	3996	3000000
3997	3998	3000000
3998	4006	108
3998	7	195
3998	3997	3000000
3998	3999	3000000
4000	4001	3000000
4000	3976	42
4000	4010	127
4000	3999	3000000
4001	4000	3000000
4001	4002	3000000
4001	3991	173
4001	3977	83
4001	4011	10
4002	4001	3000000
4002	4003	3000000
4002	4020	36
4002	4007	44
4003	4002	3000000
4003	4004	3000000
4003	4293	51
4003	3990	16
4003	3995	180
4004	4003	3000000
4004	4005	3000000
4004	4006	24
4004	4027	199
4004	4012	121
4005	388	124
4005	4004	3000000
4005	4006	3000000
4005	4297	45
4005	3982	41
4006	388	95
4006	4004	24
4006	4005	3000000
4006	4294	69
4006	4007	3000000
4006	3998	108
4007	4002	44
4007	4403	124
4007	4006	3000000
4007	4008	3000000
4007	4013	50
4008	4407	77
4008	4007	3000000
4008	3993	69
4008	4009	3000000
4009	4019	193
4009	4307	56
4009	3988	108
4009	4008	3000000
4009	4010	3000000
4010	4000	127
4010	4452	200
4010	4009	3000000
4010	4011	3000000
4011	4001	10
4011	4010	3000000
4011	4300	8
4011	4012	3000000
4011	4302	159
4012	4004	121
4012	4037	133
4012	4041	162
4012	4011	3000000
4012	4013	3000000
4013	4406	129
4013	4007	50
4013	4012	3000000
4013	4014	3000000
4014	4049	145
4014	4455	100
4014	3976	101
4014	4013	3000000
4014	4015	3000000
4015	4016	3000000
4015	4308	8
4015	4311	145
4015	4014	3000000
4016	4017	3000000
4016	9079	141
4016	8457	44
4016	4015	3000000
4017	4016	3000000
4017	4018	3000000
4017	4028	172
4018	4017	3000000
4018	4019	3000000
4018	4116	179
4018	4235	151
4019	4018	3000000
4019	4020	3000000
4019	4023	7
4019	4009	193
4019	4046	66
4020	4305	62
4020	4002	36
4020	4019	3000000
4020	4021	3000000
4020	4046	5
4021	4051	17
4021	4020	3000000
4021	4022	3000000
4021	4023	186
4022	4307	13
4022	4021	3000000
4022	4023	3000000
4022	4415	158
4023	4306	12
4023	4019	7
4023	4307	66
4023	4021	186
4023	4022	3000000
4023	4024	3000000
4024	4023	3000000
4024	4025	3000000
4024	4026	33
4024	4031	171
4025	3986	170
4025	4450	194
4025	4024	3000000
4025	4026	3000000
4026	3987	91
4026	4024	33
4026	4025	3000000
4026	4298	67
4026	4027	3000000
4026	3980	68
4027	304	18
4027	4004	199
4027	39	73
4027	4026	3000000
4027	4299	74
4027	4028	3000000
4028	4017	172
4028	4027	3000000
4028	4029	3000000
4028	4030	171
4030	4235	135
4030	4028	171
4030	4029	3000000
4030	4255	26
4030	4031	3000000
4031	4032	3000000
4031	2963	43
4031	4039	188
4031	4024	171
4031	4394	82
4031	4030	3000000
4032	2977	6
4032	4033	3000000
4032	2894	192
4032	4031	3000000
4033	4032	3000000
4033	4034	3000000
4033	4035	140
4033	4040	28
4033	4314	97
4034	4033	3000000
4034	4035	3000000
4034	4394	56
4034	4395	118
4035	4033	140
4035	4034	3000000
4035	4452	4
4035	4036	3000000
4035	4395	102
4036	4035	3000000
4036	4037	3000000
4036	4038	51
4036	4045	43
4037	4403	118
4037	4036	3000000
4037	4038	3000000
4037	4012	133
4038	4403	169
4038	4036	51
4038	4037	3000000
4038	4039	3000000
4039	4065	119
4039	4038	3000000
4039	4040	3000000
4039	4089	190
4039	4031	188
4040	4033	28
4040	4325	158
4040	4039	3000000
4040	4041	3000000
4040	4394	50
4041	4400	133
4041	4040	3000000
4041	4042	3000000
4041	4012	162
4041	317	63
4042	4048	55
4042	4041	3000000
4042	4043	3000000
4042	4044	11
4043	4561	105
4043	4042	3000000
4043	4044	3000000
4044	4312	83
4044	4042	11
4044	4314	81
4044	4315	175
4044	4043	3000000
4044	4045	3000000
4045	4036	43
4045	4058	31
4045	4044	3000000
4045	4046	3000000
4045	4319	67
4046	4304	179
4046	4019	66
4046	4020	5
4046	4045	3000000
4046	4047	3000000
4047	4048	3000000
4047	4049	139
4047	4072	50
4047	4046	3000000
4048	4049	3000000
4048	4312	115
4048	4313	105
4048	4042	55
4048	4047	3000000
4049	4048	3000000
4049	10930	137
4049	4050	3000000
4049	4014	145
4049	4047	139
4050	4049	3000000
4050	4051	3000000
4050	4410	104
4051	4306	176
4051	4050	3000000
4051	4052	3000000
4051	4021	17
4051	4311	184
4052	4066	80
4052	4051	3000000
4052	4053	3000000
4052	319	32
4053	4320	119
4053	4052	3000000
4053	4054	3000000
4053	4056	38
4054	4053	3000000
4054	4055	3000000
4054	4056	30
4054	4057	162
4055	4401	77
4055	4054	3000000
4055	4056	3000000
4055	317	189
4056	4053	38
4056	4054	30
4056	4055	3000000
4056	4057	3000000
4056	4316	163
4056	4317	57
4057	4054	162
4057	4056	3000000
4057	4058	3000000
4057	4318	142
4058	4057	3000000
4058	4059	3000000
4058	4045	31
4058	4318	80
4058	4319	56
4059	4071	58
4059	4058	3000000
4059	4060	3000000
4060	4068	191
4060	4059	3000000
4060	4061	3000000
4060	4062	165
4061	4064	194
4061	4572	167
4061	4060	3000000
4061	4062	3000000
4061	4063	154
4062	4060	165
4062	4412	180
4062	4061	3000000
4062	4063	3000000
4063	4064	3000000
4063	4310	48
4063	4061	154
4063	4062	3000000
4063	4319	130
4064	4065	3000000
4064	4410	136
4064	4411	157
4064	4061	194
4064	4063	3000000
4065	4064	3000000
4065	4066	3000000
4065	4085	94
4065	4039	119
4065	4327	163
4066	4321	103
4066	4065	3000000
4066	4067	3000000
4066	4052	80
4066	4075	32
4067	2962	39
4067	4066	3000000
4067	4068	3000000
4067	2991	26
4068	4067	3000000
4068	4069	3000000
4068	4060	191
4069	4336	52
4069	4114	180
4069	4068	3000000
4069	4070	3000000
4070	4069	3000000
4070	10614	87
4070	4071	3000000
4070	10699	32
4071	4098	166
4071	4070	3000000
4071	4087	65
4071	4072	3000000
4071	4059	58
4072	4082	131
4072	4071	3000000
4072	4472	163
4072	4073	3000000
4072	4047	50
4073	4081	91
4073	4072	3000000
4073	4074	3000000
4073	4079	50
4074	4073	3000000
4074	4475	80
4074	4075	3000000
4074	4476	32
4075	4066	32
4075	4074	3000000
4075	4076	3000000
4076	4081	150
4076	4097	85
4076	4075	3000000
4076	4077	3000000
4076	4078	26
4078	4562	34
4078	4563	69
4078	4076	26
4078	4077	3000000
4078	4079	3000000
4079	4080	3000000
4079	4086	198
4079	4073	50
4079	4078	3000000
4081	4080	3000000
4081	4097	24
4081	4082	3000000
4081	4086	62
4081	4073	91
4081	4076	150
4082	4081	3000000
4082	10466	123
4082	4083	3000000
4082	4072	131
4082	4088	128
4083	4082	3000000
4083	4084	3000000
4083	4085	30
4083	4121	31
4084	4083	3000000
4084	4085	3000000
4084	4326	181
4085	4065	94
4085	4083	30
4085	4084	3000000
4085	4326	5
4085	4086	3000000
4085	4328	189
4086	4081	62
4086	4099	99
4086	4085	3000000
4086	4087	3000000
4086	4079	198
4086	4095	173
4087	4113	5
4087	4098	190
4087	4086	3000000
4087	4071	65
4087	4088	3000000
4088	4082	128
4088	4100	149
4088	4087	3000000
4088	4089	3000000
4089	4324	75
4089	4325	114
4089	4039	190
4089	4088	3000000
4089	4090	3000000
4091	4320	157
4091	4321	196
4091	4323	138
4091	4090	3000000
4091	4092	3000000
4092	4106	28
4092	4091	3000000
4092	4093	3000000
4092	4094	179
4094	1153	132
4094	4107	159
4094	4092	179
4094	4093	3000000
4094	4095	3000000
4095	4096	3000000
4095	4337	101
4095	4086	173
4095	4474	102
4095	4094	3000000
4096	4337	135
4096	4097	3000000
4096	4339	71
4096	4340	147
4096	4095	3000000
4097	4096	3000000
4097	4081	24
4097	4098	3000000
4097	4099	95
4097	4076	85
4098	4097	3000000
4098	4099	3000000
4098	4101	105
4098	4071	166
4098	4087	190
4099	4097	95
4099	4098	3000000
4099	4483	80
4099	4100	3000000
4099	4086	99
4100	4466	194
4100	4099	3000000
4100	4101	3000000
4100	4103	29
4100	4088	149
4101	4098	105
4101	4100	3000000
4101	4102	3000000
4101	4138	32
4102	4101	3000000
4102	4103	3000000
4102	4491	134
4102	4493	151
4103	4100	29
4103	4102	3000000
4103	4136	52
4103	4104	3000000
4104	4118	151
4104	4103	3000000
4104	4105	3000000
4105	10466	46
4105	4104	3000000
4105	4106	3000000
4106	4105	3000000
4106	4107	3000000
4106	4092	28
4106	4110	7
4107	4106	3000000
4107	4108	3000000
4107	4094	159
4109	4108	3000000
4109	366	104
4109	4110	3000000
4110	4486	61
4110	4106	7
4110	4109	3000000
4110	4479	101
4110	4111	3000000
4111	4112	3000000
4111	3579	107
4111	4460	76
4111	4461	79
4111	4110	3000000
4112	4113	3000000
4112	4117	134
4112	4133	52
4112	4111	3000000
4113	4112	3000000
4113	4114	3000000
4113	4341	98
4113	4342	173
4113	4087	5
4114	4113	3000000
4114	307	108
4114	4115	3000000
4114	4069	180
4115	4114	3000000
4115	4483	200
4115	4484	44
4115	4116	3000000
4116	4018	179
4116	4115	3000000
4116	4117	3000000
4116	8457	160
4116	363	19
4117	4112	134
4117	4116	3000000
4117	4118	3000000
4118	4117	3000000
4118	4135	121
4118	4119	3000000
4118	4104	151
4118	4127	165
4119	4129	144
4119	4337	84
4119	4118	3000000
4119	4344	177
4119	4120	3000000
4120	4130	34
4120	4134	87
4120	4119	3000000
4120	4121	3000000
4121	4083	31
4121	4120	3000000
4121	4329	35
4121	4330	53
4121	4122	3000000
4122	4134	37
4122	4121	3000000
4122	4123	3000000
4122	4140	120
4123	4122	3000000
4123	3579	71
4123	4124	3000000
4123	4463	96
4124	4128	46
4124	4123	3000000
4124	4125	3000000
4124	4126	33
4125	4336	15
4125	4124	3000000
4125	4334	118
4125	4126	3000000
4125	4335	16
4126	4336	28
4126	4485	96
4126	4124	33
4126	4125	3000000
4126	4127	3000000
4127	4128	3000000
4127	4129	123
4127	4145	22
4127	4118	165
4127	4126	3000000
4128	4129	3000000
4128	4345	4
4128	4124	46
4128	4127	3000000
4129	4128	3000000
4129	4130	3000000
4129	4119	144
4129	4343	184
4129	4127	123
4130	4129	3000000
4130	4131	3000000
4130	4120	34
4130	4143	60
4131	4130	3000000
4131	4132	3000000
4131	4331	172
4131	10655	192
4132	4353	41
4132	4131	3000000
4132	4133	3000000
4132	4169	71
4133	4112	52
4133	4132	3000000
4133	4134	3000000
4133	4489	117
4134	4133	3000000
4134	4135	3000000
4134	4120	87
4134	4122	37
4134	4143	125
4135	4118	121
4135	4134	3000000
4135	4167	191
4135	4136	3000000
4136	4103	52
4136	4135	3000000
4136	4137	3000000
4136	4186	45
4136	4142	130
4137	4150	82
4137	4136	3000000
4137	170	200
4137	4138	3000000
4138	4323	63
4138	4101	32
4138	4137	3000000
4138	4139	3000000
4138	4348	97
4139	4502	51
4139	4138	3000000
4139	171	85
4139	4140	3000000
4139	334	123
4140	4122	120
4140	4139	3000000
4140	4141	3000000
4141	4183	82
4141	4553	120
4141	4555	141
4141	4140	3000000
4141	4142	3000000
4142	10358	81
4142	4136	130
4142	4333	119
4142	4141	3000000
4142	4143	3000000
4143	4144	3000000
4143	4130	60
4143	4146	117
4143	4134	125
4143	4142	3000000
4144	4145	3000000
4144	329	97
4144	10015	131
4144	4143	3000000
4145	4144	3000000
4145	4146	3000000
4145	4127	22
4146	4160	134
4146	4145	3000000
4146	4147	3000000
4146	4148	29
4146	4143	117
4147	4146	3000000
4147	4148	3000000
4147	4153	156
4148	4146	29
4148	4147	3000000
4148	3412	35
4148	4149	3000000
4148	4347	145
4149	4148	3000000
4149	4150	3000000
4149	4503	31
4149	10506	200
4149	334	124
4150	4149	3000000
4150	4151	3000000
4150	4137	82
4150	4350	121
4151	4178	31
4151	4150	3000000
4151	4152	3000000
4151	4174	102
4152	4151	3000000
4152	4345	180
4152	4153	3000000
4152	4490	171
4153	4147	156
4153	4152	3000000
4153	4154	3000000
4153	4157	40
4154	4163	168
4154	4153	3000000
4154	4155	3000000
4154	4156	133
4154	4158	139
4155	4154	3000000
4155	4156	3000000
4155	4159	127
4156	4154	133
4156	4555	188
4156	4155	3000000
4156	4157	3000000
4157	4161	70
4157	4164	173
4157	4153	40
4157	4156	3000000
4157	4158	3000000
4157	4159	20
4158	4161	50
4158	4162	197
4158	4154	139
4158	4157	3000000
4158	4159	3000000
4159	4160	3000000
4159	4155	127
4159	4157	20
4159	4158	3000000
4160	4161	3000000
4160	4146	134
4160	4159	3000000
4161	4160	3000000
4161	4162	3000000
4161	4164	129
4161	4165	126
4161	4157	70
4161	4158	50
4162	4161	3000000
4162	4163	3000000
4162	4165	117
4162	4552	185
4162	4158	197
4163	4162	3000000
4163	4164	3000000
4163	4154	168
4164	4161	129
4164	4163	3000000
4164	4165	3000000
4164	4170	145
4164	4171	81
4164	4157	173
4165	4161	126
4165	4162	117
4165	4164	3000000
4165	4182	156
4165	4166	3000000
4166	4402	127
4166	4165	3000000
4166	4535	6
4166	4167	3000000
4166	4360	10
4166	4190	7
4167	4166	3000000
4167	4135	191
4167	4535	97
4167	4168	3000000
4168	4181	34
4168	4167	3000000
4168	4169	3000000
4168	4189	49
4169	4354	190
4169	4132	71
4169	4341	104
4169	4168	3000000
4169	4170	3000000
4170	4164	145
4170	4169	3000000
4170	4171	3000000
4171	4544	26
4171	4164	81
4171	4549	16
4171	4170	3000000
4171	4172	3000000
4172	4185	183
4172	4171	3000000
4172	4173	3000000
4172	4174	112
4173	4353	135
4173	4354	142
4173	4172	3000000
4173	4174	3000000
4174	4352	166
4174	4151	102
4174	4172	112
4174	4173	3000000
4174	4175	3000000
4175	4176	3000000
4175	4197	166
4175	4184	134
4175	4174	3000000
4176	4177	3000000
4176	4534	18
4176	4360	160
4176	4175	3000000
4177	4176	3000000
4177	4178	3000000
4177	366	171
4178	4177	3000000
4178	4179	3000000
4178	4151	31
4178	4184	64
4178	4508	136
4179	4193	23
4179	4178	3000000
4179	4180	3000000
4179	4181	176
4180	4179	3000000
4180	4181	3000000
4180	4503	107
4180	4505	181
4181	4179	176
4181	4180	3000000
4181	4182	3000000
4181	4168	34
4181	4349	104
4181	4351	127
4182	4165	156
4182	4181	3000000
4182	4183	3000000
4182	4365	150
4183	4182	3000000
4183	4184	3000000
4183	4554	142
4183	4141	82
4184	4178	64
4184	4198	156
4184	4183	3000000
4184	4185	3000000
4184	4175	134
4185	4194	169
4185	4195	193
4185	4184	3000000
4185	4186	3000000
4185	4172	183
4186	4136	45
4186	4185	3000000
4186	4187	3000000
4186	4191	162
4187	4402	180
4187	4536	70
4187	4186	3000000
4187	4188	3000000
4188	4369	161
4188	4194	77
4188	4187	3000000
4188	4189	3000000
4189	4512	121
4189	4168	49
4189	4188	3000000
4189	4190	3000000
4190	4434	134
4190	4166	7
4190	4189	3000000
4190	4191	3000000
4191	4192	3000000
4191	4358	48
4191	4186	162
4191	4190	3000000
4192	4193	3000000
4192	4200	76
4192	4204	70
4192	4191	3000000
4193	4192	3000000
4193	4194	3000000
4193	4179	23
4193	4355	171
4193	4351	93
4194	4193	3000000
4194	4210	64
4194	4195	3000000
4194	4185	169
4194	4188	77
4195	4194	3000000
4195	4196	3000000
4195	4198	195
4195	4185	193
4195	4220	122
4196	4209	150
4196	4529	51
4196	4195	3000000
4196	4197	3000000
4197	4531	59
4197	4196	3000000
4197	4198	3000000
4197	4175	166
4198	4208	132
4198	4195	195
4198	4197	3000000
4198	4199	3000000
4198	4184	156
4199	4368	180
4199	4198	3000000
4199	4216	72
4199	4200	3000000
4199	4201	148
4200	4192	76
4200	4513	1
4200	4199	3000000
4200	4201	3000000
4201	4368	190
4201	4369	46
4201	4370	57
4201	4199	148
4201	4200	3000000
4201	4202	3000000
4202	4547	138
4202	4548	64
4202	3749	117
4202	4201	3000000
4202	4203	3000000
4203	4202	3000000
4203	4204	3000000
4203	4205	160
4203	4207	75
4204	4192	70
4204	4355	76
4204	4217	15
4204	4203	3000000
4204	4205	3000000
4205	4506	77
4205	4203	160
4205	4507	8
4205	4204	3000000
4205	4206	3000000
4206	3563	199
4206	4205	3000000
4206	4207	3000000
4207	4208	3000000
4207	4211	36
4207	4217	13
4207	4203	75
4207	4206	3000000
4208	4209	3000000
4208	4198	132
4208	4234	81
4208	4207	3000000
4209	4208	3000000
4209	4530	113
4209	4210	3000000
4209	4196	150
4210	4209	3000000
4210	4194	64
4210	4211	3000000
4210	4580	166
4210	4218	144
4211	4210	3000000
4211	4212	3000000
4211	250	9
4211	4207	36
4212	10688	158
4212	4211	3000000
4212	4213	3000000
4212	10696	36
4212	10687	119
4213	4212	3000000
4213	4214	3000000
4213	3943	78
4213	4378	21
4213	4540	80
4214	4213	3000000
4214	4215	3000000
4214	2616	32
4214	4541	147
4215	4214	3000000
4215	4231	177
4215	4216	3000000
4215	4217	44
4216	4199	72
4216	4215	3000000
4216	4217	3000000
4217	4230	25
4217	4215	44
4217	4216	3000000
4217	4218	3000000
4217	4204	15
4217	4207	13
4218	4210	144
4218	4226	57
4218	4217	3000000
4218	4219	3000000
4219	4368	5
4219	4515	196
4219	4218	3000000
4219	4220	3000000
4220	4195	122
4220	4234	165
4220	4219	3000000
4220	4221	3000000
4221	4580	70
4221	4220	3000000
4221	4222	3000000
4222	4224	51
4222	4242	64
4222	4233	131
4222	4221	3000000
4222	4223	3000000
4223	4224	3000000
4223	4546	38
4223	3749	101
4223	4222	3000000
4224	4544	100
4224	4225	3000000
4224	4551	159
4224	4222	51
4224	4223	3000000
4225	4224	3000000
4225	4226	3000000
4225	3972	47
4225	2614	158
4225	9767	164
4226	4225	3000000
4226	4227	3000000
4226	4391	196
4226	4232	44
4226	4218	57
4227	4226	3000000
4227	4244	133
4227	4228	3000000
4227	4230	66
4230	4227	66
4230	4229	3000000
4230	4231	3000000
4230	4217	25
4230	4364	130
4231	4230	3000000
4231	4215	177
4231	4232	3000000
4231	7662	30
4232	4368	187
4232	4226	44
4232	4231	3000000
4232	4233	3000000
4232	4367	160
4233	4373	95
4233	4232	3000000
4233	4234	3000000
4233	4222	131
4233	4238	110
4234	4208	81
4234	4233	3000000
4234	4235	3000000
4234	4220	165
4234	4381	195
4235	4018	151
4235	4234	3000000
4235	4236	3000000
4235	4030	135
4236	4235	3000000
4236	4237	3000000
4236	4254	6
4236	4255	172
4237	4241	38
4237	4246	92
4237	4236	3000000
4237	4238	3000000
4238	4242	114
4238	4247	137
4238	4233	110
4238	4237	3000000
4238	4239	3000000
4239	4240	3000000
4239	4524	29
4239	4253	196
4239	4238	3000000
4240	4241	3000000
4240	4387	38
4240	3492	179
4240	4388	79
4240	4239	3000000
4241	4240	3000000
4241	4242	3000000
4241	4249	20
4241	4237	38
4242	4241	3000000
4242	4371	86
4242	4243	3000000
4242	4222	64
4242	4238	114
4243	4242	3000000
4243	4244	3000000
4243	4245	166
4243	4248	127
4244	4227	133
4244	4243	3000000
4244	4245	3000000
4244	4364	176
4245	4243	166
4245	4244	3000000
4245	4374	98
4245	4246	3000000
4245	263	5
4246	2609	62
4246	4245	3000000
4246	4247	3000000
4246	4237	92
4247	4373	60
4247	4246	3000000
4247	4248	3000000
4247	4238	137
4247	4366	112
4248	4243	127
4248	4247	3000000
4248	4376	104
4248	4249	3000000
4248	4251	129
4249	4241	20
4249	7669	131
4249	4248	3000000
4249	4250	3000000
4251	7665	15
4251	4248	129
4251	4250	3000000
4251	7659	59
4251	4252	3000000
4253	10728	44
4253	4252	3000000
4253	4254	3000000
4253	4239	196
4254	4236	6
4254	4253	3000000
4254	4255	3000000
4255	4256	3000000
4255	4236	172
4255	4030	26
4255	4254	3000000
4257	2608	173
4257	4256	3000000
4257	4258	3000000
4257	7660	18
4257	4542	51
4258	4257	3000000
4258	4259	3000000
4258	8183	152
4259	9042	89
4259	4258	3000000
4259	4260	3000000
4260	4259	3000000
4260	4261	3000000
4260	1306	183
4260	4266	162
4260	3805	21
4261	4560	155
4261	4260	3000000
4261	4262	3000000
4261	1305	30
4261	1242	77
4262	4560	25
4262	3779	200
4262	3780	180
4262	4261	3000000
4262	4263	3000000
4263	3778	162
4263	4262	3000000
4263	4264	3000000
4263	3775	189
4264	4384	25
4264	4263	3000000
4264	4265	3000000
4264	3854	117
4265	3794	181
4265	3795	186
4265	4264	3000000
4265	4266	3000000
4266	4260	162
4266	4265	3000000
4266	4267	3000000
4267	4289	61
4267	3795	32
4267	4266	3000000
4267	3787	198
4267	4268	3000000
4268	4289	162
4268	3795	102
4268	3817	191
4268	4267	3000000
4268	4269	3000000
4269	3794	93
4269	3796	131
4269	4268	3000000
4269	4429	172
4269	4270	3000000
4270	4435	136
4270	4269	3000000
4270	4271	3000000
4271	4272	3000000
4271	3794	127
4271	10461	25
4271	4270	3000000
4272	3840	35
4272	4273	3000000
4272	4274	6
4272	3854	67
4272	3839	184
4272	4271	3000000
4273	4272	3000000
4273	4274	3000000
4273	3981	100
4273	3854	86
4274	4272	6
4274	4273	3000000
4274	4275	3000000
4274	4292	160
4275	3840	193
4275	4274	3000000
4275	4276	3000000
4275	3773	85
4275	10734	93
4276	4448	88
4276	3826	85
4276	4275	3000000
4276	4277	3000000
4276	4438	78
4277	3826	93
4277	4276	3000000
4277	4278	3000000
4278	3922	111
4278	3908	142
4278	4277	3000000
4278	4279	3000000
4278	4281	135
4279	4385	182
4279	4278	3000000
4279	4280	3000000
4279	4284	34
4280	3953	129
4280	4279	3000000
4280	4281	3000000
4280	4586	50
4280	4429	84
4281	3953	150
4281	3922	77
4281	4278	135
4281	4280	3000000
4281	4282	3000000
4282	4435	167
4282	4436	169
4282	3945	43
4282	4281	3000000
4282	4283	3000000
4283	3945	158
4283	4282	3000000
4283	3900	128
4283	4284	3000000
4283	4303	196
4284	4279	34
4284	4584	76
4284	4283	3000000
4284	10876	89
4284	4285	3000000
4285	448	95
4285	3861	103
4285	4284	3000000
4285	3790	169
4285	4286	3000000
4286	3872	29
4286	3861	158
