20000	56568
6392	6393	696
6392	6383	274
6393	6357	975
6393	7461	79
6393	6392	696
6393	6378	528
6394	6418	584
6394	6390	509
6394	6395	578
6395	6394	578
6396	6391	421
6396	6412	736
6396	6397	291
6397	6442	691
6397	6396	291
6397	6398	591
6398	6401	139
6398	6408	950
6398	6397	591
6399	6400	952
6399	6417	535
6399	6387	928
6399	6390	155
6400	6399	952
6401	6373	369
6401	6408	674
6401	6398	139
6402	6403	624
6402	6361	906
6402	6410	116
6403	6402	624
6403	7487	243
6404	6405	1
6404	6391	715
6404	3912	425
6405	6404	1
6406	6416	435
6406	6407	153
6406	6392	64
6407	7521	296
6407	6406	153
6407	7308	921
6408	6401	674
6408	6443	996
6408	6398	950
6409	6419	605
6409	6410	335
6409	6411	427
6410	7488	524
6410	6402	116
6410	7317	603
6410	6409	335
6411	7488	96
6411	6409	427
6412	6434	826
6412	3912	314
6412	6396	736
6413	6432	616
6413	6422	484
6413	6423	865
6413	6414	564
6414	7283	748
6414	7459	25
6414	7460	501
6414	6413	564
6415	6416	412
6415	6451	27
6415	6420	509
6416	6406	435
6416	7307	916
6416	7308	372
6416	6415	412
6417	6418	114
6417	6365	931
6417	6399	535
6418	6417	114
6418	6394	584
6418	6365	14
6419	6409	605
6419	6425	268
6419	6461	162
6420	6421	981
6420	6426	492
6420	6415	509
6421	6420	981
6421	7460	852
6421	7461	862
6421	6366	124
6422	6423	705
6422	6440	500
6422	6413	484
6423	6422	705
6423	6424	700
6423	6413	865
6424	6432	733
6424	6423	700
6424	6441	761
6424	6446	594
6425	6419	268
6426	6420	492
6426	6457	48
6426	6429	419
6427	6368	310
6427	6468	12
6427	6438	340
6428	6434	787
6428	6435	627
6428	3911	606
6429	6433	554
6429	6436	544
6429	6426	419
6430	6431	199
6431	6452	844
6431	6471	229
6431	5918	94
6431	6430	199
6432	6433	731
6432	6436	788
6432	6424	733
6432	6413	616
6433	6432	731
6433	6436	542
6433	6429	554
6434	6442	579
6434	6412	826
6434	6428	787
6435	6464	929
6435	6428	627
6435	6444	928
6436	6432	788
6436	6433	542
6436	6429	544
6436	6447	824
6437	6355	447
6437	6438	693
6437	6454	321
6438	6369	766
6438	6437	693
6438	7320	675
6438	6427	340
6439	6450	927
6439	6453	982
6439	6440	889
6439	6441	878
6440	6450	874
6440	6422	500
6440	6439	889
6440	6441	174
6441	6439	878
6441	6424	761
6441	6440	174
6442	6434	579
6442	6443	590
6442	6444	704
6442	6397	691
6443	6408	996
6443	6442	590
6443	6445	812
6444	6435	928
6444	6442	704
6444	6445	716
6445	6443	812
6445	6444	716
6446	6453	972
6446	6424	594
6446	6447	754
6447	6436	824
6447	7332	277
6447	6456	338
6447	6446	754
6448	6449	389
6448	6450	255
6448	6466	687
6448	2680	371
6449	6448	389
6449	7458	739
6449	7607	132
6450	6448	255
6450	6439	927
6450	6440	874
6451	6473	193
6451	6491	875
6451	6415	27
6452	5335	382
6452	3503	35
6452	6431	844
6453	6439	982
6453	6456	238
6453	6446	972
6454	6437	321
6454	6455	849
6454	6458	857
6455	8530	345
6455	6454	849
6455	7862	751
6455	7319	638
6456	6453	238
6456	6677	974
6456	6447	338
6457	6426	48
6458	6454	857
6459	3464	282
6459	6460	262
6459	7503	654
6460	6459	262
6461	6419	162
6461	6508	22
6461	6462	525
6461	6590	874
6462	7329	913
6462	6375	348
6462	6508	857
6462	6461	525
6463	6464	339
6463	6465	182
6463	6483	377
6464	6354	599
6464	6435	929
6464	7310	871
6464	6463	339
6465	6480	818
6465	6467	217
6465	6365	334
6465	6463	182
6466	6448	687
6467	6465	217
6467	6469	273
6467	6470	163
6468	6528	442
6468	6506	169
6468	6427	12
6469	6467	273
6469	6483	754
6469	6470	473
6470	6467	163
6470	6469	473
6470	7645	257
6471	6482	981
6471	5368	370
6471	6431	229
6472	6593	829
6472	6473	458
6472	6383	980
6472	6559	207
6473	6593	750
6473	6451	193
6473	7318	87
6473	6472	458
6474	6490	535
6474	6475	988
6474	6476	412
6475	7312	469
6475	7313	37
6475	5702	171
6475	6474	988
6476	6474	412
6476	6490	93
6476	6477	749
6477	6476	749
6478	6480	711
6478	6498	613
6478	6479	851
6479	6478	851
6479	7503	726
6480	6465	818
6480	6365	24
6480	6478	711
6481	6482	218
6481	7322	795
6481	6126	984
6482	6481	218
6482	6471	981
6482	6125	968
6483	6469	754
6483	7502	558
6483	6463	377
6484	2680	569
6484	396	93
6484	6526	493
6485	6486	847
6485	6489	616
6485	395	860
6486	6485	847
6486	6489	242
6487	3204	246
6487	6548	209
6487	6488	511
6488	6487	511
6488	3196	884
6488	6540	11
6489	6485	616
6489	6486	242
6489	395	621
6490	6474	535
6490	6476	93
6490	6527	228
6491	6451	875
6492	7623	974
6492	8983	535
6492	7624	482
6492	6493	406
6493	7622	768
6493	6873	449
6493	6492	406
6494	6512	186
6494	6502	47
6494	10778	273
6494	6495	258
6495	10777	129
6495	7645	71
6495	6494	258
6496	3495	408
6496	6172	183
6496	6173	503
6497	7504	855
6497	6498	243
6497	6499	696
6497	6518	919
6498	6497	243
6498	7606	781
6498	6478	613
6499	6497	696
6499	6500	74
6499	7606	41
6499	6521	548
6500	6499	74
6500	10776	947
6500	10778	301
6501	6502	226
6501	6503	626
6501	6525	36
6502	10784	337
6502	6501	226
6502	6494	47
6503	6514	120
6503	6501	626
6503	6510	709
6504	6505	998
6504	6553	669
6504	7470	237
6505	3204	155
6505	6548	21
6505	6504	998
6505	6536	218
6506	6528	348
6506	6468	169
6506	6507	635
6507	6546	482
6507	6506	635
6507	6508	544
6508	6507	544
6508	6461	22
6508	6462	857
6508	7326	786
6509	6513	947
6509	6515	795
6509	6510	592
6510	10784	505
6510	6503	709
6510	6509	592
6511	6512	422
6511	6516	746
6511	6520	391
6511	6541	744
6512	10776	572
6512	6494	186
6512	6511	422
6513	6514	300
6513	6530	482
6513	6509	947
6514	6513	300
6514	6503	120
6515	6531	800
6515	6516	662
6515	6509	795
6516	10784	793
6516	6515	662
6516	6532	52
6516	6511	746
6517	6518	533
6517	6519	803
6517	6522	232
6517	6554	533
6518	7504	735
6518	6497	919
6518	6517	533
6518	6521	868
6519	6517	803
6519	6520	731
6519	6521	368
6519	6543	961
6520	6519	731
6520	10776	773
6520	6511	391
6521	6499	548
6521	6518	868
6521	6519	368
6521	10776	173
6522	6517	232
6522	6566	352
6522	6523	981
6522	6524	950
6523	7504	480
6523	6522	981
6524	7445	980
6524	7446	212
6524	5337	345
6524	6522	950
6525	6501	36
6525	7310	986
6525	7502	269
6526	6544	801
6526	6484	493
6526	6527	389
6527	7458	453
6527	6490	228
6527	7325	265
6527	6526	389
6528	6468	442
6528	7320	588
6528	6506	348
6529	6530	246
6529	6533	964
6529	6534	563
6530	6513	482
6530	6529	246
6530	10783	512
6531	6515	800
6531	6532	152
6531	6533	343
6531	6538	728
6532	6531	152
6532	6516	52
6532	6542	164
6533	6529	964
6533	6531	343
6533	6537	510
6534	6529	563
6534	6552	580
6534	6537	748
6535	5987	852
6535	6550	405
6535	6536	223
6536	6535	223
6536	6505	218
6536	7323	960
6536	7470	81
6537	6533	510
6537	6534	748
6537	6539	548
6538	6531	728
6538	6539	646
6538	6555	332
6538	6542	368
6539	6537	548
6539	6538	646
6540	10353	280
6540	10354	317
6540	6488	11
6540	6553	985
6541	6545	919
6541	6557	105
6541	6542	168
6541	6511	744
6542	6532	164
6542	6538	368
6542	6541	168
6543	6545	41
6543	6519	961
6543	6567	727
6544	6564	772
6544	6596	67
6544	6526	801
6545	6562	546
6545	6541	919
6545	6543	41
6546	6547	609
6546	6744	365
6546	6507	482
6547	6546	609
6548	6487	209
6548	6505	21
6548	6553	320
6549	6550	707
6549	7638	38
6549	6570	217
6550	6549	707
6550	7638	185
6550	6535	405
6551	6552	824
6551	6556	383
6551	7455	823
6552	6534	580
6552	6551	824
6552	6556	553
6552	7309	516
6553	6548	320
6553	6504	669
6553	6540	985
6554	6517	533
6554	6565	560
6554	6569	248
6555	7350	689
6555	6538	332
6555	6556	774
6555	6557	537
6556	7350	330
6556	6551	383
6556	6552	553
6556	6555	774
6557	6578	340
6557	10947	235
6557	6555	537
6557	6541	105
6558	6646	772
6558	6559	141
6559	7316	551
6559	7317	813
6559	6472	207
6559	6558	141
6560	6561	385
6560	6562	737
6560	6568	294
6561	6560	385
6561	10947	485
6561	10781	828
6562	6560	737
6562	6545	546
6562	6568	248
6563	6564	325
6563	6571	612
6563	6572	851
6564	6544	772
6564	6563	325
6564	6601	733
6564	7325	775
6565	7347	626
6565	6566	825
6565	6554	560
6565	10780	32
6566	6565	825
6566	7448	606
6566	6522	352
6567	6568	322
6567	6569	853
6567	6543	727
6567	6575	50
6568	6560	294
6568	6562	248
6568	7349	462
6568	6567	322
6569	6567	853
6569	6554	248
6569	10780	245
6570	6549	217
6570	6583	650
6570	6573	540
6571	6563	612
6571	6595	390
6571	6580	885
6572	6563	851
6572	6595	871
6572	6600	449
6573	6582	591
6573	6583	486
6573	6570	540
6574	6576	428
6574	6579	331
6574	6575	672
6574	7535	257
6575	6576	340
6575	7349	174
6575	6567	50
6575	6574	672
6576	7347	806
6576	7448	714
6576	6574	428
6576	6575	340
6577	7536	839
6577	6578	186
6577	10495	865
6578	6577	186
6578	10946	686
6578	7350	770
6578	6557	340
6579	6574	331
6579	10782	801
6579	10495	848
6580	6581	235
6580	6598	820
6580	6571	885
6580	6589	136
6581	7457	865
6581	6580	235
6581	7453	386
6581	7455	728
6582	6584	653
6582	6586	529
6582	6573	591
6583	6585	83
6583	6570	650
6583	6573	486
6584	6610	434
6584	7346	615
6584	6582	653
6584	6586	858
6585	6613	239
6585	6583	83
6585	6586	85
6586	6612	196
6586	6582	529
6586	6584	858
6586	6585	85
6587	6789	692
6587	6810	98
6587	6588	900
6587	6783	787
6588	7538	181
6588	6772	370
6588	6760	169
6588	6587	900
6589	6580	136
6589	6597	123
6589	7609	129
6589	6602	783
6590	6728	91
6590	6461	874
6590	6591	348
6591	6590	348
6592	6593	842
6592	6711	726
6592	6762	715
6593	6592	842
6593	7316	16
6593	6472	829
6593	6473	750
6594	6595	653
6594	6598	687
6594	6600	981
6594	6619	353
6595	6594	653
6595	6571	390
6595	6572	871
6596	6544	67
6596	6601	508
6596	6617	6
6597	6602	764
6597	6603	785
6597	6589	123
6597	6622	782
6598	6594	687
6598	6580	820
6598	6602	296
6598	6618	838
6599	6600	870
6599	6601	66
6599	7517	567
6600	6594	981
6600	6599	870
6600	6572	449
6600	7533	904
6601	6564	733
6601	6596	508
6601	6599	66
6601	7516	298
6602	6597	764
6602	6598	296
6602	6589	783
6602	6621	747
6603	4482	278
6603	6597	785
6603	1322	982
6603	6623	664
6604	6609	169
6604	10615	510
6604	7449	67
6604	1340	779
6605	1322	166
6605	1323	570
6605	1339	194
6605	1343	101
6606	6608	168
6606	6626	483
6606	6611	890
6606	6607	777
6607	7346	293
6607	6611	692
6607	7348	138
6607	6606	777
6608	6609	649
6608	6627	655
6608	1340	654
6608	6606	168
6609	6608	649
6609	7348	719
6609	10363	663
6609	6604	169
6610	6611	868
6610	6612	977
6610	6631	848
6610	6584	434
6611	7345	310
6611	6610	868
6611	6606	890
6611	6607	692
6612	6610	977
6612	6613	773
6612	6629	966
6612	6586	196
6613	6612	773
6613	6614	817
6613	6585	239
6613	6635	759
6614	6613	817
6614	6615	500
6614	6616	607
6614	6637	638
6615	7616	240
6615	6614	500
6616	7637	838
6616	6614	607
6616	7640	55
6617	6596	6
6617	6695	512
6617	6699	34
6618	6598	838
6618	6619	993
6618	6620	189
6619	6594	353
6619	6618	993
6619	7533	780
6620	6618	189
6620	7499	350
6620	6621	29
6621	6642	607
6621	6602	747
6621	6620	29
6621	6622	674
6622	6641	808
6622	6597	782
6622	6621	674
6622	6623	478
6623	6625	533
6623	6643	480
6623	6603	664
6623	6622	478
6624	6625	697
6624	6627	955
6624	1340	840
6624	6654	654
6625	6624	697
6625	6657	867
6625	1323	56
6625	6623	533
6626	6627	610
6626	6649	678
6626	6606	483
6626	7343	386
6627	6608	655
6627	6624	955
6627	6626	610
6627	6651	319
6628	6629	834
6628	6632	439
6628	6666	457
6628	6636	12
6629	6612	966
6629	6628	834
6629	6631	103
6629	6635	960
6630	7344	965
6630	7345	39
6630	6631	907
6630	6632	509
6630	7343	267
6631	6610	848
6631	10435	544
6631	6629	103
6631	6630	907
6632	6628	439
6632	6630	509
6632	6666	612
6633	6634	362
6633	6635	161
6633	6636	235
6634	6707	28
6634	6633	362
6634	6638	952
6635	6613	759
6635	6629	960
6635	6633	161
6636	6674	822
6636	6628	12
6636	6633	235
6637	6614	638
6637	6638	710
6637	7614	927
6637	7583	560
6638	6634	952
6638	6637	710
6638	6669	863
6639	6640	233
6639	6647	240
6639	6663	990
6639	7112	707
6640	7072	904
6640	7068	307
6640	6639	233
6641	6642	968
6641	6643	188
6641	6681	662
6641	6622	808
6641	6702	611
6642	6641	968
6642	6621	607
6643	6641	188
6643	6658	927
6643	6623	480
6644	6645	926
6644	6680	177
6644	6670	872
6645	7616	445
6645	6644	926
6645	7613	552
6646	6727	506
6646	6558	772
6647	7431	268
6647	7102	836
6647	6639	240
6648	6660	306
6648	6662	325
6648	10440	788
6648	6649	304
6649	10785	874
6649	6626	678
6649	6648	304
6649	6651	641
6650	10786	418
6650	6662	629
6650	6651	601
6650	6653	195
6651	6627	319
6651	6649	641
6651	6650	601
6651	6654	946
6652	6656	578
6652	10787	354
6652	6653	128
6652	6654	650
6653	10788	79
6653	6650	195
6653	6652	128
6654	6624	654
6654	6657	395
6654	6651	946
6654	6652	650
6655	6656	105
6655	6657	35
6655	7591	767
6655	6668	596
6656	10792	795
6656	6652	578
6656	6655	105
6657	6625	867
6657	6654	395
6657	6655	35
6658	6672	84
6658	6643	927
6658	6668	646
6659	6660	185
6659	6661	513
6659	6667	205
6660	10785	502
6660	6659	185
6660	6648	306
6661	7344	49
6661	10785	854
6661	6659	513
6662	6648	325
6662	10441	152
6662	6650	629
6663	7111	161
6663	6664	241
6663	7050	356
6663	6639	990
6664	6663	241
6665	6694	739
6665	6666	848
6665	6667	11
6666	6674	603
6666	6628	457
6666	6632	612
6666	6665	848
6667	7344	74
6667	7585	734
6667	6659	205
6667	6665	11
6668	6658	646
6668	6655	596
6668	6671	121
6669	6675	664
6669	6707	399
6669	6638	863
6670	6644	872
6670	10410	193
6670	5435	555
6671	6672	674
6671	6668	121
6671	6703	449
6672	6658	84
6672	6671	674
6673	6674	319
6673	6675	433
6673	6678	941
6674	6673	319
6674	6707	384
6674	6666	603
6674	6636	822
6675	6673	433
6675	10394	397
6675	6669	664
6676	6691	938
6676	6677	963
6676	6725	798
6677	6676	963
6677	7332	613
6677	6456	974
6677	6700	591
6678	6673	941
6678	7588	771
6678	7589	528
6678	6679	139
6679	6678	139
6679	7583	442
6680	6690	147
6680	6644	177
6681	6848	574
6681	6641	662
6681	6774	285
6681	7499	821
6681	7515	772
6682	6704	58
6682	10790	183
6682	6683	927
6683	7591	459
6683	6682	927
6683	6703	371
6684	6692	8
6684	6685	49
6684	6687	928
6684	6719	137
6685	10786	87
6685	10789	305
6685	6684	49
6686	6688	228
6686	6689	540
6686	6706	235
6686	6687	179
6687	10789	500
6687	6684	928
6687	6686	179
6688	10787	664
6688	10789	72
6688	6686	228
6689	10790	121
6689	10794	234
6689	6686	540
6690	6680	147
6690	5467	320
6690	5452	441
6690	10591	691
6691	6676	938
6691	6724	870
6691	6713	197
6692	7579	547
6692	6684	8
6693	7585	208
6693	6694	663
6693	7590	95
6694	7588	310
6694	6693	663
6694	6665	739
6695	6617	512
6696	6697	418
6696	10253	4
6697	6696	418
6697	6750	807
6698	6712	147
6698	6699	757
6698	6700	755
6699	7331	939
6699	6617	34
6699	6698	757
6699	6700	394
6700	6677	591
6700	6698	755
6700	6699	394
6700	396	8
6701	6722	237
6701	6708	721
6701	6702	931
6701	6703	168
6702	6641	611
6702	10936	922
6702	6701	931
6703	6683	371
6703	6701	168
6703	6671	449
6704	6705	767
6704	6708	428
6704	6682	58
6705	6704	767
6705	6720	544
6705	6706	21
6705	6719	326
6706	6705	21
6706	10796	652
6706	6686	235
6707	6674	384
6707	6634	28
6707	6669	399
6708	6704	428
6708	6721	708
6708	6701	721
6709	7632	487
6709	6710	806
6709	6774	927
6709	6714	644
6710	6709	806
6710	6791	448
6710	7514	502
6710	6766	429
6711	6592	726
6711	6729	562
6712	6737	443
6712	6713	31
6712	6698	147
6713	6691	197
6713	6724	819
6713	6712	31
6713	6746	791
6714	7506	237
6714	6709	644
6714	6766	225
6715	6720	680
6715	6716	336
6715	6735	926
6716	6715	336
6717	6732	628
6717	6718	565
6717	6719	599
6718	6717	565
6719	6705	326
6719	6684	137
6719	6717	599
6720	6705	544
6720	6715	680
6720	6735	177
6721	6736	476
6721	6723	45
6721	6708	708
6722	6723	69
6722	7515	666
6722	6701	237
6723	6721	45
6723	6722	69
6723	6743	81
6724	6691	870
6724	6725	327
6724	6713	819
6724	6746	913
6725	6676	798
6725	6724	327
6725	6758	240
6725	6729	51
6726	6754	928
6726	6727	473
6726	6728	878
6727	6646	506
6727	6726	473
6727	6793	664
6727	7337	378
6728	6726	878
6728	6590	91
6728	7326	669
6728	7327	271
6729	6738	24
6729	6725	51
6729	6711	562
6730	6731	139
6730	6987	156
6730	7551	712
6731	7552	323
6731	6730	139
6731	6986	753
6732	6742	889
6732	6745	54
6732	6717	628
6733	6953	660
6733	6734	728
6734	6840	446
6734	7548	675
6734	6733	728
6735	6720	177
6735	6715	926
6735	6747	382
6736	6721	476
6736	6769	842
6736	6761	41
6737	6771	750
6737	6712	443
6737	6809	832
6738	6741	328
6738	6805	672
6738	6729	24
6739	6740	656
6739	6744	746
6739	6765	889
6740	6739	656
6741	6738	328
6741	6762	271
6741	5436	989
6742	6760	984
6742	6747	240
6742	6732	889
6743	7632	610
6743	6723	81
6744	6546	365
6744	6739	746
6744	7623	19
6745	6757	464
6745	6732	54
6745	6751	523
6746	6724	913
6746	6758	601
6746	6713	791
6747	6753	226
6747	6742	240
6747	6735	382
6748	450	246
6748	6754	110
6748	6749	981
6749	6748	981
6750	10257	660
6750	6697	807
6750	10250	318
6750	10254	1000
6751	6752	249
6751	6756	319
6751	6759	465
6751	6745	523
6752	6751	249
6753	6755	408
6753	6761	279
6753	6747	226
6754	6820	379
6754	6726	928
6754	6748	110
6755	6753	408
6755	6763	393
6755	6764	485
6756	7538	128
6756	6757	473
6756	6760	700
6756	6751	319
6757	6756	473
6757	6745	464
6758	6979	239
6758	6725	240
6758	6746	601
6759	10364	420
6759	7646	220
6759	6751	465
6760	6756	700
6760	6742	984
6760	6763	815
6760	6588	169
6761	6736	41
6761	6753	279
6761	6769	372
6761	6770	983
6761	7513	262
6762	6592	715
6762	6741	271
6762	6779	346
6763	6755	393
6763	6772	436
6763	6760	815
6763	6764	183
6764	6770	866
6764	6755	485
6764	6777	180
6764	6763	183
6765	6739	889
6766	7508	832
6766	6710	429
6766	6714	225
6767	6768	823
6767	5517	498
6768	7508	769
6768	7509	124
6768	6782	435
6768	6767	823
6769	6736	842
6769	7506	345
6769	6761	372
6770	6785	656
6770	6761	983
6770	6764	866
6771	6737	750
6771	6809	289
6772	6789	979
6772	6777	215
6772	6763	436
6772	6588	370
6773	6784	980
6773	6788	706
6773	6774	928
6774	6709	927
6774	6773	928
6774	6681	285
6774	7515	30
6775	6784	861
6775	6807	817
6775	6776	205
6776	6775	205
6777	6785	883
6777	6772	215
6777	6764	180
6777	6796	400
6778	6793	640
6778	6779	52
6778	6780	968
6779	7316	133
6779	7334	358
6779	6762	346
6779	6778	52
6780	6778	968
6781	6804	286
6781	6782	209
6782	6768	435
6782	7514	227
6782	6781	209
6783	7538	35
6783	6587	787
6783	6811	382
6783	10365	975
6784	6773	980
6784	6775	861
6784	6807	713
6785	6770	656
6785	6777	883
6785	6794	947
6786	6787	149
6786	6788	561
6786	6806	296
6786	10620	761
6787	6786	149
6787	6791	252
6787	6795	175
6788	6786	561
6788	6773	706
6788	6901	218
6789	6772	979
6789	6824	424
6789	6587	692
6789	6796	438
6790	6804	629
6790	6791	247
6790	6795	133
6791	6787	252
6791	6710	448
6791	6790	247
6792	450	908
6792	6834	173
6792	6793	799
6793	6802	114
6793	6727	664
6793	6792	799
6793	6778	640
6794	6785	947
6794	7633	254
6794	6798	285
6795	6800	187
6795	6787	175
6795	6790	133
6796	7633	618
6796	6789	438
6796	6777	400
6796	6829	334
6797	7509	365
6797	6798	587
6797	6799	178
6797	6815	673
6798	7505	919
6798	6794	285
6798	6797	587
6798	6799	962
6799	7618	832
6799	6797	178
6799	6798	962
6800	6806	51
6800	6808	671
6800	6795	187
6801	6802	102
6801	6803	554
6801	6812	257
6802	6801	102
6802	7335	22
6802	6793	114
6802	6813	538
6803	6801	554
6804	6790	629
6804	6781	286
6805	6738	672
6805	6819	276
6805	5436	87
6806	6800	51
6806	6816	82
6806	6786	296
6807	6784	713
6807	6775	817
6807	6828	377
6808	6800	671
6808	6816	512
6808	10617	218
6809	6737	832
6809	6771	289
6809	6852	291
6810	6824	953
6810	6587	98
6810	6811	460
6811	6810	460
6811	7342	926
6811	6783	382
6812	6832	870
6812	6801	257
6812	6813	709
6813	6802	538
6813	7335	634
6813	7336	951
6813	6812	709
6814	6821	555
6814	5516	684
6814	6815	266
6815	7505	977
6815	6797	673
6815	6814	266
6816	6817	243
6816	6806	82
6816	6808	512
6817	6816	243
6817	10617	241
6818	6819	16
6819	6818	16
6819	6850	291
6819	6979	135
6819	6805	276
6820	6754	379
6820	4587	558
6820	6907	370
6820	7339	137
6821	6827	96
6821	6814	555
6821	6846	274
6822	6850	805
6822	6823	922
6822	6831	286
6823	6822	922
6824	6789	424
6824	6810	953
6824	6829	964
6825	6838	39
6825	6826	613
6825	6827	860
6826	7505	177
6826	7633	768
6826	6825	613
6827	7281	958
6827	6821	96
6827	6825	860
6828	6807	377
6828	6844	540
6829	6838	903
6829	6824	964
6829	6796	334
6830	6835	36
6830	7357	819
6830	6831	50
6831	6822	286
6831	7357	632
6831	6830	50
6831	7359	150
6832	6833	446
6832	6867	204
6832	6812	870
6833	6832	446
6833	6834	471
6833	6839	552
6834	6833	471
6834	6792	173
6835	6836	525
6835	6854	712
6835	6830	36
6836	6835	525
6836	6837	833
6836	6870	634
6837	6836	833
6837	7334	651
6837	7353	782
6837	7355	681
6838	6933	277
6838	6825	39
6838	6829	903
6839	6833	552
6839	6865	707
6839	6881	206
6840	7340	22
6840	7373	545
6840	6734	446
6840	7374	482
6841	6849	573
6841	6857	729
6841	6842	511
6841	6843	6
6842	6850	679
6842	6841	511
6842	6843	785
6842	7500	697
6843	6841	6
6843	6842	785
6843	7357	242
6843	7358	984
6844	6828	540
6844	6847	746
6845	7512	982
6845	6846	224
6845	6878	171
6846	6821	274
6846	7511	538
6846	6845	224
6847	6848	84
6847	6866	221
6847	6844	746
6848	7541	518
6848	6681	574
6848	6847	84
6849	6850	714
6849	6841	573
6849	6877	982
6850	6849	714
6850	6819	291
6850	6822	805
6850	6842	679
6851	7379	255
6851	6852	741
6851	6853	947
6852	6851	741
6852	6979	667
6852	6809	291
6852	7498	124
6853	6851	947
6853	7542	474
6853	7543	859
6854	6835	712
6854	6870	678
6854	7356	95
6855	6856	318
6855	7368	205
6855	6863	746
6856	6855	318
6856	7370	634
6856	7628	675
6857	6841	729
6857	6858	126
6857	6874	718
6858	6857	126
6858	7354	818
6858	7356	197
6858	7358	393
6859	6901	637
6859	6860	596
6859	6861	766
6860	7510	543
6860	10616	489
6860	6859	596
6861	6869	677
6861	7512	339
6861	6859	766
6862	7365	383
6862	6873	668
6862	6863	627
6863	6855	746
6863	7624	888
6863	6862	627
6864	6865	579
6864	6897	649
6864	6890	714
6865	6864	579
6865	7361	926
6865	6839	707
6866	6883	974
6866	6847	221
6867	6832	204
6867	6881	709
6867	6886	135
6868	6869	772
6868	6875	805
6868	6879	788
6869	6868	772
6869	6861	677
6870	6836	634
6870	6854	678
6870	6876	523
6870	7356	825
6871	6882	234
6871	6872	743
6871	6873	55
6872	6885	561
6872	7622	464
6872	6871	743
6873	6871	55
6873	6493	449
6873	6862	668
6874	6857	718
6874	6889	331
6874	6877	66
6875	6868	805
6875	6888	906
6876	6870	523
6876	7355	246
6877	6849	982
6877	6874	66
6877	6895	198
6878	6880	781
6878	6928	909
6878	6845	171
6879	6880	764
6879	6868	788
6879	6888	62
6879	7512	686
6880	6878	781
6880	6879	764
6881	7361	367
6881	6867	709
6881	6839	206
6881	6890	724
6881	6894	51
6882	6884	101
6882	6871	234
6882	6910	150
6883	6866	974
6883	6915	983
6884	6882	101
6884	6885	851
6884	6887	706
6885	6884	851
6885	6872	561
6885	7580	515
6886	6867	135
6886	6891	189
6886	6894	915
6887	6896	132
6887	6884	706
6887	6892	603
6888	6900	721
6888	6875	906
6888	6879	62
6889	6874	331
6889	6895	486
6890	6864	714
6890	6881	724
6890	6897	264
6891	7362	667
6891	6886	189
6892	6902	688
6892	6887	603
6892	6908	624
6893	6912	524
6893	6920	299
6893	6894	869
6894	7360	690
6894	6881	51
6894	6886	915
6894	6893	869
6895	6916	278
6895	6889	486
6895	6877	198
6896	7364	90
6896	6887	132
6897	6864	649
6897	6920	233
6897	6890	264
6898	6899	35
6898	6922	466
6899	6898	35
6899	7282	687
6900	6888	721
6901	6915	147
6901	6788	218
6901	6859	637
6902	6903	702
6902	6904	681
6902	6892	688
6903	6902	702
6903	7562	179
6903	7626	442
6904	6902	681
6904	7559	43
6904	10523	256
6905	6906	124
6906	7367	270
6906	6905	124
6906	7369	42
6906	7629	325
6907	6820	370
6907	6936	265
6907	7385	79
6908	6892	624
6908	6911	48
6908	6927	453
6909	6946	191
6909	6910	97
6909	6926	301
6910	6882	150
6910	7364	201
6910	7366	766
6910	6909	97
6911	6908	48
6912	7493	442
6912	6919	364
6912	6893	524
6913	6914	880
6913	8059	141
6914	6913	880
6914	7559	320
6914	7560	94
6915	6883	983
6915	6901	147
6915	7599	861
6916	6921	572
6916	6941	827
6916	6895	278
6917	6918	293
6917	6919	5
6917	6925	31
6918	6917	293
6918	7494	553
6918	7495	520
6918	6925	193
6919	6912	364
6919	6917	5
6919	7493	870
6919	7496	500
6920	6897	233
6920	6951	880
6920	6893	299
6921	6931	460
6921	6916	572
6921	6937	334
6922	6898	466
6922	6934	875
6922	6923	755
6923	6928	942
6923	6934	813
6923	6922	755
6924	6929	904
6924	6935	563
6924	6925	722
6925	6917	31
6925	6949	88
6925	6918	193
6925	6924	722
6926	6909	301
6926	6942	187
6926	6927	637
6927	7363	622
6927	7364	714
6927	6908	453
6927	6926	637
6928	6961	46
6928	6923	942
6928	6878	909
6929	6930	214
6929	6935	232
6929	6924	904
6930	6929	214
6931	6932	873
6931	6921	460
6931	6937	935
6932	6931	873
6933	5552	677
6933	6838	277
6933	6970	351
6934	6922	875
6934	6923	813
6934	6975	713
6935	6929	232
6935	6945	706
6935	6924	563
6936	7382	283
6936	7545	312
6936	6907	265
6937	6944	456
6937	6931	935
6937	6921	334
6938	6939	183
6938	6940	59
6938	6957	585
6938	6958	284
6939	7376	13
6939	6938	183
6940	6962	944
6940	6938	59
6940	7599	239
6941	6944	672
6941	6916	827
6941	6969	972
6942	7408	233
6942	7489	770
6942	6926	187
6942	6943	448
6943	6942	448
6943	7566	295
6943	7567	519
6944	6937	456
6944	6969	924
6944	6941	672
6945	6948	495
6945	6935	706
6945	6952	449
6946	6960	731
6946	6947	258
6946	7627	277
6946	6909	191
6947	6946	258
6947	7554	708
6947	7556	355
6948	6945	495
6948	6949	339
6948	6950	412
6949	6948	339
6949	7493	398
6949	6951	506
6949	6925	88
6950	6948	412
6950	6951	567
6950	6972	85
6951	6949	506
