1000	3540
612	611	100000
612	613	100000
612	619	133
612	684	167
613	611	190
613	612	100000
613	614	100000
613	684	71
613	703	71
614	611	153
614	613	100000
614	615	100000
614	618	30
614	622	155
615	614	100000
615	616	100000
615	617	144
615	623	77
616	615	100000
616	808	69
616	617	100000
616	811	72
617	615	144
617	616	100000
617	618	100000
618	659	18
618	614	30
618	617	100000
618	619	100000
619	612	133
619	682	16
619	618	100000
619	683	175
619	620	100000
620	628	59
620	619	100000
620	621	100000
620	622	66
621	660	169
621	620	100000
621	622	100000
622	659	131
622	614	155
622	620	66
622	621	100000
622	623	100000
623	624	100000
623	625	71
623	615	77
623	622	100000
624	625	100000
624	831	24
624	623	100000
625	624	100000
625	626	100000
625	623	71
626	625	100000
626	627	100000
626	634	6
626	685	90
627	626	100000
627	628	100000
627	629	176
627	637	68
627	638	200
628	627	100000
628	629	100000
628	695	43
628	620	59
629	627	176
629	628	100000
629	630	100000
629	668	19
629	637	117
629	669	161
630	386	33
630	629	100000
630	631	100000
630	686	87
631	386	162
631	707	102
631	630	100000
631	632	100000
634	626	6
634	645	54
634	633	100000
634	635	100000
635	659	197
635	646	13
635	634	100000
635	683	56
635	636	100000
636	672	14
636	635	100000
636	637	100000
636	639	151
637	627	68
637	629	117
637	636	100000
637	638	100000
637	639	27
638	627	200
638	653	138
638	637	100000
638	639	100000
639	640	100000
639	636	151
639	637	27
639	653	57
639	638	100000
640	673	114
640	641	100000
640	642	91
640	639	100000
641	672	12
641	640	100000
641	673	196
641	642	100000
641	654	15
641	655	78
642	640	91
642	641	100000
642	643	100000
642	649	42
642	651	147
643	657	40
643	642	100000
643	644	100000
643	650	28
644	643	100000
644	645	100000
644	664	74
644	665	9
644	666	81
645	644	100000
645	646	100000
645	634	54
646	645	100000
646	647	100000
646	681	112
646	635	13
647	678	163
647	646	100000
647	648	100000
647	687	123
649	642	42
649	648	100000
649	650	100000
649	651	93
650	656	11
650	643	28
650	649	100000
650	651	100000
651	642	147
651	649	93
651	650	100000
651	652	100000
651	655	159
652	651	100000
652	653	100000
652	654	195
652	670	6
653	667	151
653	652	100000
653	638	138
653	654	100000
653	639	57
654	641	15
654	674	51
654	652	195
654	653	100000
654	671	6
654	655	100000
655	656	100000
655	641	78
655	676	42
655	651	159
655	654	100000
656	657	100000
656	658	146
656	676	155
656	650	11
656	655	100000
657	656	100000
657	658	100000
657	643	40
657	677	124
658	656	146
658	657	100000
658	691	141
658	659	100000
659	658	100000
659	660	100000
659	618	18
659	635	197
659	683	156
659	622	131
660	704	115
660	659	100000
660	661	100000
660	621	169
661	704	33
661	705	114
661	660	100000
661	662	100000
662	661	100000
662	663	100000
662	685	179
664	673	194
664	644	74
664	694	36
664	663	100000
664	665	100000
665	644	9
665	664	100000
665	666	100000
666	673	155
666	644	81
666	665	100000
666	667	100000
667	688	71
667	666	100000
667	668	100000
667	653	151
667	670	124
668	629	19
668	667	100000
668	669	100000
669	629	161
669	668	100000
669	670	100000
670	667	124
670	652	6
670	669	100000
670	671	100000
671	672	100000
671	674	87
671	654	6
671	670	100000
672	641	12
672	673	100000
672	636	14
672	671	100000
673	640	114
673	672	100000
673	641	196
673	674	100000
673	664	194
673	666	155
674	673	100000
674	675	100000
674	654	51
674	671	87
675	690	105
675	674	100000
675	676	100000
676	656	155
676	691	9
676	675	100000
676	677	100000
676	655	42
677	657	124
677	676	100000
677	678	100000
677	680	199
678	677	100000
678	647	163
678	679	100000
680	677	199
680	679	100000
680	681	100000
681	646	112
681	680	100000
681	682	100000
682	608	54
682	696	57
682	681	100000
682	619	16
682	683	100000
683	610	184
683	659	156
683	682	100000
683	619	175
683	635	56
683	684	100000
684	609	171
684	612	167
684	613	71
684	683	100000
684	685	100000
685	626	90
685	662	179
685	684	100000
685	686	100000
685	879	35
686	692	102
686	630	87
686	685	100000
686	687	100000
687	688	100000
687	647	123
687	686	100000
688	689	100000
688	667	71
688	687	100000
690	689	100000
690	675	105
690	691	100000
690	697	15
691	658	141
691	690	100000
691	676	9
691	692	100000
692	691	100000
692	693	100000
692	686	102
694	693	100000
694	695	100000
694	664	36
695	628	43
695	694	100000
695	696	100000
696	695	100000
696	697	100000
696	682	57
697	690	15
697	696	100000
697	698	100000
698	610	140
698	808	156
698	697	100000
698	699	100000
698	700	172
699	808	189
699	698	100000
699	796	177
699	700	100000
700	698	172
700	699	100000
700	797	2
700	701	100000
702	609	23
702	610	137
702	701	100000
702	703	100000
703	704	100000
703	613	71
703	702	100000
704	705	100000
704	660	115
704	661	33
704	703	100000
705	704	100000
705	706	100000
705	661	114
707	706	100000
707	708	100000
707	631	102
708	707	100000
708	709	100000
708	777	69
709	708	100000
709	789	59
709	710	100000
709	780	113
710	709	100000
710	919	44
710	711	100000
710	921	118
711	710	100000
711	712	100000
711	863	79
712	711	100000
712	713	100000
712	714	2
712	715	31
713	712	100000
713	922	54
713	714	100000
714	712	2
714	921	35
714	713	100000
714	922	115
714	715	100000
715	712	31
715	714	100000
715	716	100000
716	720	50
716	715	100000
716	717	100000
718	723	47
718	717	100000
718	719	100000
719	720	100000
719	721	132
719	718	100000
720	721	100000
720	724	62
720	986	66
720	716	50
720	732	22
720	719	100000
721	720	100000
721	722	100000
721	723	147
721	719	132
723	721	147
723	722	100000
723	724	100000
723	718	47
724	720	62
724	723	100000
724	725	100000
724	727	57
725	931	118
725	724	100000
725	726	100000
725	729	101
727	724	57
727	726	100000
727	728	100000
727	730	83
728	727	100000
728	729	100000
728	975	1
729	740	142
729	725	101
729	728	100000
729	730	100000
729	735	35
730	737	117
730	727	83
730	729	100000
730	731	100000
730	975	110
731	736	80
731	730	100000
731	732	100000
731	733	52
732	720	22
732	731	100000
732	988	27
732	733	100000
733	736	46
733	930	87
733	731	52
733	732	100000
733	734	100000
734	988	29
734	733	100000
734	735	100000
735	736	100000
735	739	113
735	755	114
735	729	35
735	734	100000
736	737	100000
736	738	5
736	930	169
736	731	80
736	733	46
736	735	100000
737	736	100000
737	738	100000
737	730	117
738	736	5
738	929	47
738	737	100000
738	739	100000
738	744	45
739	738	100000
739	740	100000
739	747	18
739	748	168
739	735	113
740	739	100000
740	741	100000
740	729	142
740	746	136
742	753	14
742	755	162
742	741	100000
742	743	100000
743	929	30
743	930	90
743	931	193
743	742	100000
743	744	100000
744	738	45
744	743	100000
744	745	100000
744	927	149
745	744	100000
745	746	100000
745	973	199
745	974	73
746	740	136
746	756	194
746	745	100000
746	747	100000
746	941	113
747	739	18
747	746	100000
747	748	100000
747	749	196
748	739	168
748	747	100000
748	749	100000
748	766	32
749	747	196
749	748	100000
749	750	100000
749	943	97
750	752	79
750	925	134
750	749	100000
750	751	100000
751	752	100000
751	973	181
751	750	100000
751	975	177
752	753	100000
752	750	79
752	751	100000
753	752	100000
753	754	100000
753	742	14
753	774	148
754	929	120
754	753	100000
754	755	100000
755	754	100000
755	756	100000
755	742	162
755	761	154
755	735	114
756	755	100000
756	757	100000
756	746	194
756	767	34
758	773	173
758	757	100000
758	759	100000
758	760	88
758	782	54
759	758	100000
759	760	100000
759	940	192
760	758	88
760	774	88
760	759	100000
760	761	100000
760	972	106
760	927	55
761	755	154
761	787	159
761	760	100000
761	762	100000
761	765	106
762	769	81
762	761	100000
762	763	100000
762	764	125
764	762	125
764	763	100000
764	765	100000
765	761	106
765	810	161
765	764	100000
765	766	100000
766	748	32
766	989	137
766	765	100000
766	767	100000
767	768	100000
767	979	189
767	756	34
767	766	100000
769	768	100000
769	770	100000
769	984	126
769	762	81
770	769	100000
770	771	100000
770	772	37
770	805	72
772	770	37
772	771	100000
772	773	100000
773	772	100000
773	758	173
773	774	100000
773	793	130
774	753	148
774	773	100000
774	775	100000
774	760	88
774	938	33
775	774	100000
775	776	100000
775	478	83
776	775	100000
776	777	100000
776	478	91
777	708	69
777	789	125
777	790	140
777	776	100000
777	778	100000
778	804	65
778	777	100000
778	779	100000
778	780	115
778	958	119
780	709	113
780	778	115
780	779	100000
780	781	100000
781	780	100000
781	782	100000
781	783	25
782	758	54
782	793	147
782	940	44
782	781	100000
782	783	100000
783	784	100000
783	781	25
783	782	100000
784	801	156
784	785	100000
784	786	18
784	783	100000
786	784	18
786	785	100000
786	787	100000
787	786	100000
787	788	100000
787	791	20
787	761	159
787	938	197
788	787	100000
788	789	100000
788	790	64
788	796	173
789	788	100000
789	709	59
789	790	100000
789	777	125
790	788	64
790	789	100000
790	791	100000
790	777	140
790	797	63
791	787	20
791	790	100000
791	792	100000
791	937	138
791	795	64
792	791	100000
792	793	100000
792	794	31
792	814	98
792	815	3
793	773	130
793	792	100000
793	794	100000
793	782	147
794	792	31
794	793	100000
794	938	28
794	939	181
794	795	100000
795	801	7
795	791	64
795	936	41
795	794	100000
795	796	100000
796	788	173
796	699	177
796	795	100000
796	797	100000
797	790	63
797	700	2
797	796	100000
797	798	100000
798	800	60
798	807	147
798	797	100000
798	799	100000
799	960	168
799	800	100000
799	958	89
799	798	100000
800	801	100000
800	798	60
800	799	100000
801	784	156
801	800	100000
801	802	100000
801	810	95
801	795	7
802	992	191
802	801	100000
802	803	100000
802	920	39
802	382	158
803	402	177
803	802	100000
803	804	100000
803	841	131
803	298	124
804	803	100000
804	805	100000
804	778	65
804	828	174
804	844	62
805	770	72
805	804	100000
805	806	100000
805	829	9
806	979	18
806	981	104
806	805	100000
806	807	100000
807	806	100000
807	808	100000
807	809	38
807	478	6
807	798	147
808	807	100000
808	616	69
808	809	100000
808	698	156
808	699	189
808	828	176
809	818	195
809	807	38
809	808	100000
809	953	98
809	810	100000
810	801	95
810	820	58
810	809	100000
810	811	100000
810	812	183
810	765	161
811	616	72
811	810	100000
811	812	100000
811	831	48
812	823	129
812	810	183
812	811	100000
812	813	100000
813	812	100000
813	941	61
813	942	124
813	814	100000
813	943	52
814	837	147
814	792	98
814	824	133
814	813	100000
814	815	100000
815	816	100000
815	837	120
815	792	3
815	875	67
815	814	100000
816	817	100000
816	818	160
816	840	175
816	830	131
816	815	100000
817	976	134
817	816	100000
817	818	100000
818	816	160
818	817	100000
818	819	100000
818	809	195
819	832	101
819	818	100000
819	820	100000
819	845	101
820	833	84
820	819	100000
820	821	100000
820	951	90
820	810	58
821	835	164
821	820	100000
821	822	100000
821	823	127
823	821	127
823	822	100000
823	951	88
823	824	100000
823	812	129
823	942	135
824	823	100000
824	825	100000
824	814	133
825	401	117
825	402	17
825	403	53
825	824	100000
825	826	100000
826	825	100000
826	842	141
826	827	100000
826	828	186
826	847	125
828	804	174
828	869	64
828	808	176
828	826	186
828	827	100000
828	829	100000
829	805	9
829	838	154
829	828	100000
829	830	100000
830	816	131
830	829	100000
830	831	100000
831	624	24
831	832	100000
831	842	87
831	811	48
831	830	100000
832	833	100000
832	834	190
832	819	101
832	831	100000
833	832	100000
833	834	100000
833	820	84
833	936	117
834	832	190
834	833	100000
834	835	100000
834	937	126
834	939	116
835	834	100000
835	836	100000
835	821	164
835	838	12
837	866	177
837	836	100000
837	838	100000
837	814	147
837	815	120
838	835	12
838	837	100000
838	839	100000
838	858	150
838	829	154
839	852	190
839	838	100000
839	840	100000
839	959	181
840	816	175
840	839	100000
840	952	92
840	953	121
840	841	100000
841	403	75
841	803	131
841	840	100000
841	842	100000
842	841	100000
842	826	141
842	843	100000
842	831	87
842	879	134
843	869	148
843	842	100000
843	844	100000
843	846	126
844	804	62
844	843	100000
844	845	100000
845	864	169
845	819	101
845	855	102
845	844	100000
845	846	100000
846	851	11
846	969	149
846	843	126
846	845	100000
846	847	100000
847	848	100000
847	826	125
847	859	138
847	846	100000
849	848	100000
849	961	37
849	850	100000
849	851	135
850	849	100000
850	962	48
850	851	100000
850	959	17
851	849	135
851	850	100000
851	852	100000
851	970	108
851	846	11
852	851	100000
852	853	100000
852	839	190
852	856	197
852	862	71
853	852	100000
853	85	175
853	854	100000
854	853	100000
854	903	93
854	855	100000
855	950	165
855	854	100000
855	951	127
855	856	100000
855	845	102
856	883	58
856	852	197
856	855	100000
856	857	100000
856	877	122
857	882	99
857	872	47
857	856	100000
857	858	100000
858	838	150
858	951	200
858	952	33
858	857	100000
858	859	100000
859	868	130
859	858	100000
859	860	100000
859	878	118
859	847	138
860	963	196
860	859	100000
860	876	86
860	861	100000
860	862	61
861	961	128
861	964	180
861	971	148
861	860	100000
861	862	100000
862	962	136
862	852	71
862	860	61
862	877	1
862	861	100000
862	863	100000
863	864	100000
863	711	79
863	862	100000
864	865	100000
864	867	40
864	950	91
864	845	169
864	863	100000
865	864	100000
865	866	100000
865	870	136
865	886	27
866	945	60
866	865	100000
866	867	100000
866	837	177
867	864	40
867	866	100000
867	868	100000
867	874	119
867	893	159
868	867	100000
868	869	100000
868	966	61
868	859	130
869	868	100000
869	870	100000
869	843	148
869	828	64
870	865	136
870	884	79
870	869	100000
870	871	100000
872	871	100000
872	857	47
872	873	100000
874	867	119
874	873	100000
874	875	100000
874	894	142
875	888	164
875	874	100000
875	891	105
875	876	100000
875	815	67
876	880	78
876	875	100000
876	860	86
876	877	100000
877	883	4
877	856	122
877	876	100000
877	862	1
877	878	100000
878	859	118
878	877	100000
878	879	100000
879	880	100000
879	842	134
879	685	35
879	878	100000
880	881	100000
880	876	78
880	879	100000
881	880	100000
881	882	100000
881	883	144
882	881	100000
882	883	100000
882	952	17
882	857	99
883	881	144
883	882	100000
883	884	100000
883	856	58
883	952	198
883	877	4
884	883	100000
884	885	100000
884	870	79
885	897	172
885	946	77
885	884	100000
885	886	100000
886	944	177
886	865	27
886	945	99
886	885	100000
886	887	100000
887	886	100000
887	888	100000
887	889	141
887	894	190
888	948	196
888	887	100000
888	889	100000
888	875	164
888	891	83
889	887	141
889	888	100000
889	890	100000
890	889	100000
890	891	100000
890	892	99
891	888	83
891	890	100000
891	875	105
891	892	100000
892	946	144
892	947	127
892	890	99
892	891	100000
892	893	100000
893	867	159
893	901	141
893	892	100000
893	894	100000
894	994	143
894	887	190
894	874	142
894	893	100000
894	895	100000
895	896	100000
895	85	192
895	894	100000
897	896	100000
897	898	100000
897	885	172
901	900	100000
901	902	100000
901	893	141
903	854	93
903	902	100000
903	904	100000
903	905	180
905	903	180
905	904	100000
905	906	100000
908	955	43
908	907	100000
908	909	100000
909	954	180
909	955	163
909	908	100000
909	910	100000
919	710	44
919	918	100000
919	920	100000
920	802	39
920	919	100000
920	921	100000
921	710	118
921	920	100000
921	714	35
921	922	100000
922	713	54
922	921	100000
922	714	115
922	923	100000
925	928	142
925	924	100000
925	750	134
925	926	100000
927	928	100000
927	929	87
927	744	149
927	760	55
927	972	55
927	926	100000
928	929	100000
928	925	142
928	927	100000
929	928	100000
929	738	47
929	754	120
929	930	100000
929	743	30
929	927	87
930	736	169
930	929	100000
930	931	100000
930	743	90
930	733	87
931	930	100000
931	932	100000
931	725	118
931	743	193
933	932	100000
933	934	100000
933	953	166
934	960	122
934	933	100000
934	935	100000
936	833	117
936	935	100000
936	937	100000
936	795	41
937	834	126
937	791	138
937	936	100000
937	938	100000
937	939	48
938	787	197
938	774	33
938	937	100000
938	794	28
938	939	100000
939	834	116
939	937	48
939	794	181
939	938	100000
939	940	100000
940	759	192
940	939	100000
940	941	100000
940	782	44
941	746	113
941	940	100000
941	813	61
941	990	133
941	942	100000
942	823	135
942	813	124
942	941	100000
942	943	100000
943	944	100000
943	749	97
943	813	52
943	942	100000
944	945	100000
944	886	177
944	943	100000
945	944	100000
945	866	60
945	946	100000
945	886	99
946	945	100000
946	947	100000
946	885	77
946	949	127
946	892	144
947	946	100000
947	948	100000
947	892	127
948	947	100000
948	949	100000
948	888	196
949	946	127
949	948	100000
949	950	100000
950	864	91
950	949	100000
950	855	165
950	951	100000
951	820	90
951	950	100000
951	823	88
951	855	127
951	952	100000
951	858	200
952	882	17
952	883	198
952	951	100000
952	840	92
952	953	100000
952	858	33
953	933	166
953	840	121
953	952	100000
953	809	98
953	954	100000
954	953	100000
954	955	100000
954	956	170
954	909	180
954	957	83
955	954	100000
955	908	43
955	956	100000
955	909	163
956	969	95
956	954	170
956	970	54
956	955	100000
956	957	100000
957	966	165
957	968	4
957	954	83
957	956	100000
957	958	100000
958	960	22
958	778	119
958	957	100000
958	799	89
958	959	100000
959	960	100000
959	850	17
959	962	171
959	839	181
959	958	100000
960	961	100000
960	934	122
960	958	22
960	799	168
960	959	100000
961	960	100000
961	849	37
961	962	100000
961	964	48
961	971	103
961	861	128
962	961	100000
962	850	48
962	963	100000
962	971	142
962	862	136
962	959	171
963	962	100000
963	964	100000
963	965	7
963	860	196
964	961	48
964	963	100000
964	965	100000
964	861	180
965	963	7
965	964	100000
965	966	100000
966	868	61
966	965	100000
966	967	100000
966	957	165
968	967	100000
968	969	100000
968	957	4
969	968	100000
969	970	100000
969	956	95
969	846	149
970	851	108
970	969	100000
970	971	100000
970	956	54
971	961	103
971	962	142
971	970	100000
971	972	100000
971	861	148
972	760	106
972	971	100000
972	973	100000
972	974	52
972	927	55
973	745	199
973	972	100000
973	974	100000
973	751	181
974	745	73
974	972	52
974	973	100000
974	975	100000
975	976	100000
975	728	1
975	730	110
975	974	100000
975	751	177
976	817	134
976	977	100000
976	978	163
976	975	100000
977	976	100000
977	978	100000
977	984	38
978	976	163
978	977	100000
978	979	100000
979	978	100000
979	980	100000
979	806	18
979	767	189
981	980	100000
981	806	104
981	982	100000
984	769	126
984	977	38
984	983	100000
984	985	100000
985	984	100000
985	986	100000
985	987	163
986	720	66
986	985	100000
986	987	100000
986	988	143
987	985	163
987	986	100000
987	988	100000
988	986	143
988	987	100000
988	732	27
988	989	100000
988	734	29
989	988	100000
989	766	137
989	990	100000
990	941	133
990	989	100000
990	991	100000
991	992	100000
991	993	153
991	363	129
991	990	100000
992	993	100000
992	802	191
992	991	100000
993	992	100000
993	994	100000
993	991	153
994	993	100000
994	995	100000
994	894	143
